Month,PortNet
2020-02-29 23:59:59.999999999,-0.10245329806110247
2020-03-31 23:59:59.999999999,0.20037277385915603
2020-04-30 23:59:59.999999999,0.026205659916422375
2020-05-31 23:59:59.999999999,0.1038617717932046
2020-06-30 23:59:59.999999999,0.14111144694695138
2020-07-31 23:59:59.999999999,0.14268408678187935
2020-08-31 23:59:59.999999999,0.060832987305444376
2020-09-30 23:59:59.999999999,0.06870688566463085
2020-10-31 23:59:59.999999999,0.17599893585803075
2020-11-30 23:59:59.999999999,0.08880764108882871
2020-12-31 23:59:59.999999999,0.01475158779011119
2021-01-31 23:59:59.999999999,0.11320108297990111
2021-02-28 23:59:59.999999999,0.0481778516535166
2021-03-31 23:59:59.999999999,0.10554126931242812
2021-04-30 23:59:59.999999999,0.08115636917160086
2021-05-31 23:59:59.999999999,0.04770440162507015
2021-06-30 23:59:59.999999999,0.10294615484042967
2021-07-31 23:59:59.999999999,0.10025065744619005
2021-08-31 23:59:59.999999999,0.15000956839044902
2021-09-30 23:59:59.999999999,-0.011860973203792776
2021-10-31 23:59:59.999999999,-0.02470090091271591
2021-11-30 23:59:59.999999999,0.03781198961079071
2021-12-31 23:59:59.999999999,0.015481034904404462
2022-01-31 23:59:59.999999999,0.01020360773101194
2022-02-28 23:59:59.999999999,0.06147690093245215
2022-03-31 23:59:59.999999999,0.008138344920613919
2022-04-30 23:59:59.999999999,-0.0020093984336690034
2022-05-31 23:59:59.999999999,-0.023834340315930107
2022-06-30 23:59:59.999999999,0.14717313344300556
2022-07-31 23:59:59.999999999,0.06232643223992464
2022-08-31 23:59:59.999999999,-0.018489549056146987
2022-09-30 23:59:59.999999999,0.05838609083838666
2022-10-31 23:59:59.999999999,0.07208237755711054
2022-11-30 23:59:59.999999999,-0.004294081540489066
2022-12-31 23:59:59.999999999,-0.007306695533877583
2023-01-31 23:59:59.999999999,-0.07349039223828337
2023-02-28 23:59:59.999999999,0.03850532876475967
2023-03-31 23:59:59.999999999,0.057411500710443375
2023-04-30 23:59:59.999999999,0.0527381658082531
2023-05-31 23:59:59.999999999,0.0685090753010492
2023-06-30 23:59:59.999999999,0.07145063837651672
2023-07-31 23:59:59.999999999,-0.007979828689814523
2023-08-31 23:59:59.999999999,0.023640504057510076
2023-09-30 23:59:59.999999999,-0.0038180742362411233
2023-10-31 23:59:59.999999999,0.07934015308349357
2023-11-30 23:59:59.999999999,0.09827705589481689
2023-12-31 23:59:59.999999999,0.06694049890112296
2024-01-31 23:59:59.999999999,0.049461277303120756
2024-02-29 23:59:59.999999999,0.0403644248298707
2024-03-31 23:59:59.999999999,0.060873322453438294
2024-04-30 23:59:59.999999999,0.032845410511610294
2024-05-31 23:59:59.999999999,0.09157477221253835
2024-06-30 23:59:59.999999999,0.05880197262310507
2024-07-31 23:59:59.999999999,0.04259993104115121
2024-08-31 23:59:59.999999999,0.024407040435552103
2024-09-30 23:59:59.999999999,-0.029994008267672345
2024-10-31 23:59:59.999999999,0.021699565054060326
2024-11-30 23:59:59.999999999,0.011965014471924976
2024-12-31 23:59:59.999999999,-0.015965941665599892
2025-01-31 23:59:59.999999999,-0.05680850556037855
2025-02-28 23:59:59.999999999,0.08251465874625924
2025-03-31 23:59:59.999999999,0.041811897173908485
2025-04-30 23:59:59.999999999,0.044857228331830944
2025-05-31 23:59:59.999999999,0.037472444690281825
2025-06-30 23:59:59.999999999,0.0074972326118556976
2025-07-31 23:59:59.999999999,-0.0009568610607742496
2025-08-31 23:59:59.999999999,0.06438507824945033
