Date,Symbol,Price,Ret1M,MOM_3,MOM_6,MOM_12,VOL_6,VOL_12,RSI_14,MACD,MACD_SIG,MACD_HIST,RS,RS_MOM_3,RS_MOM_6,RS_MOM_12,BETA_12,Regime,Label,Proba,Month,NextRet
2013-07-31 00:00:00+05:30,^CNXAUTO,4474.0,-0.014418088644321925,-0.03420440342193709,-0.037828750303869785,0.16822246882955816,0.05823097677996114,0.05870125124363637,46.94511785016456,214.17414278125216,200.88197666837198,13.292166112880182,0.7791710205503309,-0.0025494191119503906,0.01122656724202753,0.06385149590904904,1.295493174019568,1.0,1,0.526536217943146,2013-07,-0.02869912882068615
2024-12-31 00:00:00+05:30,^CNXMETAL,8649.900390625,-0.04251711416592874,-0.15183331402235545,-0.11864314696259437,0.08421915149473547,0.056246134766532174,0.056535927093657,57.41042032839221,938.4064438786017,978.5063337260699,-40.09988984746815,0.3658267401214161,-0.07413460667382943,-0.1050080435424513,-0.0035187561825504865,0.8168578421086092,1.0,0,0.5460518755164149,2024-12,-0.02892521116008151
2015-03-31 00:00:00+05:30,^CNXINFRA,3249.64990234375,-0.02314640922862088,0.06901649684938649,0.07572246926239612,0.2426721636933895,0.06000233058526146,0.07871639839628466,59.12334874835211,202.87719649823475,152.48635719807012,50.39083930016463,0.3827169829635791,0.042791561329254435,0.00905831033789739,-0.018828999818321868,1.7120586469594028,1.0,1,0.556029846194827,2015-03,-0.029233918377325252
2021-12-31 00:00:00+05:30,^CNXFMCG,37579.94921875,0.005162229174430877,-0.07041415870236112,0.04119197057011359,0.09956513281347679,0.050861536533474146,0.04633526058757194,61.99241794335528,2322.1020775703582,1991.7021108816894,330.3999666886689,2.16548572390677,-0.05626741794068901,-0.05675627139435002,-0.11410626893374431,0.7098878220339959,1.0,0,0.5111483048437591,2021-12,-0.029608853707413618
2022-11-30 00:00:00+05:30,^CNXFMCG,45536.55078125,0.02799895201463376,0.039145536000650294,0.17624628391921693,0.21797984946075455,0.053287000989907754,0.043152005534469066,73.43013314061095,3068.6580159526857,2458.9185586063754,609.7394573463102,2.4275350299736314,-0.01619819900863473,0.03993776814808081,0.10271931478860674,0.6084798853403991,0.0,1,0.5623163651705679,2022-11,-0.02997815027883255
2018-02-28 00:00:00+05:30,^CNXAUTO,11157.2001953125,-0.03915812055015622,-0.012016416564264887,0.0513213507261403,0.15562964415019387,0.042956196827525835,0.03982059862633193,60.95895172564027,838.989827460673,812.5753005860374,26.414526874635612,1.0633146009587258,-0.037090619006690306,-0.006285153870583149,-0.0220455911604881,0.755923957362585,0.0,1,0.5629321890976764,2018-02,-0.03010169039349153
2010-10-31 00:00:00+05:30,^NSEBANK,12330.6064453125,-0.002878781836366473,0.21353703786821066,0.249271775810342,,0.07033699047421241,,90.99571776545321,719.0347941761938,347.25733842009845,371.7774557560954,2.049056291457898,0.08243702935629926,0.09571035756535817,,,0.0,0,0.41107681725594314,2010-10,-0.030667227073511216
2010-09-30 00:00:00+05:30,^CNXINFRA,3719.300048828125,0.09655639934115579,,,,,,38.203557888596634,20.364834701017116,3.5528529800894653,16.81198172092765,0.6168044392339087,,,,,1.0,0,0.3960213037772823,2010-09,-0.03251954657704581
2019-04-30 00:00:00+05:30,^CNXIT,16705.400390625,0.07314631446030795,0.07781645630035072,0.11815856837676386,0.19441597216015727,0.04327524446520506,0.04454220700877515,71.85048873783597,1421.1154504358492,1299.718516214445,121.39693422140431,1.4219600392548495,-0.006330701452974208,-0.011430313422847727,0.09185278342074743,0.2926252268367098,0.0,0,0.5340655590598634,2019-04,-0.03260921541908757
2021-10-31 00:00:00+05:30,^CNXMEDIA,2246.0,0.050367090077418686,0.2505567928730512,0.45095130388399607,0.5827489677723374,0.15387588522278353,0.11370746504033591,62.275413238214924,-6.243491334587588,-116.56794290784651,110.32445157325893,0.12709622193473943,0.11549224740808106,0.20130336364856438,0.04274342199694581,0.18204157145713767,1.0,1,0.629134612896232,2021-10,-0.03334813105242651
2024-09-30 00:00:00+05:30,^CNXIT,41946.1015625,-0.019671476527927556,0.1600940762635692,0.20195779548655324,0.31970718487652383,0.0765401298729214,0.06711875169691224,67.93419844044362,2979.9832639742526,2144.1389535605695,835.8443104136832,1.625134476288776,0.079180065589743,0.0397174978624546,0.004105135321403441,1.5237004235647478,0.0,1,0.5222923644265353,2024-09,-0.0366792317745559
2011-07-31 00:00:00+05:30,^CNXFMCG,10435.75,0.006437457806924396,0.08870734158144344,0.21406630790717163,,0.020183775284476718,,99.99999999999949,364.1856859617674,161.0233146029307,203.16237135883668,1.9036391827800072,0.14183197016098292,0.21935927875682837,,,1.0,1,0.7062635533580583,2011-07,-0.03694509783077404
2011-10-31 00:00:00+05:30,^CNXFMCG,10670.0498046875,0.07262010481825065,0.022451649827516018,0.1131506175792758,,0.04088154343783225,,87.2046890899982,455.732435764161,286.9661116399677,168.76632412419326,2.003163295360283,0.052280975029592724,0.20152805888096004,,,0.0,1,0.7256120527364016,2011-10,-0.037361532641334794
2010-04-30 00:00:00+05:30,^CNXIT,5985.7998046875,0.022173960680017535,0.07001061987625001,,,,,99.99999999999939,55.415485669533155,17.886865708228363,37.52861996130479,1.1341037902022546,-0.010260489242061799,,,,0.0,0,0.44985641426706935,2010-04,-0.03739677514769246
2012-12-31 00:00:00+05:30,^CNXAUTO,4830.5498046875,0.060261151160557525,0.10550285970089068,0.2178675684802036,0.42470977721065695,0.056434696957524524,0.07734246315997786,51.5771210487677,212.31965191931204,123.72110788282795,88.59854403648409,0.8180301307008764,0.067723516882642,0.08872006943107613,0.11569406708389596,1.2587804722581395,0.0,0,0.5325037793035242,2012-12,-0.0373973791075396
2023-09-30 00:00:00+05:30,^CNXIT,31784.400390625,0.019878131880259664,0.07514123704038833,0.10752443754230989,0.17802243160354503,0.03175609671336543,0.04034835479442976,58.61587343702944,913.7199304532878,1079.022431547787,-165.30250109449912,1.6184903543677105,0.05054607444864545,-0.020977040285389936,0.02542106457314741,0.4650321272358539,0.0,0,0.6161466832755506,2023-09,-0.03782202513971544
2015-07-31 00:00:00+05:30,^CNXFMCG,20920.44921875,0.03793950702653093,0.07225522694979647,-0.011589515195539968,0.11404908307262196,0.05352322267759229,0.04174158218052116,64.6836335809881,1354.0229572593962,1470.0684207239656,-116.04546346456937,2.451754123940589,0.0281039208345224,0.02038708101988873,0.008093117929800497,0.7416422731694877,1.0,1,0.6304823935197126,2015-07,-0.03866787038325059
2018-01-31 00:00:00+05:30,^CNXAUTO,11611.900390625,-0.03312320859123241,0.02127532019569034,0.05537302180564807,0.18034107297146207,0.042142464219351444,0.03777013912933945,66.48034931808394,882.9933257688517,805.9716688673784,77.0216569014733,1.052975705266346,-0.042847880300796115,-0.03560136044474349,-0.08364812077584294,0.6311686644079332,1.0,1,0.5750600954456331,2018-01,-0.03915812055015622
2019-06-30 00:00:00+05:30,^CNXMEDIA,2039.800048828125,-0.07452190120969815,-0.17371837663512857,-0.20512817097645308,-0.3258419269107976,0.09808926074911642,0.07896902486504463,33.168532482300094,-179.8589072737118,-87.31456775487847,-92.54433951883333,0.17302791336026446,-0.18905756718374145,-0.2675846145119256,-0.3872912158380578,0.42850431695144414,0.0,1,0.6140489306327859,2019-06,-0.04020001864746958
