ticker,entry_date,entry_price,exit_date,exit_price,days_held,shares,entry_reason,exit_reason,gross_pnl_inr,fees_total_inr,net_pnl_inr,return_pct,rsi_entry,adx_entry,ema_fast_entry,ema_slow_entry,ema_htf_entry,trend_strength_entry,close_entry,high_52w_entry,volar_entry,mvo_weight_entry,alloc_inr_entry
CRISIL.NS,2020-01-15,1658.502685546875,2020-01-29,1570.877950557883,14,5,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.8% (>= 70%); VOLAR rank 3/3 (VOLAR=0.16); MVO weight=17.0% of capped cash (25% of available),stop,-438.12367494496016,60.6481170080727,-498.77179195303285,-5.283364070049645,41.868350199729825,54.2260479113363,1677.8708228321664,1553.5531030825744,1387.7892482896611,0.07522790365734626,1652.5479736328125,1820.9266357421875,0.16345699517186504,0.16976520212065646,8488.260106032823
CUMMINSIND.NS,2021-04-15,792.8222045898438,2021-05-17,745.2814016446324,32,32,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.3% (>= 70%); VOLAR rank 2/2 (VOLAR=1.07); MVO weight=67.6% of capped cash (25% of available),stop,-1521.3056942467629,125.66595969336831,-1646.971653940131,-5.996401547533092,38.80016403568445,30.20439960755204,808.0518277507435,759.7342172361069,591.595437675397,0.061589793817460964,784.5067749023438,859.2528686523438,1.0685591420823213,0.676422588107872,25788.465788181904
IIFL.NS,2021-04-15,265.75274658203125,2021-04-19,255.01526187164615,4,46,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=81.4% (>= 70%); VOLAR rank 1/2 (VOLAR=1.24); MVO weight=32.4% of capped cash (25% of available),stop,-493.9242966777148,78.55238285286484,-572.4766795305796,-4.040404040404044,35.11875931077735,26.061492645602005,271.7935854397561,248.72979946480893,162.5576936480544,0.08739655881210585,263.8981018066406,324.32086181640625,1.2440724238653,0.32357741189212796,12336.319281930666
TORNTPOWER.NS,2021-04-19,345.5721130371094,2021-04-20,345.88905349813564,1,130,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.6% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.67); MVO weight=100.0% of capped cash (25% of available),stop,41.20225993341421,170.79103138520975,-129.58877145179554,0.09171470991706787,44.20159962410276,35.476460551224584,368.40394346825843,351.3209522446644,307.65362570328784,0.04648870377239645,367.4654235839844,384.4136047363281,-0.6728191112387741,1.0,44946.99909474922
TATAPOWER.NS,2021-04-23,91.88909912109375,2021-04-26,91.93712038570875,3,488,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=83.2% (>= 70%); VOLAR rank 1/1 (VOLAR=1.50); MVO weight=100.0% of capped cash (25% of available),indicator_exit,23.434377132121085,170.58906451561694,-147.15468738349585,0.052260023304517844,35.04000561125585,26.285029080114505,92.98627917138604,92.83101582571561,73.43478493176649,0.0017147806513552512,90.54414367675781,108.79707336425781,1.504656551874196,1.0,44914.60190188627
TORNTPOWER.NS,2021-04-26,351.9557800292969,2021-05-10,392.6403994017635,14,150,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.2% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.58); MVO weight=100.0% of capped cash (25% of available),target,6102.692905869992,194.58628666848796,5908.106619201503,11.559582675153113,36.3302916275866,30.464193737982207,356.6455310801157,350.5928952324287,309.1680134822209,0.01708584727509459,354.2485046386719,384.4136047363281,-0.5771190074034708,1.0,52931.05889929432
GSPL.NS,2021-04-27,243.05189514160156,2021-05-14,260.9005007869362,17,163,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=86.7% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.38); MVO weight=100.0% of capped cash (25% of available),indicator_exit,2909.3227201895493,161.95954683406657,2747.3631733554826,7.343536916235971,35.20118467427743,25.45112372454724,240.3781773462583,238.9947058689065,214.14776350178204,0.005744394985610871,240.8385009765625,277.90142822265625,-0.37996327845573186,1.0,39711.145358010384
KIRLOSBROS.NS,2021-04-28,231.8434600830078,2021-05-10,251.12814145968773,12,128,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.5% (>= 70%); VOLAR rank 1/1 (VOLAR=0.90); MVO weight=100.0% of capped cash (25% of available),target,2468.439216215029,139.38421200415394,2329.055004210875,8.31797514140591,38.00505458744176,31.58449201382966,224.11226163732212,200.38454202755977,153.36772139431974,0.10475748058881341,226.50143432617188,253.01724243164062,0.8966547366436401,1.0,29789.12012888707
APLLTD.NS,2021-05-11,894.377685546875,2021-05-12,894.3775975345766,1,50,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=85.2% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.84); MVO weight=100.0% of capped cash (25% of available),indicator_exit,-0.004400614920996304,170.29110580162137,-170.29550641654237,-9.840618775402987e-06,37.73409649944108,27.866944487586647,909.4635539341725,908.6400897021805,882.6778366303996,0.0009140436478364345,900.9025268554688,1057.7811279296875,-0.8399039491444452,1.0,45068.3240760241
ELGIEQUIP.NS,2021-05-18,211.5429229736328,2021-05-27,199.84515265064385,9,291,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.4% (>= 70%); VOLAR rank 1/1 (VOLAR=1.40); MVO weight=100.0% of capped cash (25% of available),stop,-3404.051163989787,204.2257978602929,-3608.2769618500797,-5.529738437265985,38.12281955149582,37.4628085399764,209.18855101426797,197.69058618725143,156.85254133555597,0.055251479917167674,208.10238647460938,222.79835510253906,1.398268948860366,1.0,61578.88215985718
NEULANDLAB.NS,2021-05-19,2196.968994140625,2021-06-01,2096.060373149665,13,21,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=78.5% (>= 70%); VOLAR rank 1/1 (VOLAR=2.03); MVO weight=100.0% of capped cash (25% of available),indicator_exit,-2119.0810408101624,171.24635523140913,-2290.327396041572,-4.593083528264897,37.08265966548976,39.94265545269171,2291.261285595842,2224.9713145248415,1564.9039121815238,0.03168200180867041,2092.354248046875,2663.808837890625,2.025339547127422,1.0,46164.96063483165
ASTRAZEN.NS,2021-05-21,3719.87548828125,2021-06-22,3636.978209536026,32,9,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=80.8% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.48); MVO weight=100.0% of capped cash (25% of available),indicator_exit,-746.0755087070156,144.51022941432012,-890.5857381213357,-2.2284960613971005,35.54097087993917,26.38033678811974,3748.6821790823265,3663.862173167276,3656.0428047248315,0.022827547736646112,3715.686279296875,4599.21630859375,-0.48468856129750115,1.0,34611.277771224726
THERMAX.NS,2021-05-27,1424.1263427734375,2021-06-02,1372.8070961979151,6,28,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.6% (>= 70%); VOLAR rank 1/1 (VOLAR=0.55); MVO weight=100.0% of capped cash (25% of available),stop,-1436.938904114626,158.02488551295482,-1594.9637896275808,-3.603559953506641,44.007141276569705,30.906869749242674,1404.660169106016,1355.2500605916398,1101.7268000921404,0.03445897036306463,1433.88232421875,1500.0660400390625,0.5494654662172264,1.0,40737.57195158834
TATAELXSI.NS,2021-05-28,3464.364990234375,2021-06-11,3650.719042239929,14,8,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.7% (>= 70%); VOLAR rank 1/1 (VOLAR=2.61); MVO weight=100.0% of capped cash (25% of available),indicator_exit,1490.8324160444317,134.00708491462558,1356.8253311298063,5.379169127123262,38.18666568734329,27.631492287093746,3420.35958819791,3096.9317179536724,2230.443251481632,0.09401898905998841,3440.027099609375,3671.668701171875,2.6121579725173163,1.0,30750.950439025106
JSWSTEEL.NS,2021-06-01,657.4280395507812,2021-06-18,644.3410091018401,17,52,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.7% (>= 70%); VOLAR rank 1/1 (VOLAR=2.36); MVO weight=100.0% of capped cash (25% of available),stop,-680.5255833449405,146.15201583619518,-826.6775991811357,-1.9906407487401245,36.171504755929504,30.927810709342374,660.5042203637053,594.3622694332025,424.646302583423,0.09828618140808813,672.9526977539062,718.1537475585938,2.3630434564980454,1.0,34789.1942576017
NMDC.NS,2021-06-02,35.91291046142578,2021-06-18,33.97766824083649,16,997,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.4% (>= 70%); VOLAR rank 1/1 (VOLAR=0.94); MVO weight=100.0% of capped cash (25% of available),stop,-1929.43649392752,148.45816673163773,-2077.8946606591576,-5.388708950971655,35.7730705567744,32.20970885729336,35.388526004790116,31.30295208934625,23.73880039382968,0.11495498421771214,35.54064178466797,39.762821197509766,0.9445854273117037,1.0,35814.46206661438
FACT.NS,2021-06-11,126.43277740478516,2021-06-14,121.67348433069098,3,269,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=97.2% (>= 70%); VOLAR rank 1/1 (VOLAR=1.10); MVO weight=100.0% of capped cash (25% of available),stop,-1280.2498369313328,145.13864527544854,-1425.3884822067812,-3.764287372139974,48.92598563060482,29.01970367405032,124.16222250989397,116.9949318620667,86.75028520480967,0.056245149348377536,127.42948913574219,131.11732482910156,1.0993471304973914,1.0,34128.70384397058
AUROPHARMA.NS,2021-06-14,965.3433227539062,2021-06-17,935.7995147707803,3,34,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=96.4% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.71); MVO weight=100.0% of capped cash (25% of available),stop,-1004.4894714262816,142.7799884872195,-1147.2694599135011,-3.0604456763469567,48.839961552990374,25.278076604181035,952.2206724283894,941.2968636820189,859.7250135488101,0.011142287070323088,980.3919677734375,1017.4308471679688,-0.7050356229611127,1.0,33772.35672341888
BLUEDART.NS,2021-06-17,5636.28173828125,2021-06-21,5428.064475807824,4,5,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.7% (>= 70%); VOLAR rank 1/1 (VOLAR=1.46); MVO weight=100.0% of capped cash (25% of available),stop,-1041.0863123671288,132.4183070465774,-1173.5046194137062,-3.694230915733465,37.968399570306616,26.961363515076386,5788.002195930273,5499.21269652958,4401.695875334805,0.05054288351505115,5713.751953125,5967.88037109375,1.4632240830760566,1.0,33485.53935844051
KPRMILL.NS,2021-06-18,301.3512268066406,2021-07-06,336.9407237288483,18,143,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.4% (>= 70%); VOLAR rank 1/1 (VOLAR=1.72); MVO weight=100.0% of capped cash (25% of available),target,5089.298059875697,171.95399340592485,4917.344066469772,11.809972469447882,41.661201975978265,40.742380599115364,303.5915774714184,278.0767454776437,205.70996702024365,0.08419078882599927,303.0596618652344,317.7879943847656,1.721693406094018,1.0,43230.21293477657
BAJAJ-AUTO.NS,2021-06-21,3657.64794921875,2021-07-22,3450.1336887803936,31,6,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=97.0% (>= 70%); VOLAR rank 2/2 (VOLAR=-0.10); MVO weight=65.0% of capped cash (25% of available),stop,-1245.0855626301382,118.3338150619977,-1363.4193776921359,-5.673434494500218,47.41396940834865,32.773614658186084,3632.1831301326447,3515.820184101302,3163.530923022845,0.03193231494302301,3644.0498046875,3755.939453125,-0.10496485791642968,0.6495220068338028,25464.156937473195
INDIGO.NS,2021-06-21,1716.0999755859375,2021-07-08,1816.929559206867,17,8,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.7% (>= 70%); VOLAR rank 1/2 (VOLAR=0.26); MVO weight=35.0% of capped cash (25% of available),indicator_exit,806.636668967436,88.33260707971732,718.3040618877187,5.875507549407355,36.37906304084972,29.636616521062628,1743.4254658535249,1703.428144702233,1568.5494878852428,0.023530225083988034,1699.827392578125,1795.865234375,0.2627030250584464,0.3504779931661972,13740.299061796537
ALKYLAMINE.NS,2021-06-22,3530.5,2021-07-14,3756.9614260722205,22,10,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.9% (>= 70%); VOLAR rank 1/1 (VOLAR=2.07); MVO weight=100.0% of capped cash (25% of available),indicator_exit,2264.6142607222055,151.69631208175878,2112.917948640447,6.414429289681922,42.37510289210927,31.687499487912252,3510.2550039187518,3216.375353811041,2221.186155710633,0.08425013482621793,3488.18017578125,3838.47119140625,2.0737110476249874,1.0,38428.15571350001
MINDACORP.NS,2021-07-06,124.90357971191406,2021-07-15,141.89065683985584,9,333,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.9% (>= 70%); VOLAR rank 1/1 (VOLAR=0.46); MVO weight=100.0% of capped cash (25% of available),target,5656.69668360461,169.20465641409714,5487.492027190513,13.600152347212058,37.56937600319019,30.24944680956102,126.68964034247288,119.23742683652286,99.12616764886278,0.05871447486952769,126.92293548583984,135.2211151123047,0.4570245389435046,1.0,41606.86003485708
BSOFT.NS,2021-07-08,370.0729064941406,2021-07-15,399.2287145877964,7,94,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.2% (>= 70%); VOLAR rank 1/1 (VOLAR=2.20); MVO weight=100.0% of capped cash (25% of available),target,2740.645960803642,151.0373710284594,2589.6085897751827,7.878395738250932,38.078084970210604,36.76814968516712,368.2239801197822,325.2013450914459,243.3870360866935,0.11863351405161603,362.651611328125,385.15191650390625,2.204229708881302,1.0,34810.29148884903
BEML.NS,2021-07-15,1086.096435546875,2021-07-23,1056.2633674572835,8,11,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.0% (>= 70%); VOLAR rank 2/3 (VOLAR=0.83); MVO weight=21.3% of capped cash (25% of available),indicator_exit,-328.1637489855066,77.64735541339496,-405.81110439890153,-2.74681576268776,36.855679587831204,35.482403718210996,1082.4733436406905,1070.8683630768305,896.6250724617367,0.010763933912691388,1078.1356201171875,1185.3211669921875,0.8266406460649103,0.21332936287211526,12078.046435926977
IFCI.NS,2021-07-15,13.899999618530273,2021-07-20,13.585000181198119,5,427,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.7% (>= 70%); VOLAR rank 3/3 (VOLAR=0.62); MVO weight=10.5% of capped cash (25% of available),stop,-134.50475974083008,50.51398225551323,-185.0187419963433,-2.2661830645824277,39.36169953732581,28.778274051274366,14.37805708962875,13.34365618474835,10.723409358617362,0.07284513512496538,14.199999809265137,16.0,0.624953737878672,0.10488098933264546,5938.036106942475
POLYCAB.NS,2021-07-15,1856.8304443359375,2021-07-27,1781.7286327135014,12,20,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.0% (>= 70%); VOLAR rank 1/3 (VOLAR=1.39); MVO weight=68.2% of capped cash (25% of available),stop,-1502.0362324487223,151.8637516907188,-1653.8999841394411,-4.044624098636795,35.30297729319254,50.338218895830806,1890.7687279451163,1751.0287810374907,1365.9616385924471,0.07509908162059171,1860.7410888671875,1958.9486083984375,1.3866907581555405,0.6817896477952393,38600.81385299807
COROMANDEL.NS,2021-07-20,834.11767578125,2021-08-05,800.3271830483945,16,53,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.2% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.86); MVO weight=100.0% of capped cash (25% of available),stop,-1790.896114841339,167.29712939306933,-1958.1932442344084,-4.051046238914269,38.89244706126174,28.58744926061882,847.1275528331294,819.8366453894205,752.8403687959744,0.03256598240302283,838.0188598632812,889.1599731445312,-0.8584078301400737,1.0,44275.72934703215
ABB.NS,2021-07-23,1665.0458984375,2021-07-27,1601.4750550164879,4,10,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.8% (>= 70%); VOLAR rank 2/2 (VOLAR=0.79); MVO weight=42.5% of capped cash (25% of available),stop,-635.7084342101211,98.52960046080217,-734.2380346709233,-3.817963425552884,35.614758410980414,32.235014956049575,1713.4895975779884,1643.267745652872,1389.31973294604,0.04179701762198805,1680.0684814453125,1790.97021484375,0.7948610430414643,0.4254830728946144,17553.330517374816
ADANIENT.NS,2021-07-23,1399.074951171875,2021-08-09,1543.8583769943364,17,16,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=83.3% (>= 70%); VOLAR rank 1/2 (VOLAR=3.33); MVO weight=57.5% of capped cash (25% of available),indicator_exit,2316.534813159382,123.00604695864607,2193.528766200736,10.348511043042397,35.941073902305405,28.681992449625373,1404.8332147971755,1389.4516117326075,965.8795759328148,0.010876947045980525,1414.1470947265625,1696.69873046875,3.332396494171537,0.5745169271053856,23701.731400734687
J&KBANK.NS,2021-07-27,37.34999465942383,2021-07-28,36.480725799988775,1,1187,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=96.5% (>= 70%); VOLAR rank 1/1 (VOLAR=0.93); MVO weight=100.0% of capped cash (25% of available),stop,-1031.8221361494077,168.36538379475536,-1200.1875199441631,-2.3273600635327685,45.977029960382396,36.84363244951494,36.725699178827476,33.474469927205554,27.00158749220738,0.08551665079700836,38.01866912841797,39.403770446777344,0.9255610893471403,1.0,44350.25880848615
JWL.NS,2021-07-29,36.03857421875,2021-08-06,33.67075196799281,8,1222,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=86.7% (>= 70%); VOLAR rank 1/1 (VOLAR=1.15); MVO weight=100.0% of capped cash (25% of available),stop,-2893.47879042529,165.77708975612364,-3059.2558801814134,-6.570243973540091,42.201848660975735,33.95676711094481,35.24445088081324,30.55235784344348,22.24664455292867,0.13238459138696385,35.442893981933594,40.903282165527344,1.1477135218412047,1.0,44050.21192850011
NAVINFLUOR.NS,2021-07-30,3611.038818359375,2021-08-30,3876.2942913383204,31,9,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.7% (>= 70%); VOLAR rank 1/1 (VOLAR=0.84); MVO weight=100.0% of capped cash (25% of available),target,2387.2992568105083,145.58154103277656,2241.717715777732,7.345683231936584,35.8518187973328,36.91413047215319,3675.108097002651,3516.829258642457,2876.2687186413236,0.04485668791658401,3528.544921875,3890.3154296875,0.8365385482707364,1.0,33021.45442058842
ASAHIINDIA.NS,2021-08-09,354.90216064453125,2021-08-10,339.26340657935685,1,146,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.6% (>= 70%); VOLAR rank 1/1 (VOLAR=0.91); MVO weight=100.0% of capped cash (25% of available),stop,-2283.258093515462,183.71155988510912,-2466.969653400571,-4.406497282736499,39.10891645682953,37.139344533142896,360.0063607895455,343.95558004780446,296.5251835401827,0.044957545290986986,357.0208435058594,377.41925048828125,0.9050264779345125,1.0,51883.7743871959
CYIENT.NS,2021-08-10,873.1121215820312,2021-08-11,843.3504888046197,1,58,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.2% (>= 70%); VOLAR rank 1/1 (VOLAR=1.58); MVO weight=100.0% of capped cash (25% of available),stop,-1726.1747010898723,181.67485488362854,-1907.8495559735009,-3.4086839526961454,39.62438401787795,38.38793106872459,892.0985177108621,823.19355887659,638.6003001244161,0.0775145528267095,888.9293212890625,974.342529296875,1.5787818382143106,1.0,51267.03197384576
GILLETTE.NS,2021-08-11,5523.27001953125,2021-09-06,5472.096935847529,26,9,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=97.0% (>= 70%); VOLAR rank 1/1 (VOLAR=-1.21); MVO weight=100.0% of capped cash (25% of available),indicator_exit,-460.55775315349274,180.91635139177225,-641.4741045452649,-0.9264997637769778,39.26148780351819,27.67730596906669,5560.871678617578,5454.04684126606,5281.999799737081,0.019307284226481463,5532.87744140625,5705.98681640625,-1.2090600432109908,1.0,50790.06958485239
BHARATFORG.NS,2021-08-12,801.4713134765625,2021-08-20,724.1329637713014,8,22,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.7% (>= 70%); VOLAR rank 2/2 (VOLAR=0.77); MVO weight=46.4% of capped cash (25% of available),stop,-1701.4436935157435,100.66830505036435,-1802.1119985661078,-9.649546827794564,44.79754537299478,27.89568362989113,755.0254762760267,733.7472426740254,621.6122513530898,0.02806856267230743,758.0806274414062,792.4927978515625,0.77032236709701,0.46354544675603226,17773.285349196973
BSE.NS,2021-08-12,122.20996856689453,2021-08-23,113.56898850400522,11,168,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=85.4% (>= 70%); VOLAR rank 1/2 (VOLAR=1.12); MVO weight=53.6% of capped cash (25% of available),stop,-1451.6846505654044,113.88615628508751,-1565.5708068504919,-7.070601657310361,37.15014585597437,33.57433357643247,125.77321024080423,111.20391524824153,81.74280124382194,0.12263359244467766,118.80345916748047,139.05238342285156,1.1176120040886905,0.5364545532439677,20568.77037279828
JBMA.NS,2021-08-23,88.53067016601562,2021-08-24,88.4830905764463,1,124,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.0% (>= 70%); VOLAR rank 2/2 (VOLAR=0.77); MVO weight=29.3% of capped cash (25% of available),stop,-5.899869106596157,73.91808098404744,-79.81795009064359,-0.05374362295021973,43.68382902022027,31.761466821204294,93.6728871947097,92.28122275119068,77.98331048653748,0.015053775776129843,92.44620513916016,103.87560272216797,0.7702503398418082,0.29302765137548814,10988.576491362157
KPRMILL.NS,2021-08-23,339.4779052734375,2021-09-02,378.9773056831609,10,78,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=87.6% (>= 70%); VOLAR rank 1/2 (VOLAR=1.94); MVO weight=70.7% of capped cash (25% of available),target,3080.953231958427,132.9076117247552,2948.045620233672,11.635337615833352,37.17477198561828,31.471730643425747,357.5871309657272,342.87788718847486,256.96652307135133,0.04269550861886965,344.5150146484375,393.4424743652344,1.9353271379025423,0.7069723486245119,26511.55852927895
JSL.NS,2021-08-25,147.33416748046875,2021-09-09,161.58024763455452,15,209,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.2% (>= 70%); VOLAR rank 1/1 (VOLAR=1.49); MVO weight=100.0% of capped cash (25% of available),target,2977.4307522039267,142.3970867054172,2835.0336654985094,9.669230428830634,46.342711155590735,29.46024955409899,144.95268321419934,131.15121099011932,94.41639575744428,0.09292945761129841,148.5155792236328,161.01905822753906,1.4864566477419743,1.0,30846.60096730543
NATIONALUM.NS,2021-08-30,71.13275909423828,2021-09-03,76.02187247612648,4,447,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.0% (>= 70%); VOLAR rank 1/1 (VOLAR=1.15); MVO weight=100.0% of capped cash (25% of available),target,2185.4336817040225,143.80806817761066,2041.6256135264118,6.873223313903787,40.78155958410234,26.645457863913467,65.61473670702087,65.55067646400315,52.01094458982208,0.0009318282672174217,68.74683380126953,78.12876892089844,1.152758929767365,1.0,31834.164066270932
AUBANK.NS,2021-09-02,583.2830200195312,2021-09-09,583.0840049670527,7,53,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=85.0% (>= 70%); VOLAR rank 1/1 (VOLAR=0.23); MVO weight=100.0% of capped cash (25% of available),indicator_exit,-10.547797781363556,139.56689595508658,-150.11469373645014,-0.034119809020305425,35.71655144981899,34.840290299194855,625.8712715576933,602.3088921345985,524.8456374264379,0.04096569293145731,575.1734619140625,676.4918823242188,0.2313464427553122,1.0,31240.33041615363
CAPLIPOINT.NS,2021-09-07,806.42724609375,2021-09-09,895.3886283647951,2,54,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.9% (>= 70%); VOLAR rank 1/1 (VOLAR=0.23); MVO weight=100.0% of capped cash (25% of available),target,4803.914642636433,172.66765664252063,4631.246985993913,11.031544718009556,52.90302168933969,32.58716746309917,748.5577957595658,740.731015505813,602.0162057093312,0.009500699189037853,823.8109741210938,927.1311645507812,0.23465148440944986,1.0,44259.22989469689
KPITTECH.NS,2021-09-13,320.9267272949219,2021-09-17,305.39247059753313,4,191,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.3% (>= 70%); VOLAR rank 1/1 (VOLAR=2.00); MVO weight=100.0% of capped cash (25% of available),stop,-2967.0430292012497,204.09628385448417,-3171.139313055734,-4.840437201452918,47.51438121196316,29.92777347230314,323.1613796168207,295.4343998254404,214.1738519306231,0.08584606569390868,322.98486328125,353.7103271484375,1.9975025871657592,1.0,61545.099418579404
CHAMBLFERT.NS,2021-09-14,293.46441650390625,2021-09-24,319.48500135771314,10,157,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.6% (>= 70%); VOLAR rank 1/1 (VOLAR=1.13); MVO weight=100.0% of capped cash (25% of available),target,4085.2318220476827,177.5438394030927,3907.68798264459,8.866691629532042,45.77632361689471,29.972729129076892,288.6219164753063,283.0453388867943,237.95155909646778,0.01929779128815018,288.97491455078125,305.4668884277344,1.1345775171136894,1.0,46196.75208239286
FORTIS.NS,2021-09-23,269.2040100097656,2021-10-19,252.62844786836703,26,182,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.1% (>= 70%); VOLAR rank 1/1 (VOLAR=0.76); MVO weight=100.0% of capped cash (25% of available),stop,-3016.752309734544,176.6753558224156,-3193.4276655569593,-6.157249344390259,36.65509184456553,27.013375571933846,268.51273529442426,260.40728826130834,217.28868642368076,0.03075028207683777,263.58935546875,292.6562805175781,0.755020200764669,1.0,49214.259132236126
ATGL.NS,2021-09-24,1401.13671875,2021-11-09,1541.580076509118,46,20,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=85.5% (>= 70%); VOLAR rank 1/2 (VOLAR=2.64); MVO weight=58.4% of capped cash (25% of available),target,2808.867155182361,136.05925135030162,2672.8079038320593,10.023529886820203,40.399014425531064,31.48149467307135,1392.1600812787256,1231.9897882751472,942.7622906880907,0.11433083119638063,1400.93701171875,1638.71044921875,2.638773475083055,0.584002339820322,28884.76148154334
LALPATHLAB.NS,2021-09-24,3784.159912109375,2021-09-27,3743.1531442117207,3,5,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=96.0% (>= 70%); VOLAR rank 2/2 (VOLAR=0.59); MVO weight=41.6% of capped cash (25% of available),stop,-205.0338394882715,109.8936656089057,-314.92750509717723,-1.0836425745759826,42.8559301740707,40.82275643535858,3922.6458927825697,3721.3759189045527,3000.7356579457683,0.05120683721605596,3930.529296875,4094.45947265625,0.5930828501744936,0.415997660179678,20575.248371208647
HDFCLIFE.NS,2021-09-27,712.2266235351562,2021-10-18,684.4982118795338,21,59,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.6% (>= 70%); VOLAR rank 1/1 (VOLAR=-1.19); MVO weight=100.0% of capped cash (25% of available),stop,-1635.9762876817272,162.59247837017062,-1798.568766051898,-3.8932006666630548,44.92922895776471,36.05822372315475,723.8733583387213,700.0477525536425,668.1470915133247,0.03323104669649258,716.96826171875,749.7642211914062,-1.1902590090607867,1.0,42361.375791994375
SKFINDIA.NS,2021-09-28,2977.444580078125,2021-10-11,3229.2401286534177,13,10,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=97.2% (>= 70%); VOLAR rank 1/1 (VOLAR=0.79); MVO weight=100.0% of capped cash (25% of available),indicator_exit,2517.9554857529274,139.65468643958076,2378.3007993133465,8.456766928930914,44.504301832899934,32.27851906969102,2952.3961636648755,2824.7371256003757,2359.822705920499,0.042092224773768984,3032.84130859375,3121.775634765625,0.7872775228767723,1.0,31837.658987900177
