ticker,entry_date,entry_price,exit_date,exit_price,days_held,shares,entry_reason,exit_reason,gross_pnl_inr,fees_total_inr,net_pnl_inr,return_pct,rsi_entry,adx_entry,ema_fast_entry,ema_slow_entry,ema_htf_entry,trend_strength_entry,close_entry,high_52w_entry,volar_entry,mvo_weight_entry,alloc_inr_entry
HAL.NS,2022-05-06,757.8505859375,2022-05-12,718.2068982973086,6,47,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.8% (>= 70%); VOLAR rank 1/1 (VOLAR=3.46); MVO weight=100.0% of capped cash (25% of available),stop,-1863.2533190889953,148.11257848389386,-2011.3658975728893,-5.231069075594908,37.45002855511136,32.161573783091775,772.1504411564345,727.6222065585495,633.9363849996234,0.05828461737558037,763.9791870117188,832.1107177734375,3.4562345609033596,1.0,36291.63254624494
ADANIGREEN.NS,2022-05-12,2436.800048828125,2022-05-13,2565.0,1,8,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.1% (>= 70%); VOLAR rank 1/3 (VOLAR=3.08); MVO weight=42.7% of capped cash (25% of available),stop,1025.599609375,114.63873157116797,910.9608778038321,5.260995921004152,44.324756212581235,34.53611226998288,2722.93037871203,2394.2507739245607,1745.1844705307954,0.1241213718497971,2648.050048828125,2970.5,3.08339643094874,0.4271628370237552,19549.39005508107
ELECON.NS,2022-05-12,89.24404907226562,2022-05-13,94.75531065679223,1,108,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=83.6% (>= 70%); VOLAR rank 3/3 (VOLAR=2.19); MVO weight=21.2% of capped cash (25% of available),target,595.2162511288736,69.10989229498281,526.1063588338908,6.175494771717327,40.88494522212873,28.033837556921902,86.98105235764454,84.86503466058451,78.14237581467705,0.024245688311355696,87.27397918701172,104.41355895996094,2.1900546989921246,0.21217402450526437,9710.284709011503
GMDCLTD.NS,2022-05-12,161.78143310546875,2022-05-24,147.04323689478085,12,102,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=79.3% (>= 70%); VOLAR rank 2/3 (VOLAR=2.52); MVO weight=36.1% of capped cash (25% of available),stop,-1503.2960134901662,95.92380289958416,-1599.2198163897503,-9.109942919766178,35.86563831300188,29.24466570534606,163.64170230032423,157.82543025483886,108.59114645680805,0.03771832854711449,154.2028045654297,194.50328063964844,2.5182783944076634,0.36066313847098047,16505.98732226982
CREDITACC.NS,2022-05-16,967.1310424804688,2022-05-18,1014.9518556084003,2,17,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.8% (>= 70%); VOLAR rank 2/2 (VOLAR=2.26); MVO weight=39.3% of capped cash (25% of available),target,812.9538231748355,100.78258684055919,712.1712363342763,4.944605335517105,43.1992070388514,30.17341267845444,935.2204568862614,878.6165342202202,734.3453377297438,0.06148590094977226,920.6000366210938,1036.1337890625,2.2643142578061077,0.3934160403595075,16519.43559094362
LEMONTREE.NS,2022-05-16,62.95000076293945,2022-05-30,57.42750072479248,14,404,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.3% (>= 70%); VOLAR rank 1/2 (VOLAR=2.34); MVO weight=60.7% of capped cash (25% of available),stop,-2231.090015411377,125.06642833882047,-2356.1564437501975,-8.772835538070767,39.43355007565398,26.63680860817791,61.72421816627158,60.74700504516026,52.08108318849304,0.016165642825110214,60.45000076293945,68.44999694824219,2.337014964564269,0.6065839596404925,25470.300200835474
SWANCORP.NS,2022-05-18,279.2820739746094,2022-05-19,274.23781021428556,1,128,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=86.1% (>= 70%); VOLAR rank 1/1 (VOLAR=2.51); MVO weight=100.0% of capped cash (25% of available),stop,-645.6657613214484,149.6629964893512,-795.3287578107995,-1.8061537887255952,36.411987147931754,46.03465900493352,284.5612929870496,252.98173955380847,185.11750101755283,0.11157755478180097,283.02783203125,328.7757263183594,2.511654680388865,1.0,35796.37905573658
SCHAEFFLER.NS,2022-05-25,2061.76318359375,2022-05-30,2282.2195310294605,5,13,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.2% (>= 70%); VOLAR rank 1/2 (VOLAR=3.45); MVO weight=71.0% of capped cash (25% of available),target,2865.932516664237,133.40459672461108,2732.527919939626,10.69261247799782,35.25212027957893,29.112183659466105,2037.4170676370795,1968.0557459283814,1664.905897849254,0.03376162106263455,2054.44287109375,2252.390869140625,3.4454057131760925,0.7095433521855085,27908.42256249715
SWANCORP.NS,2022-05-25,284.5260925292969,2022-05-26,282.06638663338674,1,40,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.4% (>= 70%); VOLAR rank 2/2 (VOLAR=2.39); MVO weight=29.0% of capped cash (25% of available),stop,-98.38823583640533,75.56177906918417,-173.9500149055895,-0.8644922066881611,36.41072932442927,35.22250747571595,286.48244398496837,259.006866130976,190.03532522037068,0.09348124447043223,293.9154052734375,328.7757263183594,2.3897531003577717,0.29045664781449154,11424.512453432022
GESHIP.NS,2022-06-09,358.3808898925781,2022-06-13,342.9362642574097,4,149,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.2% (>= 70%); VOLAR rank 1/1 (VOLAR=1.60); MVO weight=100.0% of capped cash (25% of available),stop,-2301.249219640099,187.21485580819933,-2488.4640754482984,-4.309556137269999,46.54180224450495,30.778637037737894,357.1574893685065,337.7601924711951,302.8659629446232,0.053446683765319775,362.927978515625,389.28338623046875,1.6044983933271495,1.0,53704.9083516488
AIAENG.NS,2022-06-24,2144.24072265625,2022-07-04,2327.7150608189713,10,24,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.3% (>= 70%); VOLAR rank 1/1 (VOLAR=1.72); MVO weight=100.0% of capped cash (25% of available),target,4403.384115905312,189.86087687784797,4213.523239027464,8.556611028981687,36.54255113695932,39.607443610107886,2075.201155751161,1959.3967711047553,1862.3530487880114,0.05536878000590855,2091.510498046875,2240.798583984375,1.7219392552455455,1.0,53082.792332786725
TIMKEN.NS,2022-06-28,2411.440673828125,2022-07-11,2517.7251301860138,13,16,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.3% (>= 70%); VOLAR rank 1/1 (VOLAR=2.25); MVO weight=100.0% of capped cash (25% of available),indicator_exit,1700.5513017262201,158.40419649845296,1542.147105227767,4.407508652873626,49.01097599608128,29.202719709072156,2333.8329162908453,2194.3536510681392,1948.0375990840055,0.05852052862571101,2383.424560546875,2640.859375,2.2518350729490377,1.0,40196.17149105207
KSB.NS,2022-07-29,291.06304931640625,2022-08-03,307.0555253483019,5,187,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=96.3% (>= 70%); VOLAR rank 1/1 (VOLAR=1.87); MVO weight=100.0% of capped cash (25% of available),indicator_exit,2990.5930179644865,194.9962847721564,2795.5967331923302,5.494505767549596,35.071985457042416,41.24753427059752,283.82272355699223,277.3533404109686,250.27425951295885,0.022818519517102457,283.51458740234375,294.3501281738281,1.8700908166553771,1.0,54521.70991885054
HSCL.NS,2022-08-02,87.37223052978516,2022-08-05,95.01667976903265,3,468,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.0% (>= 70%); VOLAR rank 1/1 (VOLAR=1.59); MVO weight=100.0% of capped cash (25% of available),target,3577.602243967827,165.48444232584004,3412.1178016419867,8.749289325561517,39.60398398538449,31.800724690881424,82.91750919887212,74.26071463430661,63.49627736427979,0.10062401648903088,86.03109741210938,90.60087585449219,1.5891023490946254,1.0,40892.45509528791
UBL.NS,2022-08-05,1593.298828125,2022-09-14,1655.1194153347826,40,35,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.2% (>= 70%); VOLAR rank 1/1 (VOLAR=1.26); MVO weight=100.0% of capped cash (25% of available),indicator_exit,2163.720552342392,197.1123190172686,1966.6082333251231,3.8800371982030013,41.97076237511167,28.53547929421219,1589.9601541993782,1541.9359857518068,1488.3333905726129,0.030237638166451784,1588.224853515625,1740.88427734375,1.2592429768693012,1.0,56073.63855255912
ASAHIINDIA.NS,2022-08-12,545.427978515625,2022-08-24,613.0691373989305,12,77,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.6% (>= 70%); VOLAR rank 1/1 (VOLAR=1.78); MVO weight=100.0% of capped cash (25% of available),target,5208.369234014522,169.64074629735453,5038.728487717167,12.401483155922799,42.54813386864107,33.30948966635163,557.4009676319455,532.08620031314,468.8170955430929,0.04538483794486868,557.7802734375,589.4515380859375,1.7754192985025194,1.0,42109.81974631767
AJANTPHARM.NS,2022-08-17,1223.4864501953125,2022-08-25,1278.3011126628978,8,25,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=82.7% (>= 70%); VOLAR rank 1/1 (VOLAR=0.33); MVO weight=100.0% of capped cash (25% of available),indicator_exit,1370.366561689633,140.27230989909455,1230.0942517905385,4.48020184112663,48.876258404844165,42.60460648291695,1224.0060063232631,1192.4963916192983,1213.6090979762464,0.02571259266978017,1225.45458984375,1481.4315185546875,0.3302109787891206,1.0,31591.964004147434
BLS.NS,2022-08-18,120.26122283935547,2022-08-19,115.44731034791484,1,198,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.9% (>= 70%); VOLAR rank 1/1 (VOLAR=2.87); MVO weight=100.0% of capped cash (25% of available),stop,-953.1546733052452,122.78779674110416,-1075.9424700463494,-4.002880045441614,50.657898739480096,29.704862770973737,117.73401402543286,108.42409413186606,80.5155078641893,0.07712843173532566,120.70671844482422,127.21601867675781,2.869123644790555,1.0,23930.193845727477
ITI.NS,2022-08-19,117.80000305175781,2022-09-16,109.77250289916992,28,200,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.9% (>= 70%); VOLAR rank 1/1 (VOLAR=0.58); MVO weight=100.0% of capped cash (25% of available),stop,-1605.5000305175781,121.55101671325836,-1727.0510472308365,-6.814516082024924,35.19313838746605,32.31325284475331,115.01689773326498,109.5746846696763,107.32044514910376,0.047843631328252145,113.75,128.0,0.5754911759883189,1.0,23661.208228215888
SUNPHARMA.NS,2022-08-24,855.6842651367188,2022-09-19,847.3313863024488,26,34,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.4% (>= 70%); VOLAR rank 1/1 (VOLAR=2.26); MVO weight=100.0% of capped cash (25% of available),indicator_exit,-283.99788036517907,135.23242401869192,-419.230304383871,-0.976163659259921,38.78974496630438,25.304207595394,875.2539484853556,857.2230331830165,818.36778307576,0.02089640646165834,862.87158203125,913.9702758789062,2.258948774627909,1.0,29535.85211820634
PGHH.NS,2022-08-26,13362.685546875,2022-09-05,13527.937354377902,10,2,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.6% (>= 70%); VOLAR rank 1/1 (VOLAR=1.75); MVO weight=100.0% of capped cash (25% of available),indicator_exit,330.503615005804,130.60179274705683,199.9018222587472,1.2366661396260081,35.429843085769775,29.197140720016396,13806.10992988619,13601.913764136589,13486.222926556014,0.015043427573381276,13573.779296875,15314.890625,1.7523480769765314,1.0,30217.293206552327
DEVYANI.NS,2022-09-06,187.35000610351562,2022-09-22,193.0,16,161,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=87.5% (>= 70%); VOLAR rank 1/1 (VOLAR=1.89); MVO weight=100.0% of capped cash (25% of available),indicator_exit,909.6490173339844,138.85146057492352,770.7975567590609,3.015742574015512,35.26825136174948,26.23167192979979,185.9127073428272,178.2986601596412,163.24091301020775,0.04104607645922366,185.5,212.0,1.8949447710183895,1.0,30267.268662117014
APARINDS.NS,2022-09-16,1241.667724609375,2022-09-28,1178.0989722690176,12,29,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.5% (>= 70%); VOLAR rank 1/2 (VOLAR=2.40); MVO weight=85.7% of capped cash (25% of available),stop,-1843.493817870364,148.9993888103637,-1992.4932066807278,-5.119626698870339,38.56439187770027,25.248722424955538,1202.4290236826555,1119.6741226527497,853.4815032157055,0.06733981326587794,1228.9149169921875,1373.642578125,2.403918091690089,0.8570293036639609,36542.16882130877
TORNTPOWER.NS,2022-09-16,500.7687072753906,2022-09-22,488.5783660761544,6,12,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.2% (>= 70%); VOLAR rank 2/2 (VOLAR=1.60); MVO weight=14.3% of capped cash (25% of available),stop,-146.28409439083475,50.82679331148158,-197.11088770231635,-2.4343256721375606,37.19293070156618,37.89383195266176,521.2784384925113,503.7458053905582,469.19982026843815,0.03418310670815779,512.9034423828125,544.7548828125,1.6038049063991848,0.14297069633603915,6096.010136031605
CHOLAFIN.NS,2022-09-20,782.3864135742188,2022-09-23,746.1966667566734,3,50,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=97.9% (>= 70%); VOLAR rank 1/1 (VOLAR=1.83); MVO weight=100.0% of capped cash (25% of available),stop,-1809.4873408772685,155.9559610534941,-1965.4433019307626,-4.625559210853081,48.90777051453216,26.882026800949113,785.1254194556034,748.6530947179389,670.6184141254593,0.04666719577965732,781.5409545898438,798.00439453125,1.8265406809671638,1.0,39296.68118362522
RKFORGE.NS,2022-09-23,184.68177795410156,2022-09-26,182.1161952966437,3,259,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=80.4% (>= 70%); VOLAR rank 1/1 (VOLAR=1.14); MVO weight=100.0% of capped cash (25% of available),stop,-664.4859082815875,176.52915739720095,-841.0150656787885,-1.389191010547608,35.57610795866778,32.19279924197839,197.97574035615642,187.69995317122454,175.24480648013386,0.053589302491068254,191.75071716308594,238.43992614746094,1.1411874880046071,1.0,48010.296497410265
SKFINDIA.NS,2022-09-27,4450.0107421875,2022-10-21,4280.498340910468,24,10,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.6% (>= 70%); VOLAR rank 1/1 (VOLAR=2.81); MVO weight=100.0% of capped cash (25% of available),stop,-1695.1240127703204,168.04584117188452,-1863.169853942205,-3.8092582489745785,43.043158821564504,30.725252595277013,4514.523481477266,4327.2950146834555,3681.4193905884854,0.04171214063907598,4488.58447265625,4845.19970703125,2.811229765667868,1.0,47800.04273099057
FEDERALBNK.NS,2022-09-28,109.69725036621094,2022-10-11,121.5839780525276,13,196,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.6% (>= 70%); VOLAR rank 2/3 (VOLAR=2.45); MVO weight=47.7% of capped cash (25% of available),target,2329.7986265180657,121.0518758343647,2208.746750683701,10.835939503163727,41.03093074529748,29.67099869190786,115.80749732110574,110.2924384542114,97.19016212842739,0.04915462251946798,112.19817352294922,121.17207336425781,2.4450008849640485,0.476553895280056,21529.019317787886
NTPC.NS,2022-09-28,144.23123168945312,2022-10-18,154.27581355396308,20,163,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.8% (>= 70%); VOLAR rank 1/3 (VOLAR=2.78); MVO weight=52.3% of capped cash (25% of available),indicator_exit,1637.266843915122,124.80315257858713,1512.463691336535,6.964221096119538,35.387328294399865,34.449110071528146,150.90064035878427,146.1497129780171,131.84104830865266,0.03272213170520655,145.19003295898438,159.89166259765625,2.7752348299599867,0.523446104719944,23647.44347271338
FINCABLES.NS,2022-09-29,462.1079406738281,2022-10-24,494.1613941805308,25,73,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=77.3% (>= 70%); VOLAR rank 1/1 (VOLAR=1.42); MVO weight=100.0% of capped cash (25% of available),target,2339.9021059892957,148.27896877873468,2191.6231372105613,6.9363563543105355,39.06510471526405,25.059231185079913,451.5063754947446,434.4281473556545,419.3247972719494,0.03810735180588637,448.1609802246094,579.9279174804688,1.4239579772840847,1.0,33898.71344075333
KAJARIACER.NS,2022-10-11,1098.4730224609375,2022-10-12,1062.4690599055991,1,28,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=83.7% (>= 70%); VOLAR rank 1/1 (VOLAR=1.38); MVO weight=100.0% of capped cash (25% of available),stop,-1008.1109515494745,138.18326658752304,-1146.2942181369976,-3.2776373947425497,36.6362950941178,31.1947707308283,1150.1465957531475,1125.9936207067967,1067.799320527811,0.021704221194794128,1112.8238525390625,1329.0860595703125,1.3753350417452246,1.0,31388.96402978076
CEATLTD.NS,2022-10-12,1485.8466796875,2022-10-13,1442.9571172897247,1,20,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.9% (>= 70%); VOLAR rank 1/1 (VOLAR=1.69); MVO weight=100.0% of capped cash (25% of available),stop,-857.7912479555062,136.02471267520158,-993.8159606307078,-2.886540245646052,37.27573408919793,33.137382708250314,1521.9435487194867,1402.273142488263,1208.487610709624,0.07919864929485416,1511.0157470703125,1644.8446044921875,1.6856861861834225,1.0,31102.39047524651
AMBUJACEM.NS,2022-10-13,490.6883544921875,2022-11-04,549.0455412113561,22,62,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.0% (>= 70%); VOLAR rank 1/1 (VOLAR=2.12); MVO weight=100.0% of capped cash (25% of available),target,3618.145576588451,142.2382249687636,3475.9073516196877,11.892922704383778,38.50100462225213,27.145806832626597,502.47827704828626,459.97421197479537,392.0787702090572,0.08514747182267206,499.1817626953125,567.2272338867188,2.1165673469706094,1.0,30853.936485088834
DBREALTY.NS,2022-10-18,106.3499984741211,2022-10-19,103.50249710083007,1,277,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=80.9% (>= 70%); VOLAR rank 1/1 (VOLAR=2.48); MVO weight=100.0% of capped cash (25% of available),stop,-788.7578804016136,135.52236236936622,-924.2802427709798,-2.6774813485154203,39.21738854680448,32.23210175804627,109.83907122036378,94.42834056687441,75.46796980674563,0.1442277105621281,106.8499984741211,132.10000610351562,2.4813881234213078,1.0,29501.753474015575
SCHNEIDER.NS,2022-10-25,173.5,2022-11-09,166.15499420166014,15,62,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.6% (>= 70%); VOLAR rank 2/3 (VOLAR=2.37); MVO weight=22.0% of capped cash (25% of available),stop,-455.390359497071,71.90903736850905,-527.2993968655801,-4.233432736795306,38.65199640337599,41.22962185012578,174.7907392429825,158.24569995962798,130.25774253435466,0.09497726505856566,174.1999969482422,190.14999389648438,2.368163624027681,0.2201483600180301,10775.451500860996
SKFINDIA.NS,2022-10-25,4356.24072265625,2022-10-28,4292.564237150034,3,5,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.3% (>= 70%); VOLAR rank 1/3 (VOLAR=2.48); MVO weight=48.4% of capped cash (25% of available),indicator_exit,-318.38242753107806,118.92879133265617,-437.3112188637342,-1.4617301834364271,35.84198511339882,25.538244961710177,4396.262190578723,4386.240755750189,3813.9949313246602,0.002291606534085043,4373.1044921875,4845.19970703125,2.4829317647092237,0.48398640816682814,23689.352343349048
TARIL.NS,2022-10-25,29.462779998779297,2022-10-27,31.034628075874597,2,491,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.6% (>= 70%); VOLAR rank 3/3 (VOLAR=2.22); MVO weight=29.6% of capped cash (25% of available),target,771.7774058537923,91.63626573066041,680.1411401231319,5.335029746549469,44.715445136476994,26.617102014933387,27.15790366775269,23.88118025490206,18.764133225433685,0.11738881231343158,27.913421630859375,29.81263542175293,2.2237718393537103,0.29586523181514174,14481.513539114952
INDHOTEL.NS,2022-10-31,330.9517517089844,2022-11-07,334.12443022017044,7,139,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.6% (>= 70%); VOLAR rank 1/1 (VOLAR=2.45); MVO weight=100.0% of capped cash (25% of available),indicator_exit,441.00231305486284,173.60395302419747,267.39836003066534,0.9586528836311725,35.078107227726065,26.07036967476571,317.84782540879434,307.2356921185106,254.17114671289644,0.03321478295441752,319.50030517578125,341.31256103515625,2.4477648973266777,1.0,46311.408317054345
SOLARINDS.NS,2022-11-01,3942.378173828125,2022-11-10,4166.066604934455,9,8,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.3% (>= 70%); VOLAR rank 1/1 (VOLAR=2.43); MVO weight=100.0% of capped cash (25% of available),indicator_exit,1789.5074488506434,142.82484792184954,1646.6826009287938,5.67394656837612,40.8129121875365,28.723904606198317,3891.005924629088,3653.357981022686,3010.1317441658825,0.06111383691343632,3888.611083984375,4125.2548828125,2.434546596230792,1.0,34791.27909534192
KSB.NS,2022-11-09,369.086669921875,2022-11-11,357.14890262278004,2,134,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.7% (>= 70%); VOLAR rank 1/1 (VOLAR=2.31); MVO weight=100.0% of capped cash (25% of available),stop,-1599.6608180787243,179.1743948751786,-1778.835212953903,-3.234407599066591,41.78751734253638,29.482757229643592,386.2102574806314,379.65645866129915,312.7524714816374,0.017641088098280473,371.50762939453125,409.6730651855469,2.305854879130996,1.0,49531.60819990489
SCHNEIDER.NS,2022-11-11,164.75,2022-11-16,159.02999420166014,5,348,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=87.0% (>= 70%); VOLAR rank 1/1 (VOLAR=1.82); MVO weight=100.0% of capped cash (25% of available),stop,-1990.5620178222696,196.29012541533908,-2186.8521432376087,-3.4719306818451368,41.28013647421051,33.16588579285992,172.0051530847154,163.79849735285828,134.83175684070025,0.049617025602753426,165.39999389648438,190.14999389648438,1.8232509416981915,1.0,57398.588801550606
DEEPAKNTR.NS,2022-11-14,2119.292236328125,2022-11-22,2087.030782008502,8,20,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=79.9% (>= 70%); VOLAR rank 1/1 (VOLAR=0.72); MVO weight=100.0% of capped cash (25% of available),indicator_exit,-645.2290863924645,164.43117145219492,-809.6602578446594,-1.5222749258742785,36.212592983811426,26.076768606938902,2210.5826134306762,2148.1235075016552,2053.311118827571,0.029797268956106446,2096.13525390625,2622.107666015625,0.7224694364849609,1.0,43042.419414501106
TEJASNET.NS,2022-11-17,630.6331787109375,2022-11-21,626.7471731318943,4,73,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=84.8% (>= 70%); VOLAR rank 1/1 (VOLAR=1.59); MVO weight=100.0% of capped cash (25% of available),indicator_exit,-283.6784072701515,172.92764956060688,-456.6060568307584,-0.6162069663043224,41.26112545443977,26.18966735592569,640.5899868487561,637.954765373576,525.4242198140154,0.00410348137285363,642.191650390625,756.92919921875,1.5879467134005483,1.0,46236.93228251473
BLUESTARCO.NS,2022-11-21,584.5758056640625,2022-12-07,614.7475625083335,16,31,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.9% (>= 70%); VOLAR rank 2/2 (VOLAR=1.45); MVO weight=40.1% of capped cash (25% of available),indicator_exit,935.3244621724024,108.75926930463396,826.5651928677685,5.161307832437023,37.535811061132414,32.132967661998926,583.9475603662696,569.8247146708366,519.260432653781,0.024468946014150932,577.1742553710938,607.9362182617188,1.4477055998353818,0.4008992204622796,18490.58685556692
TRITURBINE.NS,2022-11-21,278.6026916503906,2022-11-23,272.58792225885605,2,99,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=96.5% (>= 70%); VOLAR rank 1/2 (VOLAR=1.76); MVO weight=59.9% of capped cash (25% of available),stop,-595.4621697619225,131.54628652230878,-727.0084562842312,-2.158905700409497,50.0,45.90454474355564,278.04945150753406,255.04041061851393,205.79828417725608,0.08053508148373219,285.70208740234375,296.1046447753906,1.7592510111974102,0.5991007795377203,27632.19391274013
RHIM.NS,2022-11-22,695.6756591796875,2022-11-23,761.3876982712616,1,64,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=96.2% (>= 70%); VOLAR rank 1/2 (VOLAR=2.67); MVO weight=100.0% of capped cash (25% of available),target,4205.5705018607405,174.21872756970959,4031.351774291031,9.44578672898504,62.45462860457348,31.60326353994799,633.8388813975324,632.2194276586085,553.4419457640632,0.002333682308749138,693.9478149414062,721.6919555664062,2.6683088784407474,1.0,45084.61697167275
ITI.NS,2022-11-24,111.69999694824219,2022-12-21,105.87749710083007,27,472,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.4% (>= 70%); VOLAR rank 1/1 (VOLAR=0.55); MVO weight=100.0% of capped cash (25% of available),stop,-2748.2199279785195,185.24640514151025,-2933.46633312003,-5.2126231033919,42.27051635547689,25.826288571500093,109.81980973280169,108.85549515533158,108.20171063860046,0.00865244148833792,111.44999694824219,124.5999984741211,0.5471045031353775,1.0,52820.20707858674
SUNPHARMA.NS,2022-11-25,1004.1420288085938,2022-11-30,1022.7418199882791,5,39,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=98.4% (>= 70%); VOLAR rank 1/1 (VOLAR=2.68); MVO weight=100.0% of capped cash (25% of available),indicator_exit,725.3918560077277,158.67958804428406,566.7122679634437,1.8523068097999973,44.98350687888901,36.754706042599494,988.1481794622948,950.53372106364,872.5195811329531,0.03741406343182988,1005.3561401367188,1021.7218627929688,2.682734044765269,1.0,39618.056715598155
PIIND.NS,2022-12-01,3461.17041015625,2022-12-09,3437.528483447397,8,9,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=96.4% (>= 70%); VOLAR rank 1/2 (VOLAR=1.54); MVO weight=86.8% of capped cash (25% of available),indicator_exit,-212.7773403796782,139.88334467347102,-352.6606850531492,-0.6830616209903884,49.85892442851924,46.91129755550288,3360.6856066679798,3230.0476497569025,2991.47537417234,0.03780924234255931,3455.185791015625,3584.522216796875,1.535111260966902,0.8683562125620082,34525.61270827894
POLYMED.NS,2022-12-01,959.88525390625,2022-12-09,929.1410669710822,8,5,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.3% (>= 70%); VOLAR rank 2/2 (VOLAR=0.83); MVO weight=13.2% of capped cash (25% of available),stop,-153.7209346758391,45.918350137610034,-199.63928481344914,-3.202902306296973,42.49736364392067,28.050789212434147,964.7204925901902,928.6606117550414,857.1351604177967,0.03706928116224618,972.7698974609375,1042.3836669921875,0.8276914215782508,0.13164378743799193,5234.122074310083
HCLTECH.NS,2022-12-14,947.4921875,2022-12-22,938.3421332195843,8,46,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=80.9% (>= 70%); VOLAR rank 1/1 (VOLAR=0.64); MVO weight=100.0% of capped cash (25% of available),indicator_exit,-420.9024968991223,167.33098470248936,-588.2334816016116,-0.9657128999193687,35.101404487202956,42.80660577001662,968.0292610955329,945.0555038610865,912.7540793515644,0.02451382353523819,937.1755981445312,1158.3704833984375,0.6370519993086899,1.0,44369.48902632662
ESCORTS.NS,2022-12-20,2153.736572265625,2022-12-22,2047.031197747812,2,15,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.9% (>= 70%); VOLAR rank 1/2 (VOLAR=1.51); MVO weight=100.0% of capped cash (25% of available),stop,-1600.5806177671946,141.01443262587605,-1741.5950503930706,-4.954430169961044,40.434463544365855,27.52704464104982,2190.883092323024,2100.6698932169543,1853.4242198043564,0.041625372873178766,2167.2646484375,2308.7451171875,1.5113580863420562,1.0,33454.49070413013
