ticker,entry_date,entry_price,exit_date,exit_price,days_held,shares,entry_reason,exit_reason,gross_pnl_inr,fees_total_inr,net_pnl_inr,return_pct,ema_fast_entry,ema_slow_entry,ema_htf_entry,vwap_5d_entry,vwap_20d_entry,close_entry,high_52w_entry,volar_entry,mvo_weight_entry,alloc_inr_entry
IGL.NS,2017-09-13,125.01091766357422,2017-09-25,128.61843141711907,12,124,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=1.83); MVO weight=82.0% of capped cash (15% of available),stop,447.33170543956146,95.66270888156784,351.66899655799364,2.8857589568723085,119.21867189610137,109.11780137168127,93.5813033943588,121.77587211796694,119.03964395704087,127.46129608154297,127.46129608154297,1.8280366802077532,0.8197218448427614,15617.024262475492
JBMA.NS,2017-09-13,106.58087158203125,2017-09-21,114.80908256863943,8,32,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/2 (VOLAR=1.51); MVO weight=18.0% of capped cash (15% of available),vwap_or_trend_exit,263.3027515714616,43.26106872041393,220.04168285104768,7.720157345753398,86.32297039546286,70.28552957951786,56.86311324704949,101.44938642900645,94.34385639746792,111.02776336669922,111.02776336669922,1.5109402172114266,0.18027815515723858,3434.5898438572976
BALRAMCHIN.NS,2017-09-14,161.236328125,2017-09-15,159.99474286016638,1,40,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/2 (VOLAR=1.29); MVO weight=31.7% of capped cash (15% of available),stop,-49.66341059334468,53.05940613630736,-102.72281672965204,-0.7700406473354238,159.41672523021964,152.0244409064244,136.4941216593736,161.49041608389518,160.3328284255234,162.71133422851562,162.71133422851562,1.2934173123287722,0.3165861442784492,6460.812522400314
RELIANCE.NS,2017-09-14,372.7547302246094,2017-09-20,378.1658998184882,6,37,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=1.60); MVO weight=68.3% of capped cash (15% of available),vwap_or_trend_exit,200.21327497351598,87.27733744425632,112.93593752925966,1.4516702687094707,361.4426347225723,344.7078414214904,298.4937521627872,366.2293739765366,361.0355028814619,375.0296630859375,375.0296630859375,1.5981887825560341,0.6834138557215508,13946.942646814516
CROMPTON.NS,2017-09-15,203.64047241210938,2017-09-20,205.98225177037156,5,89,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=90.2% (>= 80%); VOLAR rank 1/1 (VOLAR=0.56); MVO weight=100.0% of capped cash (15% of available),vwap_or_trend_exit,208.41836288533463,107.15729019083513,101.2610726944995,1.1499577321364196,204.0366242742003,203.83226547255532,189.28295136057088,203.10847101554208,203.51485791616423,204.8113555908203,227.01956176757812,0.564988501740406,1.0,18318.66033105282
GRAPHITE.NS,2017-09-20,297.9127197265625,2017-09-25,274.6382372292159,5,37,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=2.95); MVO weight=54.5% of capped cash (15% of available),stop,-861.1558524018235,72.22779890308335,-933.3836513049068,-7.812517209305103,240.74393361914773,190.42394869198665,126.22413562366262,264.9114642460761,258.48244996564995,293.9263916015625,293.9263916015625,2.951067493028765,0.545396936191963,11139.446796384891
GRAVITA.NS,2017-09-20,124.7525405883789,2017-09-21,122.54281416357638,1,74,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/2 (VOLAR=2.63); MVO weight=45.5% of capped cash (15% of available),stop,-163.51975543538688,65.56296425206546,-229.08271968745234,-1.771287714366887,120.81810400408517,101.88083204313116,71.23523074864742,123.22555288051468,122.06735072927933,126.86062622070312,126.86062622070312,2.6324817572149986,0.45460306380803694,9285.02950185406
SAMMAANCAP.NS,2017-09-21,932.5697021484375,2017-09-22,932.4399342771472,1,10,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.6% (>= 80%); VOLAR rank 1/2 (VOLAR=1.27); MVO weight=49.6% of capped cash (15% of available),stop,-1.2976787129025524,66.35369013190174,-67.6513688448043,-0.013915085488114265,935.1435704846731,880.2347612860603,746.5472750536121,935.6336622050213,938.8422960846843,953.5948486328125,957.6691284179688,1.2687682555770492,0.4962004935379574,9566.185249829821
YESBANK.NS,2017-09-21,369.01739501953125,2017-09-22,359.98267541964674,1,26,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/2 (VOLAR=1.06); MVO weight=50.4% of capped cash (15% of available),stop,-234.90270959699728,67.06788522557483,-301.97059482257214,-2.4483180798038906,360.56368392349333,339.6496242979243,297.14566521040683,363.6708304211662,360.13664925686544,368.00933837890625,368.00933837890625,1.0605615261289612,0.5037995064620425,9712.685638874857
HEG.NS,2017-09-22,166.53329467773438,2017-09-25,165.496298643251,3,50,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=2.68); MVO weight=43.4% of capped cash (15% of available),stop,-51.84980172416829,61.66122033045865,-113.51102205462693,-0.6226959218516015,144.78975146878733,102.79508722747497,63.76362998093609,153.23140543530192,142.41341117145035,175.29556274414062,175.29556274414062,2.677342647995343,0.4339412623264827,8341.838436449176
HSCL.NS,2017-09-22,131.50634765625,2017-09-25,127.4279495488458,3,82,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/2 (VOLAR=2.63); MVO weight=56.6% of capped cash (15% of available),stop,-334.4286448071442,72.2988501428976,-406.72749495004183,-3.10129372466863,119.92155712514575,96.12923381233237,67.19789491624579,125.61478395905186,120.21132231281902,137.76148986816406,137.76148986816406,2.625921717235805,0.5660587376735172,10881.589157705395
WIPRO.NS,2017-09-25,102.4695816040039,2017-09-26,101.94495650280189,1,224,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.8% (>= 80%); VOLAR rank 1/1 (VOLAR=0.38); MVO weight=100.0% of capped cash (15% of available),stop,-117.51602266925238,121.7446124454018,-239.26063511465418,-0.5119813050759259,102.60736847339918,100.6745260272801,93.70106917367367,102.05407237811961,102.8909706814044,103.36474609375,105.71672821044922,0.3789376557148741,1.0,23046.172287111298
UBL.NS,2017-09-26,825.8864135742188,2017-09-27,797.3824752291607,1,27,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=89.3% (>= 80%); VOLAR rank 1/1 (VOLAR=-0.74); MVO weight=100.0% of capped cash (15% of available),stop,-769.6063353165669,119.61253986614045,-889.2188751827073,-3.4513145968463776,786.763272131421,779.7898527954685,780.561064138677,802.7504974452137,789.1107272083656,834.4462890625,934.668701171875,-0.735571346895696,1.0,23010.283191844097
OIL.NS,2017-09-27,100.9606704711914,2017-10-09,100.37022876836191,12,226,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=0.34); MVO weight=100.0% of capped cash (15% of available),vwap_or_trend_exit,-133.43982483946573,121.42535225454422,-254.86517709400994,-0.5848234763832894,94.73757068371577,86.9492456065342,85.81708617433452,96.01839566234737,94.56701347260581,100.61506652832031,100.61506652832031,0.33764340983702246,1.0,22876.90036056669
ONGC.NS,2017-09-28,110.6961441040039,2017-10-04,110.17992166416374,6,13,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=83.2% (>= 80%); VOLAR rank 2/2 (VOLAR=-0.37); MVO weight=7.4% of capped cash (15% of available),vwap_or_trend_exit,-6.710891717922124,38.5946535074986,-45.30554522542072,-0.4663418441704259,107.28962452908875,105.58037089824239,109.75902262127505,108.05888626505293,106.65049079380105,109.82501220703125,132.06565856933594,-0.37470995459114204,0.07426019699672524,1444.1179751464133
RKFORGE.NS,2017-09-28,111.35884857177734,2017-09-29,120.31639302463498,1,161,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.1% (>= 80%); VOLAR rank 1/2 (VOLAR=0.91); MVO weight=92.6% of capped cash (15% of available),target,1442.164656910079,108.99792558654923,1333.1667313235298,8.043855129378397,107.67698100471146,105.9537233838269,94.2045160733231,107.0775215462212,107.70769285086917,108.60320281982422,111.88133239746094,0.9060584310609461,0.9257398030032746,18002.611680177506
ITI.NS,2017-09-29,137.1999969482422,2017-10-03,134.23214576111602,4,55,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.0% (>= 80%); VOLAR rank 1/2 (VOLAR=2.25); MVO weight=39.1% of capped cash (15% of available),stop,-163.23181529193945,57.83503937583529,-221.06685466777475,-2.1631568900440823,129.60271562867632,104.96919957547871,81.14113346684725,141.2031107471917,131.94790370269502,149.0,150.5500030517578,2.2505785685287676,0.3911851798116951,7600.612985833614
VTL.NS,2017-09-29,244.82432556152344,2017-10-06,233.4537308310909,7,48,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=95.6% (>= 80%); VOLAR rank 2/2 (VOLAR=0.67); MVO weight=60.9% of capped cash (15% of available),vwap_or_trend_exit,-545.7885470607621,76.2684934758824,-622.0570405366445,-4.644389279681748,223.7378573093698,219.53329112786304,216.28905725682932,223.58478700627163,226.84363794581316,237.793212890625,248.7771759033203,0.6721611239740277,0.6088148201883049,11829.092887717943
PRESTIGE.NS,2017-10-03,265.447265625,2017-10-09,295.3931872316878,6,66,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.0% (>= 80%); VOLAR rank 1/1 (VOLAR=0.61); MVO weight=100.0% of capped cash (15% of available),target,1976.430826041396,108.30625295335851,1868.1245730880373,11.281307244276807,258.5768541830303,253.4259258144878,226.53587227306184,258.4817298749559,261.89801537050766,265.05926513671875,273.23382568359375,0.6081972778772552,1.0,17629.637591552004
HSCL.NS,2017-10-04,144.2628936767578,2017-10-05,163.11480716481225,1,105,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.1% (>= 80%); VOLAR rank 1/1 (VOLAR=2.61); MVO weight=100.0% of capped cash (15% of available),target,1979.4509162457157,97.43816217720071,1882.012754068515,13.06774944518645,131.66731818497962,105.51399072913183,71.73873425994789,135.8768283633046,132.90683927845143,137.21971130371094,138.50025939941406,2.610723858558497,1.0,15205.691249203275
KEC.NS,2017-10-05,293.0296630859375,2017-10-09,290.4447873762403,4,52,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=95.4% (>= 80%); VOLAR rank 1/1 (VOLAR=2.26); MVO weight=100.0% of capped cash (15% of available),vwap_or_trend_exit,-134.41353690425444,93.1632182317502,-227.57675513600464,-0.8821208346197817,291.0176661231605,283.2537141183617,228.13676519273437,289.5026637485187,290.00103637760543,295.7554626464844,309.8547668457031,2.2586520876440632,1.0,15487.993162313553
GRAVITA.NS,2017-10-06,143.9596710205078,2017-10-19,152.72001659867743,13,103,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=2.93); MVO weight=100.0% of capped cash (15% of available),vwap_or_trend_exit,902.3155945514709,93.58368681597226,808.7319077354987,6.085277575357662,124.96658863296899,109.58371044795935,76.65272037447508,134.12441143581475,130.52972854245314,139.93087768554688,139.93087768554688,2.931796370635676,1.0,14870.550470538103
GRAPHITE.NS,2017-10-09,364.77337646484375,2017-10-11,370.22015383918927,2,24,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.6% (>= 80%); VOLAR rank 1/3 (VOLAR=3.18); MVO weight=41.7% of capped cash (15% of available),vwap_or_trend_exit,130.72265698429237,64.02788169264971,66.69477529164266,1.4931948781822468,322.83471255047135,237.2609930827497,147.0235130776615,350.863408773102,319.9264573546273,371.6015625,376.8114929199219,3.183741342251653,0.41706350267343134,8843.549145623392
IIFL.NS,2017-10-09,309.1349182128906,2017-10-12,306.16338307384467,3,21,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=88.8% (>= 80%); VOLAR rank 2/3 (VOLAR=1.93); MVO weight=31.9% of capped cash (15% of available),vwap_or_trend_exit,-62.402237919965046,53.225464038693914,-115.62770195865896,-0.9612421515577729,308.5522879421668,305.6525375744115,247.6235845156023,303.03126155251965,303.60614659633893,312.1801452636719,351.6937561035156,1.9251098809265148,0.31909674084880985,6766.230302617345
LTF.NS,2017-10-09,168.67062377929688,2017-10-23,175.47562120177918,14,33,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=93.5% (>= 80%); VOLAR rank 3/3 (VOLAR=1.89); MVO weight=26.4% of capped cash (15% of available),vwap_or_trend_exit,224.56491494191596,49.61761388815828,174.94730105375768,4.034488798349711,167.84924106956134,159.51219130565897,125.04249199455808,167.4552911266872,167.2127761790115,169.01300048828125,180.73988342285156,1.8915637811143144,0.26383975647775887,5594.543368153149
HINDUNILVR.NS,2017-10-11,1074.3013916015625,2017-10-23,1116.5925418888842,12,18,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=94.5% (>= 80%); VOLAR rank 1/1 (VOLAR=1.24); MVO weight=100.0% of capped cash (15% of available),vwap_or_trend_exit,761.2407051717901,113.83001253034001,647.41069264145,3.9366187755071502,1066.4094402350802,1054.4714503563455,933.3049906410698,1057.1839425659145,1057.6315885710503,1066.4957275390625,1128.984375,1.2436603882777313,1.0,19401.35053820846
IGL.NS,2017-10-12,136.90374755859375,2017-10-18,134.16261145853636,6,127,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=1.95); MVO weight=100.0% of capped cash (15% of available),vwap_or_trend_exit,-348.12428470728844,102.54316609309899,-450.6674508003874,-2.0022359861874506,131.33192080912815,120.9814921020611,100.27198243375801,133.37312540378764,131.86909873382336,136.18263244628906,136.18263244628906,1.947713131181501,1.0,17452.606008307863
APLAPOLLO.NS,2017-10-18,184.9455108642578,2017-10-19,185.1436961894604,1,94,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.3% (>= 80%); VOLAR rank 1/1 (VOLAR=2.14); MVO weight=100.0% of capped cash (15% of available),vwap_or_trend_exit,18.62942056904319,103.34770635926479,-84.7182857902216,0.10715876491214082,181.78228133877906,166.9090767139851,138.73220822181383,184.97875712715262,183.82517057130806,184.97933959960938,186.35704040527344,2.1351990333083615,1.0,17385.005890687808
RELIANCE.NS,2017-10-19,401.9310607910156,2017-10-30,412.57675752533976,11,25,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/2 (VOLAR=1.52); MVO weight=51.3% of capped cash (15% of available),vwap_or_trend_exit,266.1424183581033,70.25960456250621,195.88281379559712,2.6486374835955617,381.90681166975764,361.4404825100245,313.80139456972125,389.9989974912076,383.0135039017629,403.9630432128906,403.9630432128906,1.5236298965637074,0.5128788202709486,10115.53481156481
UNOMINDA.NS,2017-10-19,136.79953002929688,2017-10-23,135.0341584193392,4,70,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=95.5% (>= 80%); VOLAR rank 1/2 (VOLAR=2.17); MVO weight=48.7% of capped cash (15% of available),stop,-123.57601269703679,67.22999068907717,-190.80600338611396,-1.2904807564613652,135.69146947524888,132.3013806606175,101.60255209780776,134.6103754842779,135.9856746573996,136.08497619628906,142.52389526367188,2.1668310095414416,0.48712117972905145,9607.515569460631
BATAINDIA.NS,2017-10-23,737.99169921875,2017-10-25,740.2688303926975,2,9,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.7% (>= 80%); VOLAR rank 3/3 (VOLAR=1.33); MVO weight=31.5% of capped cash (15% of available),vwap_or_trend_exit,20.494180565527586,54.09742270525773,-33.60324213973014,0.3085578301704528,719.8273547200241,658.1992242836254,561.8922606579549,731.4788193670332,714.5586920850242,735.482421875,745.1017456054688,1.328031344588025,0.315377500172779,6954.499738779638
GODREJPROP.NS,2017-10-23,661.5,2017-10-27,654.2809005429757,4,6,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.4% (>= 80%); VOLAR rank 2/3 (VOLAR=1.42); MVO weight=19.2% of capped cash (15% of available),stop,-43.314596742145795,44.185344005452116,-87.49994074759792,-1.0913226692402578,637.407873656612,597.1093310970055,499.7651010036557,640.1296565309186,640.174147764152,642.9000244140625,653.2999877929688,1.4195847578004448,0.19162525065043295,4225.59553190042
IGL.NS,2017-10-23,144.509033203125,2017-10-26,141.34687927016375,3,75,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.8% (>= 80%); VOLAR rank 1/3 (VOLAR=2.02); MVO weight=49.3% of capped cash (15% of available),vwap_or_trend_exit,-237.16154497209345,72.76512278256607,-309.92666775465955,-2.188205029727419,135.8473113305045,124.49205969407362,102.43250621776049,137.51348346778352,135.44147381369922,139.30894470214844,140.97509765625,2.0165197349829844,0.49299724917678805,10871.255047493016
MAHSEAMLES.NS,2017-10-25,209.61354064941406,2017-10-26,211.58246644701507,1,94,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=1.59); MVO weight=100.0% of capped cash (15% of available),vwap_or_trend_exit,185.07902497449425,114.34803093445319,70.73099404004105,0.9393123132699133,208.7423684538923,195.52513396279582,166.48201352928803,213.96845255737816,208.6262224253519,216.9687957763672,216.9687957763672,1.5927354138633933,1.0,19819.792531191943
EIDPARRY.NS,2017-10-26,346.63983154296875,2017-11-02,337.519777533299,7,25,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/2 (VOLAR=0.74); MVO weight=41.8% of capped cash (15% of available),stop,-228.00135024174324,62.82638992137039,-290.8277401631136,-2.630988472696405,329.8158962932261,317.8192732776237,288.4091057071332,334.87207872532827,333.8533353130925,340.58770751953125,340.58770751953125,0.7427337788629716,0.41797790364853654,8950.365057539271
VEDL.NS,2017-10-26,124.81396484375,2017-10-31,121.52685007645717,5,99,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=1.26); MVO weight=58.2% of capped cash (15% of available),stop,-325.4243619619906,79.53100988177641,-404.955371843767,-2.63361136825343,119.90389348942618,114.04485516792937,96.21881489213911,121.14042370654926,119.2623490549923,122.28385162353516,122.28385162353516,1.2610391314514997,0.5820220963514635,12463.123501093556
HEG.NS,2017-10-27,243.13372802734375,2017-10-30,258.1632359833296,3,77,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.1% (>= 80%); VOLAR rank 1/1 (VOLAR=3.29); MVO weight=100.0% of capped cash (15% of available),target,1157.2721126109127,111.99976953370276,1045.2723430772098,6.1815808435658814,213.8021085101554,161.0314162064202,90.7531408425711,215.47402533601732,214.50217983666354,221.0306854248047,225.31520080566406,3.293295407319489,1.0,18836.453396763656
HSCL.NS,2017-10-30,173.1746063232422,2017-11-02,163.621172250501,3,84,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.4% (>= 80%); VOLAR rank 1/2 (VOLAR=2.56); MVO weight=70.9% of capped cash (15% of available),stop,-802.4884621102606,88.51429037513638,-891.002752485397,-5.516648356000342,160.02515500288138,132.69713420401223,85.60997189572412,160.9230537377681,162.18264002476366,167.36270141601562,170.07164001464844,2.5559143714944494,0.708837278849467,14554.865183756972
WELCORP.NS,2017-10-30,124.75484466552734,2017-11-06,141.44622628183137,7,47,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/2 (VOLAR=1.29); MVO weight=29.1% of capped cash (15% of available),target,784.4949359662893,52.222486695371614,732.2724492709177,13.379345436286894,119.02852253834381,114.16166254923176,95.08723492727829,121.89532009547824,120.51792647386965,125.91554260253906,125.91554260253906,1.291141488709982,0.291162721150533,5978.571217022299
JSL.NS,2017-10-31,117.20769500732422,2017-11-02,115.05836720521903,2,164,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.8% (>= 80%); VOLAR rank 1/1 (VOLAR=2.08); MVO weight=100.0% of capped cash (15% of available),stop,-352.4897595452513,110.9479275284007,-463.437687073652,-1.8337770416617105,114.53125683592226,106.11067185893403,80.38343828425566,116.16076657046791,114.9918801451921,117.65072631835938,121.53959655761719,2.0813131725145086,1.0,19261.798870678165
BAJFINANCE.NS,2017-11-02,176.30137634277344,2017-11-07,173.26588959020336,5,25,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=92.0% (>= 80%); VOLAR rank 3/3 (VOLAR=0.93); MVO weight=19.8% of capped cash (15% of available),stop,-75.887168814252,45.12720963834705,-121.01437845259903,-1.7217600994040683,176.77807930741773,176.32577440809996,145.35647011743305,173.56780413091295,174.3492593265481,175.96536254882812,191.2025604248047,0.9336149290747748,0.19764840161916744,4448.107147308651
CHAMBLFERT.NS,2017-11-02,126.51441955566406,2017-11-06,124.04775043720608,4,60,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.6% (>= 80%); VOLAR rank 1/3 (VOLAR=1.72); MVO weight=34.2% of capped cash (15% of available),stop,-148.00014710747917,58.07451332291359,-206.07466043039275,-1.949713816908194,123.66360812555746,120.77767435854798,100.1378900490018,124.1368669653563,124.30062237313354,124.91718292236328,129.3725128173828,1.7187586121563576,0.3422423346363867,7702.21546107398
GODREJPROP.NS,2017-11-02,723.1500244140625,2017-11-07,695.5537775146068,5,14,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/3 (VOLAR=1.55); MVO weight=46.0% of capped cash (15% of available),stop,-386.3474565923791,69.16040756794175,-455.5078641603209,-3.816116430586547,670.6399944559714,618.6800811573495,513.26371462311,687.7811018289335,675.5789791548355,702.0999755859375,702.0999755859375,1.5523338690328023,0.46010926374444594,10354.828512845994
KEC.NS,2017-11-06,297.1654357910156,2017-11-10,289.1170148259803,4,44,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=95.2% (>= 80%); VOLAR rank 1/2 (VOLAR=2.15); MVO weight=61.9% of capped cash (15% of available),stop,-354.1305224615553,82.76244571870524,-436.89296818026054,-2.7083974095478136,283.7416396212643,282.8613180743605,238.48683540830498,286.69401548564167,282.54669629324974,294.9095458984375,309.8547668457031,2.1515069265935765,0.6189237028458109,13171.113680137032
KEI.NS,2017-11-06,327.1219177246094,2017-11-07,330.01291949073124,1,24,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=93.9% (>= 80%); VOLAR rank 2/2 (VOLAR=1.91); MVO weight=38.1% of capped cash (15% of available),vwap_or_trend_exit,69.38404238692465,59.74887244421627,9.63516994270838,0.8837688976119473,325.37386884223747,304.35124747616624,233.97592519878032,329.85558704146996,325.3814441339069,331.18896484375,352.601806640625,1.9127573663937911,0.3810762971541891,8109.560528293277
DEEPAKNTR.NS,2017-11-07,207.413330078125,2017-11-08,208.7094401190425,1,30,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 3/3 (VOLAR=1.36); MVO weight=29.5% of capped cash (15% of available),stop,38.88330122752535,52.21475380650617,-13.331452578980816,0.6248923540397966,208.30997837500828,190.38760612788914,153.28150730795392,211.4969378204526,209.54742088100437,214.1893768310547,214.1893768310547,1.36085108888453,0.2950629989747706,6318.690477999426
MAHSEAMLES.NS,2017-11-07,218.93771362304688,2017-11-08,221.65729000335682,1,39,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.8% (>= 80%); VOLAR rank 1/3 (VOLAR=1.46); MVO weight=40.2% of capped cash (15% of available),stop,106.06347883208787,62.982927804532,43.08055102755587,1.2421689873825636,221.41314575683415,203.56878457031848,171.23761700042903,226.3861561375319,222.09395040493615,227.17559814453125,227.53770446777344,1.4590488801235757,0.40196575815528,8607.98276084343
TITAN.NS,2017-11-07,732.8597412109375,2017-11-08,736.5054448336148,1,8,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/3 (VOLAR=1.37); MVO weight=30.3% of capped cash (15% of available),vwap_or_trend_exit,29.165628981418195,50.54486512726358,-21.379236145845383,0.49746266818440077,638.8706063405734,598.4679363372796,518.0117824691109,725.6631239854615,700.8322862391079,761.9290771484375,761.9290771484375,1.3701666224965972,0.30297124286994936,6488.043279169984
BALKRISIND.NS,2017-11-08,832.2789916992188,2017-11-09,849.0978268724318,1,8,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/3 (VOLAR=1.06); MVO weight=32.0% of capped cash (15% of available),vwap_or_trend_exit,134.5506813857046,54.42509515613258,80.12558622957201,2.0208169785560726,814.1631322011847,782.5966526519662,694.1835974533691,826.9006407819247,790.3429235911368,863.342041015625,863.342041015625,1.0565569122151843,0.3197805815037132,6848.411978782459
GRAPHITE.NS,2017-11-08,460.8017578125,2017-11-09,458.7836349449098,1,23,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/3 (VOLAR=3.34); MVO weight=49.5% of capped cash (15% of available),stop,-46.41682595457445,72.08893191494377,-118.50575786951822,-0.43795902107026663,423.93127340104724,323.90902950187154,191.77097328358926,456.19618546126276,416.0086730034034,485.0357360839844,485.0357360839844,3.340732564321197,0.4950862515576238,10602.753299635135
