symbol,bias,skip_reason,final_score,volar,volar_norm,fo_sentiment,fo_score,pcr,delivery_pct_avg,delivery_score,candle,candle_score,last_close,avg_vol_20,price_ok,avg_vol_ok
WHIRLPOOL,Watchlist,,0.172,0.03417530456188116,0.15999999999999992,NA,0.0,,60.06600000000001,1.0,Bearish,-1.0,1399.0999755859375,1121633.05,True,True
CHOLAFIN,Watchlist,,0.17168750000000002,0.14473148802056315,0.748,Bearish,-0.89975,0.601,54.60799999999999,1.0,Neutral,0.0,1696.800048828125,1503146.4,True,True
GSPL,Watchlist,,0.1716,0.017318544009810536,0.04800000000000004,NA,0.0,,59.02199999999999,1.0,Neutral,0.0,309.6499938964844,459284.45,True,True
PNB,Watchlist,,0.1686574999999999,0.19322953964027761,0.8799999999999999,Bearish,-0.85675,0.773,42.251999999999995,0.48346666666666627,Neutral,0.0,122.88999938964844,20459857.65,True,True
MAHABANK,Skip,price<100 or NaN (last_close=59.029998779296875),0.16632000000000002,0.05968463540406694,0.32000000000000006,NA,0.0,,42.232,0.4821333333333333,Bearish,-1.0,59.029998779296875,22650380.3,False,True
NYKAA,Watchlist,,0.1657,0.13740444934449622,0.724,Bearish,-0.886,0.656,50.222,1.0,Neutral,0.0,247.94000244140625,7167925.2,True,True
SOBHA,Watchlist,,0.16229999999999994,0.030046592834545673,0.1439999999999999,NA,0.0,,44.75,0.6499999999999999,Neutral,0.0,1618.5999755859375,260937.15,True,True
MOTILALOFS,Watchlist,,0.15844000000000003,0.03992085453598067,0.21199999999999997,NA,0.0,,36.304,0.08693333333333353,Bullish,1.0,978.0,1653351.9,True,True
TATASTEEL,Watchlist,,0.154995,0.1557180527400902,0.792,Bearish,-0.8755000000000001,0.698,45.501999999999995,0.700133333333333,Neutral,0.0,182.83999633789062,27397146.45,True,True
AGARWALEYE,Watchlist,,0.15224,0.0771519014512434,0.44399999999999995,NA,0.0,,35.244,0.01626666666666665,Bearish,-1.0,506.25,344740.7,True,True
BBTC,Watchlist,,0.15192000000000003,0.04212984578473347,0.22399999999999998,NA,0.0,,40.112,0.3408000000000002,Neutral,0.0,1980.800048828125,269980.8,True,True
JSWSTEEL,Watchlist,,0.14941500000000013,0.1903001728843441,0.8720000000000001,Bearish,-0.8815000000000001,0.674,46.554,0.7702666666666669,Bearish,-1.0,1206.0,1527537.75,True,True
GVT&D,Watchlist,,0.14799999999999996,0.07620164134769715,0.43999999999999995,NA,0.0,,,0.0,Bearish,-1.0,3037.39990234375,406892.0,True,True
SYRMA,Watchlist,,0.14561999999999994,0.07101649682509127,0.4039999999999999,NA,0.0,,31.381999999999998,-0.2412000000000002,Neutral,0.0,813.7999877929688,1442757.25,True,True
SONACOMS,Watchlist,,0.14402500000000001,0.062465014259561996,0.3440000000000001,Neutral,-0.0965,0.614,37.3,0.1533333333333331,Neutral,0.0,472.75,3360569.9,True,True
INTELLECT,Watchlist,,0.14225999999999991,0.06996617104944274,0.3919999999999999,NA,0.0,,31.585999999999995,-0.22760000000000036,Neutral,0.0,1133.5,526189.9,True,True
RBLBANK,Watchlist,,0.13942250000000006,0.17806900835903386,0.8480000000000001,Bearish,-0.8772500000000001,0.691,46.486000000000004,0.7657333333333336,Bearish,-1.0,326.3500061035156,19529664.35,True,True
INOXINDIA,Skip,avgVol20<200000.0 or NaN (avg_vol_20=54584.25),0.13559999999999997,0.009252609044809727,-0.03200000000000003,NA,0.0,,57.71199999999999,1.0,Neutral,0.0,1187.0,54584.25,True,False
WAAREEENER,Watchlist,,0.1346000000000001,0.06488225236683658,0.3640000000000001,NA,0.0,,37.080000000000005,0.13866666666666694,Bearish,-1.0,3427.39990234375,1548382.45,True,True
ARE&M,Watchlist,,0.13359999999999994,0.07161846804051539,0.4079999999999999,NA,0.0,,,0.0,Bearish,-1.0,1004.75,288641.5,True,True
BAJAJ-AUTO,Watchlist,,0.13305000000000003,0.11012284632942566,0.6319999999999999,Bearish,-0.861,0.756,52.574,1.0,Neutral,0.0,8892.5,337725.7,True,True
AFFLE,Skip,avgVol20<200000.0 or NaN (avg_vol_20=154772.35),0.13199999999999998,0.008635999723801377,-0.040000000000000036,NA,0.0,,50.912,1.0,Neutral,0.0,1930.5999755859375,154772.35,True,False
BHARTIARTL,Watchlist,,0.1284,0.11624383823862114,0.6519999999999999,Bearish,-0.9,0.519,59.726,1.0,Neutral,0.0,2054.5,4737639.55,True,True
OLECTRA,Watchlist,,0.12794,0.05464145669140043,0.30000000000000004,NA,0.0,,34.294,-0.04706666666666692,Neutral,0.0,1548.5,350928.4,True,True
POLYCAB,Watchlist,,0.1277375,0.1452885083531387,0.756,Bearish,-0.89275,0.629,50.226,1.0,Bearish,-1.0,7704.0,281063.5,True,True
YESBANK,Skip,price<100 or NaN (last_close=22.739999771118164),0.1274,0.19232796596366092,0.8759999999999999,Bearish,-0.9,0.393,39.82000000000001,0.3213333333333339,Neutral,0.0,22.739999771118164,140596715.8,False,True
CRAFTSMAN,Skip,avgVol20<200000.0 or NaN (avg_vol_20=33141.1),0.12241999999999999,0.007449716998733536,-0.04800000000000004,NA,0.0,,49.402,0.9601333333333335,Neutral,0.0,6680.0,33141.1,True,False
AEGISLOG,Watchlist,,0.12173999999999995,0.014990399808900245,0.016000000000000014,NA,0.0,,46.45399999999999,0.7635999999999996,Neutral,0.0,750.1500244140625,984067.2,True,True
PAYTM,Watchlist,,0.12161250000000005,0.17066441636771368,0.8280000000000001,Bearish,-0.8582500000000001,0.767,44.940000000000005,0.662666666666667,Bearish,-1.0,1303.199951171875,3026102.15,True,True
THELEELA,Watchlist,,0.1198,0.01717162081848925,0.04400000000000004,NA,0.0,,63.06600000000001,1.0,Bearish,-1.0,433.70001220703125,789251.3,True,True
KAJARIACER,Watchlist,,0.11620000000000001,0.016276964277128117,0.03600000000000003,NA,0.0,,51.684000000000005,1.0,Bearish,-1.0,1207.5999755859375,206112.2,True,True
CENTURYPLY,Skip,avgVol20<200000.0 or NaN (avg_vol_20=122295.95),0.1086,0.0012712194879850793,-0.09199999999999997,NA,0.0,,53.67999999999999,1.0,Neutral,0.0,754.4500122070312,122295.95,True,False
JMFINANCIL,Watchlist,,0.10814000000000004,0.024104695822269876,0.1160000000000001,NA,0.0,,40.594,0.37293333333333334,Neutral,0.0,164.02000427246094,3152433.25,True,True
NESTLEIND,Watchlist,,0.10719999999999998,0.134188779796317,0.716,Bearish,-0.9,0.369,57.11,1.0,Bearish,-1.0,1271.5999755859375,1501244.05,True,True
BEL,Watchlist,,0.10484750000000018,0.10753106694863243,0.6200000000000001,Bearish,-0.89975,0.601,49.07600000000001,0.9384000000000006,Neutral,0.0,426.1000061035156,14517063.35,True,True
ITI,Watchlist,,0.10439999999999999,0.06875336755068127,0.3839999999999999,NA,0.0,,28.160000000000004,-0.45599999999999974,Neutral,0.0,324.70001220703125,6403818.7,True,True
NEWGEN,Watchlist,,0.10380000000000003,0.0968742910258982,0.5640000000000001,NA,0.0,,18.548,-1.0,Neutral,0.0,976.0999755859375,1684167.0,True,True
ASHOKLEY,Watchlist,,0.1036875,0.13301159284424982,0.708,Bearish,-0.89975,0.601,51.248000000000005,1.0,Bearish,-1.0,141.52999877929688,10888294.55,True,True
BHARTIHEXA,Watchlist,,0.1033,0.0008503690576718079,-0.09999999999999998,NA,0.0,,49.83,0.9886666666666666,Neutral,0.0,1860.800048828125,241210.1,True,True
ACMESOLAR,Watchlist,,0.10179999999999999,0.013901478202631733,0.0040000000000000036,NA,0.0,,53.38199999999999,1.0,Bearish,-1.0,281.79998779296875,807922.35,True,True
WELSPUNLIV,Watchlist,,0.10122000000000005,0.01573478708963151,0.028000000000000025,NA,0.0,,43.862,0.5908000000000002,Neutral,0.0,129.64999389648438,2938128.85,True,True
CAPLIPOINT,Skip,avgVol20<200000.0 or NaN (avg_vol_20=45762.55),0.09739999999999996,0.009186524566594504,-0.03600000000000003,NA,0.0,,46.36,0.7573333333333332,Neutral,0.0,2032.800048828125,45762.55,True,False
PPLPHARMA,Watchlist,,0.09678000000000005,0.021049787972684614,0.07200000000000006,Neutral,-0.1,0.492,44.938,0.6625333333333334,Neutral,0.0,199.6300048828125,2852429.05,True,True
BAJAJFINSV,Watchlist,,0.09664749999999996,0.11670793685229253,0.6559999999999999,Bearish,-0.89175,0.633,46.356,0.7570666666666668,Neutral,0.0,2088.300048828125,805959.2,True,True
KPRMILL,Watchlist,,0.09593999999999996,0.015225577561951571,0.020000000000000018,NA,0.0,,43.693999999999996,0.5795999999999997,Neutral,0.0,1069.4000244140625,248198.1,True,True
POLYMED,Skip,avgVol20<200000.0 or NaN (avg_vol_20=147394.6),0.09419999999999999,-0.001966820341413969,-0.124,NA,0.0,,53.444,1.0,Neutral,0.0,1999.699951171875,147394.6,True,False
NAVA,Watchlist,,0.09245999999999996,-0.001077377886686379,-0.11599999999999999,NA,0.0,,49.465999999999994,0.9643999999999997,Neutral,0.0,618.7999877929688,256780.45,True,True
NIACL,Watchlist,,0.09059999999999999,-0.002216406802690673,-0.132,NA,0.0,,50.251999999999995,1.0,Neutral,0.0,187.07000732421875,371746.7,True,True
MAHSCOOTER,Skip,avgVol20<200000.0 or NaN (avg_vol_20=4477.75),0.08810000000000003,0.0008437453637456535,-0.10399999999999998,NA,0.0,,48.49,0.8993333333333335,Neutral,0.0,15108.0,4477.75,True,False
VTL,Watchlist,,0.08757999999999995,0.02718195841355439,0.1319999999999999,NA,0.0,,37.818,0.18786666666666663,Neutral,0.0,436.04998779296875,972050.2,True,True
TATAINVEST,Watchlist,,0.08602000000000001,0.054129631164569085,0.29600000000000004,NA,0.0,,30.282,-0.31453333333333333,Neutral,0.0,799.0,11221733.05,True,True
LALPATHLAB,Skip,avgVol20<200000.0 or NaN (avg_vol_20=134456.3),0.08436,0.011035813621954431,-0.01200000000000001,NA,0.0,,43.976,0.5984,Neutral,0.0,3135.5,134456.3,True,False
JBMA,Watchlist,,0.08294000000000003,0.03976635264214122,0.20799999999999996,NA,0.0,,33.934000000000005,-0.07106666666666639,Neutral,0.0,665.0,359164.55,True,True
TRIDENT,Skip,price<100 or NaN (last_close=28.6299991607666),0.08220000000000005,-0.000521464394374972,-0.10799999999999998,NA,0.0,,48.080000000000005,0.8720000000000003,Neutral,0.0,28.6299991607666,4099956.0,False,True
TATACONSUM,Watchlist,,0.08055999999999999,0.11737388319885693,0.6759999999999999,Bearish,-0.9,0.59,44.136,0.6090666666666669,Neutral,0.0,1165.0,1162130.4,True,True
COCHINSHIP,Watchlist,,0.08004000000000001,0.02342047642949918,0.1080000000000001,NA,0.0,,38.144,0.2095999999999998,Neutral,0.0,1789.5,908335.2,True,True
POLICYBZR,Watchlist,,0.07720000000000002,0.0020665434386817018,-0.08399999999999996,Neutral,-0.1,0.599,51.90200000000001,1.0,Neutral,0.0,1785.4000244140625,1863656.15,True,True
BLUEDART,Watchlist,,0.07500000000000001,0.0848101522653997,0.5,NA,0.0,,16.856,-1.0,Neutral,0.0,6572.0,394166.35,True,True
IEX,Watchlist,,0.07419500000000004,0.04407875342940048,0.23199999999999998,Neutral,-0.0975,0.61,35.392,0.026133333333333564,Neutral,0.0,139.05999755859375,6748101.15,True,True
RELIANCE,Watchlist,,0.07368750000000004,0.08432564470950571,0.496,Bearish,-0.85575,0.777,50.477999999999994,1.0,Neutral,0.0,1486.4000244140625,11850691.8,True,True
ZENSARTECH,Watchlist,,0.07336000000000002,-0.0035651381306654674,-0.14400000000000002,NA,0.0,,48.816,0.9210666666666669,Neutral,0.0,797.5499877929688,398855.2,True,True
MEDANTA,Watchlist,,0.06899999999999996,-0.009247844665970848,-0.18000000000000005,NA,0.0,,61.474000000000004,1.0,Neutral,0.0,1311.5,215019.2,True,True
SONATSOFTW,Watchlist,,0.06832,0.019485338491717717,0.05600000000000005,NA,0.0,,39.312,0.28746666666666654,Neutral,0.0,369.8500061035156,1383684.45,True,True
SCHAEFFLER,Skip,avgVol20<200000.0 or NaN (avg_vol_20=51189.85),0.06719999999999997,-0.010799494729515453,-0.18400000000000005,NA,0.0,,59.132000000000005,1.0,Neutral,0.0,4021.39990234375,51189.85,True,False
DEVYANI,Watchlist,,0.06360000000000002,-0.011586683877094085,-0.19199999999999995,NA,0.0,,63.86199999999999,1.0,Neutral,0.0,161.8000030517578,1683635.85,True,True
GODREJIND,Skip,avgVol20<200000.0 or NaN (avg_vol_20=143017.75),0.06180000000000001,-0.012326348640713322,-0.19599999999999995,NA,0.0,,61.57800000000001,1.0,Neutral,0.0,1104.9000244140625,143017.75,True,False
OIL,Watchlist,,0.06024249999999997,0.012393748357473682,0.0,Neutral,-0.08524999999999999,0.659,44.007999999999996,0.6005333333333331,Neutral,0.0,433.3500061035156,2472970.35,True,True
TATAPOWER,Watchlist,,0.05753749999999999,0.0792523266701018,0.46399999999999997,Bearish,-0.86075,0.757,50.08,1.0,Neutral,0.0,404.8999938964844,4912032.75,True,True
CARBORUNIV,Skip,avgVol20<200000.0 or NaN (avg_vol_20=92382.0),0.0528,-0.013296475509572359,-0.21599999999999997,NA,0.0,,51.398,1.0,Neutral,0.0,900.5,92382.0,True,False
UNIONBANK,Watchlist,,0.052215000000000046,0.144992056404028,0.752,Bearish,-0.8475,0.81,36.044,0.06959999999999988,Neutral,0.0,148.6699981689453,12999607.5,True,True
SARDAEN,Watchlist,,0.047799999999999954,0.006338241447041657,-0.05600000000000005,NA,0.0,,42.3,0.4866666666666666,Neutral,0.0,529.5,617892.1,True,True
HSCL,Watchlist,,0.045920000000000044,0.01611858127803306,0.03200000000000003,NA,0.0,,38.152,0.2101333333333335,Neutral,0.0,482.25,1514747.8,True,True
ENRIN,Watchlist,,0.04379999999999999,-0.015537583457297872,-0.236,NA,0.0,,56.70399999999999,1.0,Neutral,0.0,3185.60009765625,374418.4,True,True
SUNTV,Watchlist,,0.0436,-0.004742377636115471,-0.15200000000000002,NA,0.0,,46.2,0.7466666666666668,Neutral,0.0,561.7999877929688,387692.45,True,True
FIVESTAR,Watchlist,,0.04014000000000002,0.05697108306345296,0.31200000000000006,NA,0.0,,24.974,-0.6684,Neutral,0.0,652.75,3931211.7,True,True
ACE,Skip,avgVol20<200000.0 or NaN (avg_vol_20=141283.75),0.03718000000000006,-0.0025831581097773768,-0.136,NA,0.0,,49.83800000000001,0.9892000000000005,Bearish,-1.0,1100.9000244140625,141283.75,True,False
ABLBL,Watchlist,,0.036599999999999994,-0.018181435014882636,-0.252,NA,0.0,,69.864,1.0,Neutral,0.0,133.60000610351562,2155687.9,True,True
REDINGTON,Watchlist,,0.03600000000000004,0.003606500119406979,-0.07999999999999996,NA,0.0,,42.2,0.4800000000000002,Neutral,0.0,253.75,3690085.1,True,True
KEC,Watchlist,,0.034799999999999984,-0.01911989643479749,-0.256,NA,0.0,,57.622,1.0,Neutral,0.0,817.75,424736.75,True,True
J&KBANK,Watchlist,,0.029199999999999976,0.035603051148185225,0.17599999999999993,NA,0.0,,,0.0,Bearish,-1.0,106.12999725341797,2936874.7,True,True
GODIGIT,Watchlist,,0.02799999999999997,-0.005533942897631128,-0.16000000000000003,NA,0.0,,56.15999999999999,1.0,Bearish,-1.0,358.6499938964844,832699.8,True,True
HEXT,Watchlist,,0.027599999999999986,-0.021795709325096467,-0.272,NA,0.0,,56.822,1.0,Neutral,0.0,687.4000244140625,405888.1,True,True
MMTC,Skip,price<100 or NaN (last_close=68.7300033569336),0.027439999999999937,0.04181484409988907,0.21599999999999997,NA,0.0,,28.023999999999994,-0.4650666666666671,Neutral,0.0,68.7300033569336,3505328.25,False,True
IRB,Skip,price<100 or NaN (last_close=44.790000915527344),0.024560000000000054,-0.012853942037892915,-0.19999999999999996,NA,0.0,,46.456,0.7637333333333336,Neutral,0.0,44.790000915527344,8461845.35,False,True
KIRLOSBROS,Skip,avgVol20<200000.0 or NaN (avg_vol_20=38110.75),0.023359999999999888,0.009296337140670383,-0.028000000000000025,NA,0.0,,38.59599999999999,0.2397333333333327,Neutral,0.0,1874.5,38110.75,True,False
GLENMARK,Watchlist,,0.022887500000000047,-0.10470022663771976,-0.728,Bullish,0.7622500000000001,0.849,43.370000000000005,0.5580000000000003,Neutral,0.0,1891.199951171875,572223.1,True,True
SUNDRMFAST,Skip,avgVol20<200000.0 or NaN (avg_vol_20=68596.95),0.02219999999999997,-0.02531824961213932,-0.28400000000000003,NA,0.0,,57.11199999999999,1.0,Neutral,0.0,949.4000244140625,68596.95,True,False
PGHH,Skip,avgVol20<200000.0 or NaN (avg_vol_20=5506.1),0.01679999999999998,-0.027589281411261723,-0.29600000000000004,NA,0.0,,65.324,1.0,Neutral,0.0,13351.0,5506.1,True,False
TRENT,Watchlist,,0.016059999999999908,-0.13337123124376032,-0.832,Bullish,0.77,0.88,47.096,0.8063999999999998,Neutral,0.0,4694.2998046875,844890.8,True,True
DATAPATTNS,Watchlist,,0.012680000000000032,0.007826949412667119,-0.04400000000000004,NA,0.0,,38.248000000000005,0.2165333333333337,Neutral,0.0,2744.0,338496.4,True,True
HDFCLIFE,Watchlist,,0.0083125,-0.01636781926808634,-0.24,Neutral,-0.09625,0.615,61.486000000000004,1.0,Neutral,0.0,731.8499755859375,3196249.3,True,True
NTPCGREEN,Watchlist,,0.006000000000000005,-0.02880857372665444,-0.31999999999999995,NA,0.0,,56.922000000000004,1.0,Neutral,0.0,103.13999938964844,5064841.15,True,True
HCLTECH,Watchlist,,0.0016750000000000376,0.06068270533780046,0.32800000000000007,Bearish,-0.8455,0.818,62.872,1.0,Neutral,0.0,1541.5,2321787.8,True,True
GICRE,Watchlist,,0.0006000000000000172,-0.03170797462244515,-0.33199999999999996,NA,0.0,,60.672000000000004,1.0,Neutral,0.0,374.20001220703125,774691.2,True,True
ELECON,Watchlist,,-0.0011799999999999727,-0.014358226737148807,-0.23199999999999998,NA,0.0,,45.322,0.6881333333333335,Neutral,0.0,561.4500122070312,563507.35,True,True
FIRSTCRY,Watchlist,,-0.0012000000000000066,-0.03207423509641321,-0.33599999999999997,NA,0.0,,55.628,1.0,Neutral,0.0,348.3999938964844,765577.4,True,True
ADANIENSOL,Watchlist,,-0.0019999999999999324,0.1816258922166202,0.8600000000000001,Bearish,-0.9,0.526,27.6,-0.4933333333333333,Neutral,0.0,986.2000122070312,1718523.4,True,True
MFSL,Watchlist,,-0.00539999999999996,0.05499073444810344,0.30800000000000005,Bearish,-0.8400000000000001,0.84,64.0,1.0,Neutral,0.0,1546.5,600941.35,True,True
GODFRYPHLP,Watchlist,,-0.007020000000000059,0.012046718143679648,-0.0040000000000000036,NA,0.0,,34.477999999999994,-0.034800000000000386,Neutral,0.0,3077.699951171875,488895.15,True,True
INDIAMART,Skip,avgVol20<200000.0 or NaN (avg_vol_20=91457.0),-0.00839999999999999,-0.033875398724252104,-0.352,NA,0.0,,64.666,1.0,Neutral,0.0,2457.89990234375,91457.0,True,False
BIOCON,Watchlist,,-0.009087500000000026,-0.027285101835420905,-0.28800000000000003,Neutral,-0.08424999999999999,0.663,53.16400000000001,1.0,Neutral,0.0,372.1000061035156,2273287.65,True,True
METROPOLIS,Skip,avgVol20<200000.0 or NaN (avg_vol_20=101722.2),-0.013800000000000007,-0.035116527560360995,-0.364,NA,0.0,,64.168,1.0,Neutral,0.0,1970.4000244140625,101722.2,True,False
NCC,Watchlist,,-0.015825000000000006,0.005008883549879111,-0.07199999999999995,Neutral,-0.0615,0.754,38.809999999999995,0.2539999999999998,Neutral,0.0,212.3699951171875,1827580.85,True,True
VGUARD,Watchlist,,-0.01588000000000006,-0.028168707484760414,-0.31200000000000006,NA,0.0,,47.452,0.8301333333333332,Neutral,0.0,362.25,412102.2,True,True
GRASIM,Watchlist,,-0.016674999999999995,0.058245756100126854,0.31600000000000006,Bearish,-0.8825000000000001,0.67,51.974000000000004,1.0,Neutral,0.0,2891.699951171875,471744.25,True,True
MGL,Watchlist,,-0.017099999999999962,-0.05000699016349682,-0.46799999999999997,NA,0.0,,49.35,0.9566666666666668,Bullish,1.0,1276.9000244140625,255732.65,True,True
PIIND,Watchlist,,-0.018712499999999993,-0.20360922705985982,-0.96,Bullish,0.7522500000000001,0.809,58.524,1.0,Neutral,0.0,3577.39990234375,208480.35,True,True
BIKAJI,Skip,avgVol20<200000.0 or NaN (avg_vol_20=145568.55),-0.02060000000000002,-0.02097442899081475,-0.268,NA,0.0,,56.29600000000001,1.0,Bearish,-1.0,730.5999755859375,145568.55,True,False
AAVAS,Skip,avgVol20<200000.0 or NaN (avg_vol_20=93965.2),-0.022800000000000015,-0.03752114859390232,-0.384,NA,0.0,,59.28399999999999,1.0,Neutral,0.0,1650.0,93965.2,True,False
TORNTPHARM,Watchlist,,-0.023600000000000038,-0.0281627994532441,-0.30800000000000005,Neutral,-0.1,0.551,62.17199999999999,1.0,Neutral,0.0,3560.10009765625,203855.95,True,True
GODREJPROP,Watchlist,,-0.024342499999999975,0.08325142852943655,0.488,Bearish,-0.88075,0.677,46.432,0.7621333333333336,Bearish,-1.0,2288.0,605106.8,True,True
KIMS,Watchlist,,-0.02460000000000001,-0.03828915720141909,-0.388,NA,0.0,,51.970000000000006,1.0,Neutral,0.0,721.0499877929688,338900.6,True,True
COALINDIA,Watchlist,,-0.026325000000000057,0.06833020784094652,0.3799999999999999,Bearish,-0.8495,0.802,58.519999999999996,1.0,Bearish,-1.0,388.6499938964844,6987810.6,True,True
JINDALSTEL,Watchlist,,-0.026452499999999907,0.08858966397658735,0.54,Bearish,-0.7917500000000001,1.033,35.766000000000005,0.05106666666666704,Neutral,0.0,1066.800048828125,1803222.85,True,True
AUROPHARMA,Watchlist,,-0.028887499999999983,0.04838918945466666,0.256,Bearish,-0.84025,0.839,52.646,1.0,Neutral,0.0,1138.9000244140625,1299425.7,True,True
ITCHOTELS,Watchlist,,-0.03220000000000002,-0.058059522252277375,-0.516,NA,0.0,,60.156000000000006,1.0,Bullish,1.0,216.8800048828125,3064316.25,True,True
ABB,Watchlist,,-0.03233749999999999,0.04483449483345456,0.24,Bearish,-0.82525,0.899,49.85,0.99,Neutral,0.0,5220.0,231564.05,True,True
GLAND,Skip,avgVol20<200000.0 or NaN (avg_vol_20=105374.55),-0.03360000000000002,-0.043383293942100866,-0.40800000000000003,NA,0.0,,63.13199999999999,1.0,Neutral,0.0,1928.9000244140625,105374.55,True,False
HOMEFIRST,Skip,avgVol20<200000.0 or NaN (avg_vol_20=168870.9),-0.035400000000000015,-0.043433038385775405,-0.41200000000000003,NA,0.0,,54.03000000000001,1.0,Neutral,0.0,1195.0999755859375,168870.9,True,False
APARINDS,Skip,avgVol20<200000.0 or NaN (avg_vol_20=118248.7),-0.03738000000000004,-0.027772974329697508,-0.30000000000000004,NA,0.0,,44.762,0.6508,Neutral,0.0,8671.0,118248.7,True,False
LUPIN,Watchlist,,-0.037612499999999965,0.05006597479369062,0.272,Bearish,-0.88575,0.657,59.660000000000004,1.0,Neutral,0.0,1963.5,761566.5,True,True
PRESTIGE,Watchlist,,-0.04040000000000006,0.06929609612796503,0.3879999999999999,Bearish,-0.9,0.483,56.462,1.0,Bearish,-1.0,1744.699951171875,835144.15,True,True
LTTS,Skip,avgVol20<200000.0 or NaN (avg_vol_20=51551.25),-0.04080000000000003,-0.04442728908115544,-0.42400000000000004,NA,0.0,,54.408,1.0,Neutral,0.0,4118.7998046875,51551.25,True,False
RPOWER,Skip,price<100 or NaN (last_close=46.41999816894531),-0.04369999999999998,-0.013741774517753248,-0.22399999999999998,NA,0.0,,40.71,0.3806666666666667,Neutral,0.0,46.41999816894531,30863728.25,False,True
ONESOURCE,Skip,avgVol20<200000.0 or NaN (avg_vol_20=101643.2),-0.04440000000000002,-0.04559696674568272,-0.43200000000000005,NA,0.0,,54.52,1.0,Neutral,0.0,1854.0999755859375,101643.2,True,False
AMBER,Watchlist,,-0.044515,0.007416471287343325,-0.052000000000000046,Neutral,-0.08049999999999999,0.678,35.706,0.04706666666666681,Neutral,0.0,8036.5,212085.45,True,True
NH,Watchlist,,-0.04620000000000005,-0.045851334281138204,-0.43600000000000005,NA,0.0,,61.614,1.0,Neutral,0.0,1757.4000244140625,335410.85,True,True
SUNPHARMA,Watchlist,,-0.047575000000000006,0.0470792713075633,0.252,Bearish,-0.8885000000000001,0.646,60.984,1.0,Neutral,0.0,1690.699951171875,1900506.0,True,True
GUJGASLTD,Watchlist,,-0.04799999999999999,-0.046100803601995165,-0.43999999999999995,NA,0.0,,58.508,1.0,Neutral,0.0,407.3999938964844,317330.3,True,True
FORCEMOT,Skip,avgVol20<200000.0 or NaN (avg_vol_20=89928.9),-0.052859999999999976,0.019761119210962345,0.06000000000000005,NA,0.0,,27.014,-0.5324,Neutral,0.0,17654.0,89928.9,True,False
JBCHEPHARM,Skip,avgVol20<200000.0 or NaN (avg_vol_20=145560.15),-0.0566,-0.03385996678374015,-0.348,NA,0.0,,69.584,1.0,Bearish,-1.0,1682.300048828125,145560.15,True,False
HAL,Watchlist,,-0.05661249999999998,0.04462262721213972,0.236,Bearish,-0.89375,0.625,53.672000000000004,1.0,Neutral,0.0,4679.7998046875,844841.15,True,True
UTIAMC,Watchlist,,-0.05879999999999999,-0.04999662359099555,-0.46399999999999997,NA,0.0,,54.21999999999999,1.0,Neutral,0.0,1247.5999755859375,250642.6,True,True
VENTIVE,Skip,avgVol20<200000.0 or NaN (avg_vol_20=81611.2),-0.06200000000000001,-0.03461871629913147,-0.36,NA,0.0,,61.21600000000001,1.0,Bearish,-1.0,738.9000244140625,81611.2,True,False
CYIENT,Watchlist,,-0.06228750000000002,-0.040269218113037374,-0.4,Neutral,-0.09225,0.631,61.88399999999999,1.0,Neutral,0.0,1162.5,533479.4,True,True
3MINDIA,Skip,avgVol20<200000.0 or NaN (avg_vol_20=2554.35),-0.06240000000000001,-0.051061072949357016,-0.472,NA,0.0,,59.970000000000006,1.0,Neutral,0.0,29560.0,2554.35,True,False
MCX,Watchlist,,-0.06253999999999998,0.11711086323815821,0.6719999999999999,Bearish,-0.8700000000000001,0.72,28.956,-0.40293333333333337,Neutral,0.0,9243.5,650668.0,True,True
APOLLOHOSP,Watchlist,,-0.06379999999999998,0.062028737742469066,0.3360000000000001,Bearish,-0.9,0.541,63.188,1.0,Bearish,-1.0,7681.0,306150.95,True,True
RAILTEL,Watchlist,,-0.06442,-0.0008024735606687487,-0.11199999999999999,NA,0.0,,33.598,-0.0934666666666667,Neutral,0.0,368.1000061035156,882183.6,True,True
JSWENERGY,Watchlist,,-0.06597999999999998,-0.02374127892498014,-0.276,Neutral,-0.1,0.423,44.322,0.6214666666666668,Neutral,0.0,527.4500122070312,2427305.75,True,True
KEI,Watchlist,,-0.06600000000000003,0.041982848998256855,0.21999999999999997,Bearish,-0.9,0.425,51.364,1.0,Neutral,0.0,4032.0,341352.5,True,True
BAJAJHFL,Watchlist,,-0.07140000000000002,-0.05412250761690381,-0.492,NA,0.0,,56.688,1.0,Neutral,0.0,110.20999908447266,3881032.0,True,True
FINPIPE,Watchlist,,-0.07320000000000002,-0.054313332179718815,-0.496,NA,0.0,,56.35,1.0,Neutral,0.0,188.00999450683594,491189.1,True,True
TIINDIA,Watchlist,,-0.07476250000000004,0.036924339389418484,0.18399999999999994,Bearish,-0.87875,0.685,68.674,1.0,Neutral,0.0,3023.0,236041.1,True,True
KSB,Skip,avgVol20<200000.0 or NaN (avg_vol_20=59458.15),-0.07500000000000001,-0.055250526504575334,-0.5,NA,0.0,,57.946000000000005,1.0,Neutral,0.0,790.6500244140625,59458.15,True,False
DIVISLAB,Watchlist,,-0.07500000000000004,0.03885216965727626,0.19999999999999996,Bearish,-0.9,0.595,51.962,1.0,Neutral,0.0,6738.0,501131.45,True,True
