date,strategy_daily_ret,strategy_equity
2016-09-14,-0.00028598842154387016,0.8468292046065802
2016-09-15,-0.00028598842154387016,0.8465870212590375
2016-09-16,-0.00123194095285728,0.845544076037391
2016-09-19,-0.00123194095285728,0.8445024156626747
2016-09-20,-0.00123194095285728,0.8434620385520329
2016-09-21,-0.00123194095285728,0.8424229431245602
2016-09-22,0.0,0.8424229431245602
2016-09-23,0.0,0.8424229431245602
2016-09-26,0.0,0.8424229431245602
2016-09-27,0.0,0.8424229431245602
2016-09-28,0.0,0.8424229431245602
2016-09-29,0.0,0.8424229431245602
2016-09-30,0.0,0.8424229431245602
2016-10-03,0.0,0.8424229431245602
2016-10-04,0.0,0.8424229431245602
2016-10-05,0.0,0.8424229431245602
2016-10-06,0.0,0.8424229431245602
2016-10-07,0.0,0.8424229431245602
2016-10-10,0.0,0.8424229431245602
2016-10-11,0.0,0.8424229431245602
2016-10-12,0.0,0.8424229431245602
2016-10-13,0.0,0.8424229431245602
2016-10-14,0.0,0.8424229431245602
2016-10-17,0.0,0.8424229431245602
2016-10-18,0.0,0.8424229431245602
2016-10-19,0.0,0.8424229431245602
2016-10-20,0.0,0.8424229431245602
2016-10-21,0.0,0.8424229431245602
2016-10-24,0.0,0.8424229431245602
2016-10-25,0.0,0.8424229431245602
2016-10-26,0.0,0.8424229431245602
2016-10-27,0.0,0.8424229431245602
2016-10-28,0.0,0.8424229431245602
2016-10-31,0.0,0.8424229431245602
2016-11-01,0.0,0.8424229431245602
2016-11-02,0.0,0.8424229431245602
2016-11-03,0.0,0.8424229431245602
2016-11-04,0.0,0.8424229431245602
2016-11-07,0.0,0.8424229431245602
2016-11-08,0.0,0.8424229431245602
2016-11-09,0.0,0.8424229431245602
2016-11-10,0.0,0.8424229431245602
2016-11-11,0.0,0.8424229431245602
2016-11-14,0.0,0.8424229431245602
2016-11-15,0.0,0.8424229431245602
2016-11-16,0.0,0.8424229431245602
2016-11-17,0.0,0.8424229431245602
2016-11-18,0.0,0.8424229431245602
2016-11-21,0.0,0.8424229431245602
2016-11-22,0.0,0.8424229431245602
2016-11-23,0.0,0.8424229431245602
2016-11-24,0.0,0.8424229431245602
2016-11-25,0.0,0.8424229431245602
2016-11-28,0.0,0.8424229431245602
2016-11-29,0.0,0.8424229431245602
2016-11-30,0.0,0.8424229431245602
2016-12-01,0.0,0.8424229431245602
2016-12-02,0.0,0.8424229431245602
2016-12-05,0.0,0.8424229431245602
2016-12-06,0.0,0.8424229431245602
2016-12-07,0.0,0.8424229431245602
2016-12-08,0.0,0.8424229431245602
2016-12-09,0.0,0.8424229431245602
2016-12-12,0.0,0.8424229431245602
2016-12-13,0.0,0.8424229431245602
2016-12-14,0.0,0.8424229431245602
2016-12-15,0.0,0.8424229431245602
2016-12-16,0.0,0.8424229431245602
2016-12-19,0.0,0.8424229431245602
2016-12-20,0.0,0.8424229431245602
2016-12-21,0.0,0.8424229431245602
2016-12-22,0.0,0.8424229431245602
2016-12-23,0.0,0.8424229431245602
2016-12-26,0.0,0.8424229431245602
2016-12-27,0.0,0.8424229431245602
2016-12-28,0.0,0.8424229431245602
2016-12-29,0.0,0.8424229431245602
2016-12-30,-0.004611855811637033,0.8385378099784548
2017-01-02,-0.004611855811637033,0.8346705945062283
2017-01-03,-0.004611855811637033,0.8308212140741522
2017-01-04,-0.004611855811637033,0.826989586429593
2017-01-05,0.0,0.826989586429593
2017-01-06,0.0,0.826989586429593
2017-01-09,0.0,0.826989586429593
2017-01-10,0.0,0.826989586429593
2017-01-11,0.004098064548233138,0.830378643135498
2017-01-12,0.004098064548233138,0.8337815884145415
2017-01-13,0.004098064548233138,0.8371984791829927
2017-01-16,0.004098064548233138,0.8406293725903673
2017-01-17,0.004098064548233138,0.8440743260203833
2017-01-18,0.004098064548233138,0.8475333970919212
2017-01-19,0.004098064548233138,0.8510066436599872
2017-01-20,0.004098064548233138,0.8544941238166811
2017-01-23,0.004098064548233138,0.8579958958921677
2017-01-24,0.004098064548233138,0.861512018455653
2017-01-25,0.0,0.861512018455653
2017-01-26,0.00034501771589656727,0.8618092553644779
2017-01-27,0.00034501771589656727,0.8621065948253023
2017-01-30,0.00034501771589656727,0.8624040368735083
2017-01-31,0.00034501771589656727,0.8627015815444904
2017-02-01,0.00034501771589656727,0.8629992288736552
2017-02-02,2.7944885172714873e-05,0.8630233452880103
2017-02-03,2.7944885172714873e-05,0.8630474623762958
2017-02-06,2.7944885172714873e-05,0.8630715801385306
2017-02-07,2.7944885172714873e-05,0.8630956985747334
2017-02-08,2.7944885172714873e-05,0.8631198176849232
2017-02-09,2.7944885172714873e-05,0.8631439374691188
2017-02-10,-0.0002891279455511375,0.8628943784357634
2017-02-13,0.0016399075166081967,0.8643094454129993
2017-02-14,0.0016399075166081967,0.8657268329692075
2017-02-15,0.0016399075166081967,0.8671465449099232
2017-02-16,0.003568942978767531,0.870241341482942
2017-02-17,0.0026203652257279497,0.8725216916321548
2017-02-20,0.0026203652257279497,0.874808017131601
2017-02-21,0.0026203652257279497,0.8771003336388806
2017-02-22,0.0026203652257279497,0.8793986568526223
2017-02-23,0.0026203652257279497,0.8817030025125908
2017-02-24,0.0026203652257279497,0.8840133863997948
2017-02-27,0.0026203652257279497,0.8863298243365948
2017-02-28,0.0016717874726883686,0.8878115794335908
2017-03-01,0.0016717874726883686,0.8892958117101956
2017-03-02,0.0016717874726883686,0.890782525307727
2017-03-03,0.0016717874726883686,0.8922717243744261
2017-03-06,0.0,0.8922717243744261
2017-03-07,0.0,0.8922717243744261
2017-03-08,0.0,0.8922717243744261
2017-03-09,0.0,0.8922717243744261
2017-03-10,0.0,0.8922717243744261
2017-03-13,0.0,0.8922717243744261
2017-03-14,0.0,0.8922717243744261
2017-03-15,0.0,0.8922717243744261
2017-03-16,0.0,0.8922717243744261
2017-03-17,0.0,0.8922717243744261
2017-03-20,0.0,0.8922717243744261
2017-03-21,0.0,0.8922717243744261
2017-03-22,0.0,0.8922717243744261
2017-03-23,0.0,0.8922717243744261
2017-03-24,0.0,0.8922717243744261
2017-03-27,0.0,0.8922717243744261
2017-03-28,0.0,0.8922717243744261
2017-03-29,0.0,0.8922717243744261
2017-03-30,0.0,0.8922717243744261
2017-03-31,-0.01231204507771333,0.8812860346823592
2017-04-03,-0.01231204507771333,0.8704356012969908
2017-04-04,-0.0006266049165520871,0.8698901820696762
2017-04-05,-0.0006266049165520871,0.8693451046047309
2017-04-06,-0.0006266049165520871,0.8688003686880051
2017-04-07,-0.0006266049165520871,0.8682559741054829
2017-04-10,-0.0006266049165520871,0.8677119206432827
2017-04-11,-0.0006266049165520871,0.8671682080876568
2017-04-12,-0.0006266049165520871,0.8666248362249914
2017-04-13,-0.0006266049165520871,0.8660818048418067
2017-04-14,-0.0006266049165520871,0.8655391137247566
2017-04-17,-0.0006266049165520871,0.8649967626606285
2017-04-18,-0.0006266049165520871,0.8644547514363438
2017-04-19,-0.0006266049165520871,0.8639130798389569
2017-04-20,0.0,0.8639130798389569
2017-04-21,0.0,0.8639130798389569
2017-04-24,0.0023242809562897815,0.8659210565583163
2017-04-25,0.0023242809562897815,0.8679337003797252
2017-04-26,0.0023242809562897815,0.8699510221508399
2017-04-27,0.0023242809562897815,0.8719730327445299
2017-04-28,0.0023242809562897815,0.8739997430589362
2017-05-01,0.0023242809562897815,0.8760311640175303
2017-05-02,0.0023242809562897815,0.8780673065691726
2017-05-03,0.0023242809562897815,0.8801081816881721
2017-05-04,0.0023242809562897815,0.8821538003743447
2017-05-05,0.002741175889852676,0.8845719391030729
2017-05-08,0.002741175889852676,0.8869967063753825
2017-05-09,0.0031580708234155708,0.8897979047942524
2017-05-10,0.0031580708234155708,0.8926079495961194
2017-05-11,0.0031580708234155708,0.8954268687184878
2017-05-12,0.0031580708234155708,0.89825469018709
2017-05-15,0.0031580708234155708,0.9010914421161661
2017-05-16,0.0031580708234155708,0.9039371527087426
2017-05-17,0.0031580708234155708,0.9067918502569134
2017-05-18,0.0031580708234155708,0.9096555631421208
2017-05-19,0.0,0.9096555631421208
2017-05-22,0.0,0.9096555631421208
2017-05-23,0.0,0.9096555631421208
2017-05-24,0.0,0.9096555631421208
2017-05-25,0.0,0.9096555631421208
2017-05-26,-0.004730620257999196,0.905352328107319
2017-05-29,-0.004730620257999196,0.9010694500433478
2017-05-30,-0.004730620257999196,0.8968068326491085
2017-05-31,-0.004730620257999196,0.8925643800790666
2017-06-01,-0.001447108731122193,0.8912727423715655
2017-06-02,-0.001447108731122193,0.8899829738042684
2017-06-05,-0.001447108731122193,0.8886950716723261
2017-06-06,-0.001447108731122193,0.8874090332748038
2017-06-07,-0.001447108731122193,0.8861248559146752
2017-06-08,-0.001447108731122193,0.8848425368988166
2017-06-09,0.0,0.8848425368988166
2017-06-12,0.0,0.8848425368988166
2017-06-13,0.0,0.8848425368988166
2017-06-14,0.0,0.8848425368988166
2017-06-15,0.0,0.8848425368988166
2017-06-16,-0.00048592874482267234,0.8844125664754957
2017-06-19,-0.00048592874482267234,0.8839828049871629
2017-06-20,-0.00048592874482267234,0.8835532523322907
2017-06-21,-0.00048592874482267234,0.8831239084094008
2017-06-22,-0.00048592874482267234,0.8826947731170646
2017-06-23,-0.00048592874482267234,0.8822658463539023
2017-06-26,-0.00048592874482267234,0.8818371280185836
2017-06-27,-0.00048592874482267234,0.8814086180098275
2017-06-28,-0.00048592874482267234,0.880980316226402
2017-06-29,-0.00048592874482267234,0.8805522225671246
2017-06-30,-0.00048592874482267234,0.8801243369308618
2017-07-03,0.0,0.8801243369308618
2017-07-04,0.0,0.8801243369308618
2017-07-05,0.0,0.8801243369308618
2017-07-06,0.0,0.8801243369308618
2017-07-07,0.0,0.8801243369308618
2017-07-10,0.0,0.8801243369308618
2017-07-11,0.0,0.8801243369308618
2017-07-12,0.0,0.8801243369308618
2017-07-13,0.0,0.8801243369308618
2017-07-14,0.0,0.8801243369308618
2017-07-17,0.0,0.8801243369308618
2017-07-18,0.0,0.8801243369308618
2017-07-19,0.0,0.8801243369308618
2017-07-20,0.0,0.8801243369308618
2017-07-21,0.0,0.8801243369308618
2017-07-24,0.0,0.8801243369308618
2017-07-25,0.0007785087093194476,0.8808095213924465
2017-07-26,0.0007785087093194476,0.8814952392761021
2017-07-27,-0.007525621643566331,0.8748614396247052
2017-07-28,-0.007525621643566331,0.868277563439544
2017-07-31,0.0007785087093194476,0.8689535250847884
2017-08-01,0.0007785087093194476,0.8696300129720608
2017-08-02,0.0007785087093194476,0.8703070275110452
2017-08-03,0.0007785087093194476,0.8709845691117445
2017-08-04,0.0007785087093194476,0.8716626381844809
2017-08-07,0.0007785087093194476,0.8723412351398959
2017-08-08,0.0,0.8723412351398959
2017-08-09,0.0,0.8723412351398959
2017-08-10,0.0,0.8723412351398959
2017-08-11,0.0,0.8723412351398959
2017-08-14,0.0,0.8723412351398959
2017-08-15,0.0,0.8723412351398959
2017-08-16,0.0,0.8723412351398959
2017-08-17,0.0,0.8723412351398959
2017-08-18,-0.0974624466515207,0.7873207240481521
2017-08-21,0.0,0.7873207240481521
2017-08-22,0.0,0.7873207240481521
2017-08-23,0.0,0.7873207240481521
2017-08-24,0.0,0.7873207240481521
2017-08-25,0.0,0.7873207240481521
2017-08-28,0.0,0.7873207240481521
2017-08-29,0.0,0.7873207240481521
2017-08-30,0.0,0.7873207240481521
2017-08-31,0.0,0.7873207240481521
2017-09-01,0.0,0.7873207240481521
2017-09-04,0.0,0.7873207240481521
2017-09-05,0.0,0.7873207240481521
2017-09-06,0.0,0.7873207240481521
