eval_anchor,bar_date,ticker,side,close,patterns,indicators_enabled,indicator_conf_true,indicator_values
2025-09-25,2025-08-29,DIXON.NS,long,16682.576171875,"MORNING_STAR_BULL,INVERTED_HAMMER_BULL","USE_RSI,USE_SMA,USE_BB","SMA,BB","{""RSI"": 49.08110582353344, ""SMA_FAST"": 16780.2326171875, ""SMA_SLOW"": 16004.45765625, ""BB_BW"": 0.08978898584507587}"
2025-09-25,2025-08-29,HDFCBANK.NS,short,951.5999755859375,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 27.709073153409093, ""SMA_FAST"": 980.7599914550781, ""SMA_SLOW"": 991.742705078125, ""BB_BW"": 0.055387355982134755}"
2025-09-25,2025-08-29,KOTAKBANK.NS,short,1960.300048828125,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","SMA,BB","{""RSI"": 50.09232257764037, ""SMA_FAST"": 1987.2900024414062, ""SMA_SLOW"": 2083.476804199219, ""BB_BW"": 0.045323524910730044}"
2025-09-25,2025-08-29,MAXHEALTH.NS,short,1154.300048828125,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 31.598281647952888, ""SMA_FAST"": 1205.4099975585937, ""SMA_SLOW"": 1245.2691723632813, ""BB_BW"": 0.11513567360102832}"
2025-09-25,2025-08-29,NYKAA.NS,long,230.14999389648438,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 63.58940443153426, ""SMA_FAST"": 227.7899963378906, ""SMA_SLOW"": 213.53739807128906, ""BB_BW"": 0.18610245105808904}"
2025-09-25,2025-08-29,SBICARD.NS,short,803.5,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 45.32942992884992, ""SMA_FAST"": 815.6749938964844, ""SMA_SLOW"": 868.1519958496094, ""BB_BW"": 0.05993759384847033}"
2025-09-25,2025-08-29,SOLARINDS.NS,short,13795.0,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 44.11456514146001, ""SMA_FAST"": 14427.3, ""SMA_SLOW"": 15359.9470703125, ""BB_BW"": 0.11199034911336732}"
2025-09-25,2025-08-29,SRF.NS,short,2836.39990234375,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 29.969567492356674, ""SMA_FAST"": 2891.1099853515625, ""SMA_SLOW"": 3057.5714697265626, ""BB_BW"": 0.08631299053577049}"
2025-09-25,2025-09-01,HDFCBANK.NS,short,950.5999755859375,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 28.285070079440885, ""SMA_FAST"": 975.639990234375, ""SMA_SLOW"": 991.5352783203125, ""BB_BW"": 0.06140043489318263}"
2025-09-25,2025-09-01,HDFCLIFE.NS,long,781.7999877929688,ENGULFING_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 62.03110280432283, ""SMA_FAST"": 784.389990234375, ""SMA_SLOW"": 772.9689965820312, ""BB_BW"": 0.08850143492417135}"
2025-09-25,2025-09-01,INDHOTEL.NS,long,759.8499755859375,"HARAMI_BULL,HARAMI_CROSS_BULL,INVERTED_HAMMER_BULL","USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 56.49218035553948, ""SMA_FAST"": 777.3549987792969, ""SMA_SLOW"": 757.6648620605469, ""BB_BW"": 0.09707403044774172}"
2025-09-25,2025-09-01,MUTHOOTFIN.NS,long,2710.0,MORNING_STAR_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 56.38311006163007, ""SMA_FAST"": 2682.0000244140624, ""SMA_SLOW"": 2645.076005859375, ""BB_BW"": 0.09652091214897902}"
2025-09-25,2025-09-01,NYKAA.NS,long,233.72999572753906,MORNING_STAR_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 70.30487518090422, ""SMA_FAST"": 229.24599609375, ""SMA_SLOW"": 214.27059783935547, ""BB_BW"": 0.19081720110598918}"
2025-09-25,2025-09-01,PAYTM.NS,long,1235.800048828125,ENGULFING_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 69.12131330437902, ""SMA_FAST"": 1244.0299926757812, ""SMA_SLOW"": 1058.8220007324219, ""BB_BW"": 0.2653351019010366}"
2025-09-25,2025-09-02,BDL.NS,short,1470.506103515625,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 41.04320430285508, ""SMA_FAST"": 1483.1309814453125, ""SMA_SLOW"": 1684.4416967773439, ""BB_BW"": 0.13606542079562178}"
2025-09-25,2025-09-02,BSE.NS,short,2194.199951171875,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 39.81420857664526, ""SMA_FAST"": 2255.9199951171877, ""SMA_SLOW"": 2481.3580029296877, ""BB_BW"": 0.21271034366676897}"
2025-09-25,2025-09-02,HDFCBANK.NS,short,944.5,ENGULFING_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 27.648763306601282, ""SMA_FAST"": 970.5349914550782, ""SMA_SLOW"": 991.3653039550782, ""BB_BW"": 0.06994574453424088}"
2025-09-25,2025-09-02,HDFCLIFE.NS,long,782.75,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 71.28044717343032, ""SMA_FAST"": 783.289990234375, ""SMA_SLOW"": 773.14099609375, ""BB_BW"": 0.07886039626747363}"
2025-09-25,2025-09-02,ICICIBANK.NS,short,1394.199951171875,ENGULFING_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 28.765892666346318, ""SMA_FAST"": 1418.1499877929687, ""SMA_SLOW"": 1432.0566796875, ""BB_BW"": 0.03828521849658481}"
2025-09-25,2025-09-02,INDHOTEL.NS,long,765.5999755859375,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 58.01901560531969, ""SMA_FAST"": 776.3999938964844, ""SMA_SLOW"": 757.81943359375, ""BB_BW"": 0.09486493125748324}"
2025-09-25,2025-09-02,MFSL.NS,long,1623.9000244140625,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 73.65628088716227, ""SMA_FAST"": 1630.22998046875, ""SMA_SLOW"": 1579.4339990234375, ""BB_BW"": 0.13270665911864782}"
2025-09-25,2025-09-02,NYKAA.NS,long,232.52000427246094,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 68.67311135598032, ""SMA_FAST"": 229.81499633789062, ""SMA_SLOW"": 214.85039794921875, ""BB_BW"": 0.19411773216604958}"
2025-09-25,2025-09-02,SBICARD.NS,short,793.4000244140625,ENGULFING_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 46.06196115705906, ""SMA_FAST"": 812.9099975585938, ""SMA_SLOW"": 862.2069958496094, ""BB_BW"": 0.06169945334909489}"
2025-09-25,2025-09-02,SHREECEM.NS,short,29995.0,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 43.88489208633093, ""SMA_FAST"": 30035.0, ""SMA_SLOW"": 30683.0423046875, ""BB_BW"": 0.05914776236254273}"
2025-09-25,2025-09-02,SRF.NS,short,2903.0,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 43.02918050205321, ""SMA_FAST"": 2885.2599853515626, ""SMA_SLOW"": 3052.4941455078124, ""BB_BW"": 0.06875479649951914}"
2025-09-25,2025-09-02,TVSMOTOR.NS,long,3369.60009765625,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 81.27447640097955, ""SMA_FAST"": 3289.3000244140626, ""SMA_SLOW"": 2976.5180029296876, ""BB_BW"": 0.18700726332214002}"
2025-09-25,2025-09-03,BDL.NS,short,1464.108642578125,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 37.92222374911834, ""SMA_FAST"": 1476.6535888671874, ""SMA_SLOW"": 1676.7048217773438, ""BB_BW"": 0.13373705206649972}"
2025-09-25,2025-09-03,BEL.NS,short,378.70001220703125,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 42.75902112577822, ""SMA_FAST"": 371.52500305175784, ""SMA_SLOW"": 393.5887921142578, ""BB_BW"": 0.07863839543597624}"
2025-09-25,2025-09-03,BSE.NS,short,2214.0,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 36.5076265496829, ""SMA_FAST"": 2225.0199951171876, ""SMA_SLOW"": 2469.9260009765626, ""BB_BW"": 0.21855501406859798}"
2025-09-25,2025-09-03,DIVISLAB.NS,short,6164.0,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 39.268051434223544, ""SMA_FAST"": 6145.0, ""SMA_SLOW"": 6458.458623046875, ""BB_BW"": 0.05380882300005936}"
2025-09-25,2025-09-03,MAXHEALTH.NS,short,1162.0,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 36.32424641748749, ""SMA_FAST"": 1189.25, ""SMA_SLOW"": 1243.4062133789062, ""BB_BW"": 0.12960770697226065}"
2025-09-25,2025-09-03,MFSL.NS,long,1617.4000244140625,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 71.39259531609477, ""SMA_FAST"": 1627.6099853515625, ""SMA_SLOW"": 1579.4139990234376, ""BB_BW"": 0.11271865456255056}"
2025-09-25,2025-09-03,SBICARD.NS,short,795.3499755859375,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 46.6198586741343, ""SMA_FAST"": 810.6349975585938, ""SMA_SLOW"": 858.4719958496094, ""BB_BW"": 0.0627037763656813}"
2025-09-25,2025-09-03,SBILIFE.NS,short,1810.699951171875,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 45.57446229381826, ""SMA_FAST"": 1827.360009765625, ""SMA_SLOW"": 1831.3780004882813, ""BB_BW"": 0.04584232178544902}"
2025-09-25,2025-09-04,BEL.NS,short,372.5,"ENGULFING_BEAR,EVENING_STAR_BEAR","USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 40.79527869764075, ""SMA_FAST"": 371.35500183105466, ""SMA_SLOW"": 392.9365887451172, ""BB_BW"": 0.07418988098952722}"
2025-09-25,2025-09-04,DIVISLAB.NS,short,6133.5,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 40.60688714626662, ""SMA_FAST"": 6155.55, ""SMA_SLOW"": 6449.99572265625, ""BB_BW"": 0.05380882300005936}"
2025-09-25,2025-09-04,HDFCBANK.NS,short,961.25,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 39.963570111304165, ""SMA_FAST"": 963.1349975585938, ""SMA_SLOW"": 991.1259985351562, ""BB_BW"": 0.07476660592364175}"
2025-09-25,2025-09-04,INDHOTEL.NS,long,774.75,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 57.81147968718756, ""SMA_FAST"": 771.0249938964844, ""SMA_SLOW"": 757.9640893554688, ""BB_BW"": 0.08989380119207897}"
2025-09-25,2025-09-04,SBICARD.NS,short,793.1500244140625,ENGULFING_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 45.73616029325409, ""SMA_FAST"": 807.4299987792969, ""SMA_SLOW"": 854.9389965820312, ""BB_BW"": 0.06266795576486024}"
2025-09-25,2025-09-04,SRF.NS,short,2889.89990234375,ENGULFING_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 37.70702762331169, ""SMA_FAST"": 2885.4499755859374, ""SMA_SLOW"": 3046.74869140625, ""BB_BW"": 0.047894623292295796}"
2025-09-25,2025-09-04,UNITDSPR.NS,short,1321.5,ENGULFING_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 46.70051412971507, ""SMA_FAST"": 1319.7300048828124, ""SMA_SLOW"": 1341.3843432617186, ""BB_BW"": 0.0523820705422604}"
2025-09-25,2025-09-05,BHARTIARTL.NS,short,1895.300048828125,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 43.61071534485776, ""SMA_FAST"": 1895.739990234375, ""SMA_SLOW"": 1924.0439086914062, ""BB_BW"": 0.05177972677949163}"
2025-09-25,2025-09-05,DIXON.NS,long,17847.056640625,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 64.65704380992055, ""SMA_FAST"": 17224.6345703125, ""SMA_SLOW"": 16344.24640625, ""BB_BW"": 0.14917880521675358}"
2025-09-25,2025-09-05,INDHOTEL.NS,long,774.75,"HARAMI_CROSS_BULL,HAMMER_BULL","USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 59.558590068069286, ""SMA_FAST"": 769.6149963378906, ""SMA_SLOW"": 757.8460009765626, ""BB_BW"": 0.08403110881098404}"
2025-09-25,2025-09-05,KOTAKBANK.NS,short,1945.5,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 41.822365551707215, ""SMA_FAST"": 1958.6199829101563, ""SMA_SLOW"": 2059.46568359375, ""BB_BW"": 0.050863112812985084}"
2025-09-25,2025-09-05,MAXHEALTH.NS,short,1170.0,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 33.614260034005596, ""SMA_FAST"": 1173.7900024414062, ""SMA_SLOW"": 1239.9579711914062, ""BB_BW"": 0.12699034949925667}"
2025-09-25,2025-09-05,MAZDOCK.NS,short,2668.27490234375,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 44.427287730671985, ""SMA_FAST"": 2678.9252685546876, ""SMA_SLOW"": 2894.5213232421875, ""BB_BW"": 0.06877899718780882}"
2025-09-25,2025-09-05,MFSL.NS,long,1577.4000244140625,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 62.190730457287074, ""SMA_FAST"": 1612.1599975585937, ""SMA_SLOW"": 1577.0399975585938, ""BB_BW"": 0.07670119475169311}"
2025-09-25,2025-09-05,MUTHOOTFIN.NS,long,2837.89990234375,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 63.631706177161746, ""SMA_FAST"": 2717.9000244140625, ""SMA_SLOW"": 2661.5080078125, ""BB_BW"": 0.1251754226753473}"
2025-09-25,2025-09-05,PAYTM.NS,long,1254.699951171875,HARAMI_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 71.95416567944537, ""SMA_FAST"": 1249.7900024414062, ""SMA_SLOW"": 1087.8140002441405, ""BB_BW"": 0.19742304039633546}"
2025-09-25,2025-09-05,SHREECEM.NS,short,30040.0,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 44.56967213114755, ""SMA_FAST"": 29897.5, ""SMA_SLOW"": 30731.259765625, ""BB_BW"": 0.05964193877894542}"
2025-09-25,2025-09-05,TVSMOTOR.NS,long,3476.60009765625,HARAMI_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 84.05930608942259, ""SMA_FAST"": 3339.780029296875, ""SMA_SLOW"": 3009.06400390625, ""BB_BW"": 0.19028217673787726}"
2025-09-25,2025-09-08,BEL.NS,short,371.8999938964844,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 39.29103324431872, ""SMA_FAST"": 370.93500061035155, ""SMA_SLOW"": 391.3367590332031, ""BB_BW"": 0.06850624556504581}"
2025-09-25,2025-09-08,BHARTIARTL.NS,short,1887.699951171875,EVENING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 43.52984521017859, ""SMA_FAST"": 1891.439990234375, ""SMA_SLOW"": 1921.5920263671876, ""BB_BW"": 0.04910214237523454}"
2025-09-25,2025-09-08,BSE.NS,short,2346.199951171875,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 44.93671146868022, ""SMA_FAST"": 2217.9699951171874, ""SMA_SLOW"": 2440.28, ""BB_BW"": 0.21717389591375172}"
2025-09-25,2025-09-08,CHOLAFIN.NS,short,1494.0,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","SMA,BB","{""RSI"": 50.7225430127127, ""SMA_FAST"": 1458.4, ""SMA_SLOW"": 1504.7563354492188, ""BB_BW"": 0.0902496174402252}"
2025-09-25,2025-09-08,COFORGE.NS,short,1662.4000244140625,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 45.44660842266675, ""SMA_FAST"": 1720.4300170898437, ""SMA_SLOW"": 1769.6167895507813, ""BB_BW"": 0.11812539726303989}"
2025-09-25,2025-09-08,DIVISLAB.NS,short,6027.5,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 46.0960960960961, ""SMA_FAST"": 6119.2, ""SMA_SLOW"": 6426.44908203125, ""BB_BW"": 0.04926853912686158}"
2025-09-25,2025-09-08,DIXON.NS,long,17997.990234375,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 64.66476572988205, ""SMA_FAST"": 17323.390625, ""SMA_SLOW"": 16414.87498046875, ""BB_BW"": 0.15069176238999055}"
2025-09-25,2025-09-08,HDFCBANK.NS,short,966.0,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 38.09164817497428, ""SMA_FAST"": 959.6400024414063, ""SMA_SLOW"": 989.7869982910156, ""BB_BW"": 0.07384853174511717}"
2025-09-25,2025-09-08,ICICIBANK.NS,short,1402.699951171875,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 40.42534286945889, ""SMA_FAST"": 1404.3299926757813, ""SMA_SLOW"": 1430.07341796875, ""BB_BW"": 0.04341963921663646}"
2025-09-25,2025-09-08,INDHOTEL.NS,long,777.7000122070312,"MORNING_STAR_BULL,INVERTED_HAMMER_BULL","USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 62.13161347108296, ""SMA_FAST"": 768.8299987792968, ""SMA_SLOW"": 758.0970007324219, ""BB_BW"": 0.07310387811552045}"
2025-09-25,2025-09-08,INDIGO.NS,short,5696.5,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 44.28440862554947, ""SMA_FAST"": 5761.0, ""SMA_SLOW"": 5862.931279296875, ""BB_BW"": 0.12457341731361017}"
2025-09-25,2025-09-08,KOTAKBANK.NS,short,1950.0999755859375,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 43.863241375177296, ""SMA_FAST"": 1955.2999755859375, ""SMA_SLOW"": 2054.360539550781, ""BB_BW"": 0.05110900336414786}"
2025-09-25,2025-09-08,MAXHEALTH.NS,short,1149.5999755859375,ENGULFING_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 32.03582539832186, ""SMA_FAST"": 1166.6099975585937, ""SMA_SLOW"": 1237.3934619140625, ""BB_BW"": 0.1305617770549844}"
2025-09-25,2025-09-08,MAZDOCK.NS,short,2662.580078125,ENGULFING_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 42.74311054049916, ""SMA_FAST"": 2669.8635009765626, ""SMA_SLOW"": 2884.35056640625, ""BB_BW"": 0.06637351193723619}"
2025-09-25,2025-09-08,MFSL.NS,long,1583.800048828125,"ENGULFING_BULL,INVERTED_HAMMER_BULL","USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 61.24252975487473, ""SMA_FAST"": 1605.4200073242187, ""SMA_SLOW"": 1575.8939990234376, ""BB_BW"": 0.07064526678570149}"
2025-09-25,2025-09-08,PAYTM.NS,long,1253.0,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 71.05676146905077, ""SMA_FAST"": 1247.4800048828124, ""SMA_SLOW"": 1094.4870007324218, ""BB_BW"": 0.16140729206233656}"
2025-09-25,2025-09-08,SOLARINDS.NS,short,13935.0,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 39.756981453847786, ""SMA_FAST"": 14034.0, ""SMA_SLOW"": 14988.518125, ""BB_BW"": 0.11598317384655056}"
2025-09-25,2025-09-09,BEL.NS,short,371.95001220703125,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 41.18724894776467, ""SMA_FAST"": 371.5450012207031, ""SMA_SLOW"": 390.3652703857422, ""BB_BW"": 0.06603104932292057}"
2025-09-25,2025-09-09,BSE.NS,short,2353.199951171875,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 47.808328811464065, ""SMA_FAST"": 2231.72998046875, ""SMA_SLOW"": 2431.9419970703125, ""BB_BW"": 0.21570285723335925}"
2025-09-25,2025-09-09,DIXON.NS,long,17993.9921875,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 78.25051496297276, ""SMA_FAST"": 17456.73125, ""SMA_SLOW"": 16475.228125, ""BB_BW"": 0.15229304246070585}"
2025-09-25,2025-09-09,INDIGO.NS,short,5637.5,EVENING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 45.314498666588825, ""SMA_FAST"": 5719.75, ""SMA_SLOW"": 5856.3529296875, ""BB_BW"": 0.1306648867772583}"
2025-09-25,2025-09-09,MAXHEALTH.NS,short,1152.9000244140625,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 34.92166823570564, ""SMA_FAST"": 1163.5599975585938, ""SMA_SLOW"": 1234.9608764648438, ""BB_BW"": 0.1271889475550596}"
2025-09-25,2025-09-09,SOLARINDS.NS,short,13882.0,ENGULFING_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 43.27146171693735, ""SMA_FAST"": 13998.9, ""SMA_SLOW"": 14914.408671875, ""BB_BW"": 0.1162670126496707}"
2025-09-25,2025-09-09,UNITDSPR.NS,short,1304.4000244140625,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","SMA,BB","{""RSI"": 52.76923676440277, ""SMA_FAST"": 1313.1599975585937, ""SMA_SLOW"": 1333.3206689453125, ""BB_BW"": 0.04899483475524305}"
2025-09-25,2025-09-10,BHARTIARTL.NS,short,1891.4000244140625,"ENGULFING_BEAR,EVENING_STAR_BEAR","USE_RSI,USE_SMA,USE_BB","SMA,BB","{""RSI"": 57.98871997145575, ""SMA_FAST"": 1889.0099975585938, ""SMA_SLOW"": 1917.3820825195312, ""BB_BW"": 0.04002219663983977}"
2025-09-25,2025-09-10,DIVISLAB.NS,short,6031.5,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","SMA,BB","{""RSI"": 51.809436555199255, ""SMA_FAST"": 6084.5, ""SMA_SLOW"": 6395.04796875, ""BB_BW"": 0.045249051523971504}"
2025-09-25,2025-09-10,INDHOTEL.NS,long,775.5,"HARAMI_CROSS_BULL,INVERTED_HAMMER_BULL","USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 61.01111303315209, ""SMA_FAST"": 770.1200012207031, ""SMA_SLOW"": 758.6700012207032, ""BB_BW"": 0.05802246573144517}"
2025-09-25,2025-09-10,MFSL.NS,long,1609.4000244140625,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 58.15385227903567, ""SMA_FAST"": 1601.55, ""SMA_SLOW"": 1574.0119995117188, ""BB_BW"": 0.061900822448780125}"
2025-09-25,2025-09-10,PAYTM.NS,long,1237.5999755859375,HARAMI_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 63.26905211948655, ""SMA_FAST"": 1242.5300048828126, ""SMA_SLOW"": 1106.5359997558594, ""BB_BW"": 0.11661397287337237}"
2025-09-25,2025-09-10,SOLARINDS.NS,short,14017.0,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 39.11852589641435, ""SMA_FAST"": 13977.3, ""SMA_SLOW"": 14851.0344140625, ""BB_BW"": 0.11724266156980116}"
2025-09-25,2025-09-11,BAJAJFINSV.NS,long,2037.800048828125,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 68.77895020899605, ""SMA_FAST"": 1990.5300048828126, ""SMA_SLOW"": 1979.3460009765624, ""BB_BW"": 0.07942968632495889}"
2025-09-25,2025-09-11,BAJFINANCE.NS,long,970.25,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 78.829607592072, ""SMA_FAST"": 925.6849914550781, ""SMA_SLOW"": 908.5849975585937, ""BB_BW"": 0.13838829779210038}"
2025-09-25,2025-09-11,BHARTIARTL.NS,long,1913.0,ENGULFING_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,BB","{""RSI"": 63.79233121487056, ""SMA_FAST"": 1892.2, ""SMA_SLOW"": 1915.3132275390626, ""BB_BW"": 0.03758064047633065}"
2025-09-25,2025-09-11,DIVISLAB.NS,short,6015.5,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","SMA,BB","{""RSI"": 52.531351602415235, ""SMA_FAST"": 6072.85, ""SMA_SLOW"": 6378.789814453125, ""BB_BW"": 0.047125162005048786}"
2025-09-25,2025-09-11,DIXON.NS,long,18032.974609375,HARAMI_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 81.17779197040105, ""SMA_FAST"": 17715.8158203125, ""SMA_SLOW"": 16596.35421875, ""BB_BW"": 0.13499280964645227}"
2025-09-25,2025-09-11,ICICIBANK.NS,short,1401.5999755859375,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 42.36527288060794, ""SMA_FAST"": 1402.0199951171876, ""SMA_SLOW"": 1428.8047729492187, ""BB_BW"": 0.045276462065074886}"
2025-09-25,2025-09-11,INDHOTEL.NS,long,773.9500122070312,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 60.08372134504119, ""SMA_FAST"": 771.0, ""SMA_SLOW"": 759.0290014648438, ""BB_BW"": 0.05764668015531777}"
