ticker,entry_date,exit_date,qty,entry_price,exit_price,entry_eff,exit_eff,net_profit,fees_total,roi_%,exit_reason,days_held
SRF.NS,2020-10-13,2020-10-27,57,861.9700927734375,861.3704833984375,862.4010778198242,860.9397981567383,-167.38044622468638,84.08750542879184,-0.33476089244937274,Time,10
ICICIBANK.NS,2020-10-08,2020-10-22,133,374.78515625,399.3517761230469,374.97254882812496,399.15210023498537,3130.5911207289532,85.28921638347715,6.261182241457906,Time,10
HDFCBANK.NS,2020-10-07,2020-10-21,94,529.7987670898438,568.29443359375,530.0636664733886,568.0102863769531,3481.608241563407,85.37402937166343,6.963216483126813,Time,10
SHREECEM.NS,2020-10-07,2020-10-21,2,20350.015625,20777.400390625,20360.1906328125,20767.01169042969,732.2901896909856,81.35192554338998,1.4645803793819712,Time,10
CHOLAFIN.NS,2020-09-25,2020-10-12,211,235.74746704101562,245.8706512451172,235.86534077453612,245.74771591949465,2000.2537249666702,84.9274306195812,4.00050744993334,Time,10
PERSISTENT.NS,2020-09-15,2020-09-22,88,562.1130981445312,534.0074432373046,562.3941546936035,533.740439515686,-2605.032122829993,83.50518717326355,-5.210064245659987,HSL,5
KOTAKBANK.NS,2020-08-26,2020-09-04,34,1430.72265625,1359.1865234375,1431.438017578125,1358.5069301757812,-2562.8826105084445,83.22563882875704,-5.125765221016889,HSL,7
HDFCBANK.NS,2020-08-21,2020-09-04,100,494.88153076171875,510.2205505371094,495.12897152709957,509.96544026184085,1398.9826943962632,84.66417907786504,2.7979653887925267,Time,10
INDHOTEL.NS,2020-08-13,2020-08-14,534,93.43453216552734,88.76280555725097,93.4812494316101,88.71842415447234,-2626.9995800008237,83.6508820092624,-5.253999160001648,HSL,1
BAJFINANCE.NS,2020-08-07,2020-08-21,147,339.8117980957031,332.4551086425781,339.98170399475094,332.28888108825686,-1214.9225051145625,84.07753785993569,-2.429845010229125,Time,10
BEL.NS,2020-08-04,2020-08-18,1643,30.40684700012207,33.82912826538086,30.422050423622128,33.81221370124817,5484.0326823662435,86.00558277334163,10.968065364732487,Time,10
BDL.NS,2020-08-04,2020-08-18,253,196.98251342773438,207.87918090820312,197.08100468444823,207.77524131774902,2620.5027940434966,85.13907418160602,5.241005588086993,Time,10
MUTHOOTFIN.NS,2020-07-20,2020-08-03,44,1134.260009765625,1182.8216552734375,1134.8271397705078,1182.2302444458007,2000.7505398648725,84.98606584801668,4.001501079729745,Time,10
INDHOTEL.NS,2020-07-20,2020-07-22,639,78.17308044433594,76.45079040527344,78.2121669845581,76.41256501007081,-1234.0178036500988,84.0721419527221,-2.4680356073001977,TwoRedBelow20,2
BSE.NS,2020-06-18,2020-07-02,1219,40.96368408203125,47.820404052734375,40.984165924072265,47.79649385070801,8217.444757230855,86.78298533812028,16.43488951446171,Time,10
HDFCBANK.NS,2020-06-03,2020-06-11,107,465.98138427734375,442.68231506347655,466.2143749694824,442.46097390594485,-2625.2532133748555,83.63929957633972,-5.250506426749711,HSL,6
TVSMOTOR.NS,2020-06-02,2020-06-10,140,355.14532470703125,337.3880584716797,355.32289736938475,337.21936444244386,-2618.0863767145092,83.59176694278361,-5.236172753429019,HSL,6
INDHOTEL.NS,2020-06-01,2020-06-15,624,80.00543975830078,82.71507263183594,80.04544247817992,82.67371509552002,1555.178479149814,84.8636340704106,3.1103569582996275,Time,10
DIXON.NS,2020-05-27,2020-06-10,55,908.3504028320312,1001.6869506835938,908.8045780334472,1001.186107208252,4995.1187869499245,85.86531766433696,9.990237573899849,Time,10
SHREECEM.NS,2020-05-20,2020-06-04,2,19071.931640625,21022.193359375,19081.467606445312,21011.682262695314,3779.1091345842597,81.32017791574452,7.55821826916852,Time,10
MUTHOOTFIN.NS,2020-04-13,2020-04-15,72,688.0731201171875,653.6694641113281,688.4171566772461,653.3426293792725,-2608.8967842334673,83.53081877937032,-5.217793568466934,HSL,1
BHARTIARTL.NS,2020-04-13,2020-04-21,102,489.6199035644531,465.13890838623047,489.8647135162353,464.9063389320374,-2629.421150185084,83.66694259689041,-5.258842300370168,HSL,5
DIVISLAB.NS,2020-04-09,2020-04-27,22,2241.65869140625,2353.16455078125,2242.779520751953,2351.9879685058595,2317.718501075995,84.86734950994843,4.635437002151989,Time,10
MFSL.NS,2020-02-24,2020-03-06,84,592.2000122070312,562.5900115966797,592.4961122131348,562.3087165908814,-2619.341322392266,83.60009012299003,-5.238682644784532,HSL,9
MUTHOOTFIN.NS,2020-02-17,2020-03-03,63,786.667236328125,779.5557861328125,787.060569946289,779.1660082397461,-581.4777317163376,84.12034420414297,-1.1629554634326753,Time,10
BAJAJFINSV.NS,2020-01-17,2020-01-31,51,968.7755737304688,941.4923095703125,969.259961517334,941.0215634155273,-1523.953551393613,83.79524820147307,-3.047907102787226,Time,10
CHOLAFIN.NS,2020-01-14,2020-01-28,158,315.8119812011719,321.0344543457031,315.96988719177244,320.8739371185303,690.2338293917104,84.60605903603081,1.3804676587834208,Time,10
DIVISLAB.NS,2020-01-07,2020-01-21,28,1775.40478515625,1801.3057861328125,1776.292487548828,1800.4051332397462,590.6430390898004,84.51104025590934,1.1812860781796009,Time,10
PERSISTENT.NS,2020-01-02,2020-01-06,148,337.1227722167969,320.266633605957,337.29133360290524,320.10650028915404,-2627.006256726505,83.65092629133142,-5.254012513453009,HSL,2
BHARTIARTL.NS,2019-12-30,2020-01-07,113,440.19903564453125,425.47796630859375,440.4191351623535,425.26522732543947,-1796.2274912981716,83.8359057268877,-3.592454982596343,TwoRedBelow20,6
SOLARINDS.NS,2019-12-23,2020-01-07,47,1050.827880859375,1089.77294921875,1051.3532947998046,1089.2280627441407,1695.399937946651,84.71415543714494,3.3907998758933022,Time,10
HDFCLIFE.NS,2019-12-19,2020-01-03,83,596.1259155273438,621.1923217773438,596.4239784851073,620.8817256164551,1945.1752538039862,84.81775809788208,3.8903505076079723,Time,10
DIVISLAB.NS,2019-11-26,2019-12-10,29,1717.970703125,1746.278564453125,1718.8296884765623,1745.4054251708985,686.1188807931225,84.57748334263543,1.3722377615862449,Time,10
SHREECEM.NS,2019-11-26,2019-12-06,2,20578.470703125,19859.443359375,20588.75993847656,19849.513637695312,-1559.347952100432,80.85535053793683,-3.118695904200864,TwoRedBelow20,8
BAJAJFINSV.NS,2019-11-05,2019-11-20,56,882.0944213867188,905.3788452148438,882.5354685974121,904.9261557922364,1169.3125969286018,84.56588598156245,2.3386251938572036,Time,10
CHOLAFIN.NS,2019-10-30,2019-11-14,165,301.6216735839844,303.438720703125,301.7724844207763,303.28700134277346,165.48650843071766,84.40878369881,0.3309730168614353,Time,10
BDL.NS,2019-10-29,2019-11-13,333,150.02249145507812,160.80213928222656,150.09750270080565,160.72173821258545,3452.44924065747,85.4211847652057,6.90489848131494,Time,10
SHREECEM.NS,2019-10-24,2019-11-07,2,19859.734375,19601.28125,19869.6642421875,19591.480609375,-636.9773529528521,80.61008732785383,-1.2739547059057044,Time,10
ICICIBANK.NS,2019-10-23,2019-11-06,113,440.1670837402344,464.92706298828125,440.3871672821045,464.69459945678716,2661.6236305993725,85.11620513977033,5.323247261198745,Time,10
BEL.NS,2019-10-18,2019-11-04,1439,34.726688385009766,35.60565185546875,34.74405172920227,35.58784902954102,1129.4659141061245,84.75840108133269,2.258931828212249,Time,10
PERSISTENT.NS,2019-10-18,2019-10-25,169,294.19091796875,279.4813720703125,294.3380134277344,279.3416313842773,-2617.979624272464,83.59105892822295,-5.235959248544928,HSL,4
MUTHOOTFIN.NS,2019-09-24,2019-10-10,80,621.0791015625,600.6900024414062,621.3896411132812,600.3896574401856,-1763.823972250454,83.82527840281085,-3.5276479445009086,Time,10
ICICIBANK.NS,2019-09-23,2019-10-01,115,431.65576171875,410.0729736328125,431.87158959960936,409.8679371459961,-2613.984594847395,83.56456268187233,-5.2279691896947895,HSL,6
SRF.NS,2019-09-23,2019-09-25,86,578.075439453125,549.1716674804687,578.3644771728515,548.8970816467286,-2617.7857885978315,83.58977335126228,-5.235571577195663,HSL,2
INDHOTEL.NS,2019-09-23,2019-09-24,327,152.5474853515625,144.92011108398438,152.62375909423827,144.84765102844239,-2626.4344715539632,83.64713403871467,-5.252868943107926,HSL,1
TVSMOTOR.NS,2019-09-11,2019-09-13,128,389.79168701171875,370.3021026611328,389.9865828552246,370.11695160980224,-2626.9634417434427,83.65064232938317,-5.253926883486885,HSL,2
BAJFINANCE.NS,2019-09-06,2019-09-23,151,330.09747314453125,393.782958984375,330.2625218811035,393.58606750488286,9474.742907587733,87.11248160295112,18.949485815175468,Time,10
DIVISLAB.NS,2019-09-03,2019-09-18,31,1578.5498046875,1556.115234375,1579.3390795898435,1555.3371767578126,-827.8865629582444,83.82757516528476,-1.655773125916489,Time,10
BEL.NS,2019-08-26,2019-09-11,1641,30.451026916503906,32.16426467895508,30.466252429962157,32.1481825466156,2674.8451986661103,85.20212276219438,5.34969039733222,Time,10
KOTAKBANK.NS,2019-08-21,2019-08-23,33,1499.4854736328125,1464.083251953125,1500.235216369629,1463.3512103271485,-1301.0583249091983,83.88612550734655,-2.6021166498183965,TwoRedBelow20,2
MFSL.NS,2019-08-21,2019-08-29,111,447.8999938964844,425.5049942016601,448.12394389343257,425.29224170455933,-2617.9095370534733,83.59059408853774,-5.235819074106947,HSL,6
COFORGE.NS,2019-08-20,2019-09-04,196,254.35675048828125,270.5055236816406,254.48392886352536,270.3702709197998,3028.4605257983676,85.26251723141836,6.056921051596735,Time,10
MUTHOOTFIN.NS,2019-08-09,2019-08-13,85,583.5415649414062,554.3644866943359,583.8333357238769,554.0873044509888,-2611.9638184758132,83.55116028032178,-5.223927636951626,HSL,1
DIVISLAB.NS,2019-08-07,2019-08-13,32,1556.6934814453125,1478.8588073730468,1557.471828186035,1478.1193779693604,-2622.902113301442,83.62370636785184,-5.245804226602884,HSL,3
DIXON.NS,2019-07-04,2019-07-08,106,467.1025085449219,443.7473831176758,467.3360597991943,443.52550942611697,-2607.4394931291436,83.52115358294839,-5.214878986258287,HSL,2
COFORGE.NS,2019-07-01,2019-07-08,200,249.8524627685547,242.51800537109375,249.97738899993894,242.39674636840823,-1600.101777340074,83.97325103393773,-3.2002035546801477,TwoRedBelow20,5
HDFCBANK.NS,2019-06-26,2019-07-08,88,562.4824829101562,549.1947631835938,562.7637241516113,548.920165802002,-1302.1244356327354,83.89130086711351,-2.604248871265471,TwoRedBelow20,8
TVSMOTOR.NS,2019-05-28,2019-05-30,103,482.65679931640625,465.0027770996094,482.89812771606444,464.7702757110596,-1950.9499402124584,83.78118369695771,-3.9018998804249168,TwoRedBelow20,2
SBILIFE.NS,2019-05-27,2019-06-11,72,691.4380493164062,693.5155639648438,691.7837683410644,693.1688061828613,15.351434566276865,84.37129004309843,0.03070286913255373,Time,10
BDL.NS,2019-05-24,2019-06-06,355,140.4291534423828,133.40769577026367,140.499368019104,133.34099192237855,-2624.8602073789607,83.6366930414243,-5.249720414757921,HSL,8
BAJFINANCE.NS,2019-05-21,2019-06-04,148,335.410888671875,344.97015380859375,335.5785941162109,344.7976687316895,1279.7389375256428,84.68410556518559,2.5594778750512854,Time,10
BEL.NS,2019-05-20,2019-06-03,1718,29.07293128967285,32.5569953918457,29.087467755317686,32.54071689414978,5846.5761711821515,86.10584933139293,11.693152342364304,Time,10
HDFCBANK.NS,2019-05-02,2019-05-09,93,533.6161499023438,518.9154052734375,533.8829579772948,518.6559475708008,-1499.9917801757185,83.87981237176447,-2.999983560351437,TwoRedBelow20,5
KOTAKBANK.NS,2019-03-18,2019-04-03,37,1337.339111328125,1327.933349609375,1338.0077808837889,1327.2693829345703,-481.4419567808319,84.12123265974799,-0.9628839135616638,Time,10
CHOLAFIN.NS,2019-03-06,2019-03-20,194,256.4866943359375,269.255126953125,256.61493768310544,269.12049938964844,2341.047989918355,85.03098115098744,4.682095979836711,Time,10
HDFCLIFE.NS,2019-03-06,2019-03-12,130,382.45977783203125,363.3367889404297,382.65100772094723,363.1551205459595,-2618.056904220674,83.59157147226914,-5.236113808441348,HSL,4
ICICIBANK.NS,2019-03-05,2019-03-19,142,350.4745788574219,384.38836669921875,350.6498161468506,384.19617251586914,4677.8766258941605,85.70597850647125,9.35575325178832,Time,10
BEL.NS,2019-03-01,2019-03-18,2023,24.69765853881836,27.414403915405273,24.710007368087766,27.400696713447573,5357.293654140218,85.97089152267127,10.714587308280436,Time,10
BDL.NS,2019-02-27,2019-03-08,384,129.8940887451172,123.39938430786133,129.95903578948975,123.3376846157074,-2626.24472632324,83.64587559081792,-5.25248945264648,HSL,6
CHOLAFIN.NS,2019-02-07,2019-02-12,204,244.591064453125,232.36151123046875,244.71335998535156,232.24533047485352,-2627.1297655811,83.65174543950019,-5.2542595311622,HSL,3
DIVISLAB.NS,2019-02-04,2019-02-19,32,1533.3988037109375,1456.7288635253906,1534.165503112793,1456.000499093628,-2584.650136272332,83.37000765905036,-5.169300272544664,HSL,10
DIVISLAB.NS,2018-12-19,2018-12-24,34,1444.5074462890625,1372.2820739746094,1445.2297000122069,1371.5959329376221,-2586.933230367145,83.38514983127035,-5.173866460734289,HSL,3
MUTHOOTFIN.NS,2018-12-13,2018-12-28,117,424.73492431640625,445.208251953125,424.9472917785644,444.98564782714845,2259.5029992411937,84.98465844313714,4.519005998482387,Time,10
HDFCBANK.NS,2018-11-16,2018-12-03,110,453.9972229003906,478.68695068359375,454.22422151184077,478.44760720825195,2579.40855000925,85.16387659597743,5.1588171000185,Time,10
TVSMOTOR.NS,2018-10-29,2018-11-13,93,532.41064453125,526.18896484375,532.6768498535156,525.9258703613282,-711.9076603521908,84.06656757876132,-1.4238153207043815,Time,10
MUTHOOTFIN.NS,2018-09-06,2018-09-21,125,397.8635559082031,377.97037811279296,398.0624876861572,377.7813929237366,-2618.7329001850303,83.59605488245157,-5.23746580037006,HSL,9
BHARTIARTL.NS,2018-08-31,2018-09-05,149,334.11700439453125,323.8458557128906,334.28406289672847,323.6839327850342,-1663.3080435759618,83.88865693351524,-3.3266160871519235,TwoRedBelow20,3
INDHOTEL.NS,2018-08-30,2018-09-05,390,127.82764434814453,121.4362621307373,127.8915581703186,121.37554399967195,-2624.8823665600244,83.63684000783131,-5.249764733120048,HSL,4
SOLARINDS.NS,2018-08-01,2018-08-16,41,1212.434814453125,1207.5897216796875,1213.0410318603515,1206.9859268188477,-332.50441758580155,84.24511088415193,-0.665008835171603,Time,10
ICICIBANK.NS,2018-07-27,2018-08-10,177,281.6298828125,315.6329040527344,281.77069775390623,315.47508760070804,5879.596745927597,86.08025695631908,11.759193491855195,Time,10
HDFCBANK.NS,2018-06-28,2018-07-12,103,482.6622619628906,490.61279296875,482.903593093872,490.36748657226565,684.2420570580283,84.53897121651302,1.3684841141160566,Time,10
ICICIBANK.NS,2018-06-21,2018-06-27,174,286.1923828125,271.882763671875,286.33547900390624,271.74682229003906,-2622.0442852047304,83.61801699184012,-5.244088570409461,HSL,4
MFSL.NS,2018-06-12,2018-06-15,102,488.54998779296875,469.54998779296875,488.7942627868652,469.3152127990723,-2070.651929515843,83.78883076096845,-4.141303859031686,TwoRedBelow20,3
CHOLAFIN.NS,2018-06-07,2018-06-21,162,308.1158752441406,314.0201110839844,308.26993318176267,313.8631010284424,821.4435593542182,84.64963180789734,1.6428871187084364,Time,10
BAJAJFINSV.NS,2018-05-18,2018-06-01,87,571.0209350585938,586.2088623046875,571.3064455261231,585.9157578735352,1186.3394229928745,84.67075123198457,2.3726788459857486,Time,10
BAJFINANCE.NS,2018-05-18,2018-06-01,238,209.64637756347656,202.60012817382812,209.75120075225828,202.49882810974123,-1809.9511014149023,83.88641249584838,-3.6199022028298047,Time,10
MFSL.NS,2018-04-24,2018-05-03,95,522.4000244140625,496.28002319335934,522.6612244262695,496.0318831817627,-2613.3477572097363,83.56033898158442,-5.226695514419473,HSL,6
KOTAKBANK.NS,2018-04-06,2018-04-20,44,1113.3748779296875,1146.8497314453125,1113.9315653686522,1146.2763065795898,1338.6991894736354,84.46942380761833,2.6773983789472706,Time,10
SHREECEM.NS,2018-04-06,2018-04-20,3,16597.408203125,16540.876953125,16605.706907226562,16532.60651464844,-303.58386149758354,84.28268376321269,-0.6071677229951671,Time,10
INDIGO.NS,2018-04-04,2018-04-18,36,1371.774658203125,1458.0418701171875,1372.4605455322264,1457.312849182129,2969.6042402349813,85.07869116151065,5.939208480469962,Time,10
HDFCLIFE.NS,2018-04-03,2018-04-17,103,483.9947509765625,481.73956298828125,484.23674835205077,481.49869320678715,-366.3053657571138,84.28568579495844,-0.7326107315142276,Time,10
SOLARINDS.NS,2018-03-27,2018-04-12,48,1024.126708984375,1044.716552734375,1024.638772338867,1044.1941944580078,854.2698867872077,84.39037493155224,1.7085397735744154,Time,10
BAJAJFINSV.NS,2018-03-21,2018-04-06,97,511.3955383300781,546.5499267578125,511.65123609924314,546.2766517944336,3273.420642024685,85.24468040879526,6.54684128404937,Time,10
PERSISTENT.NS,2018-02-26,2018-02-28,124,401.29547119140625,381.23069763183594,401.49611892700193,381.04008228302,-2620.1540240606055,83.60548020684737,-5.240308048121211,HSL,2
HDFCLIFE.NS,2018-02-23,2018-03-06,108,459.72637939453125,436.74006042480465,459.9562425842285,436.52169039459227,-2614.4996149319245,83.56797845121552,-5.228999229863849,HSL,6
CHOLAFIN.NS,2018-02-14,2018-02-19,184,271.2945556640625,257.7298278808594,271.4302029418945,257.600962966919,-2628.239259333938,83.6591039384428,-5.256478518667876,HSL,3
BAJAJFINSV.NS,2018-02-12,2018-02-19,95,521.7549438476562,495.6671966552734,522.01582131958,495.4193630569458,-2610.203017061755,83.53948211150816,-5.22040603412351,HSL,4
ICICIBANK.NS,2018-01-15,2018-01-30,157,316.3052673339844,339.3101501464844,316.46341996765136,339.1404950714111,3474.978791503468,85.32199978681486,6.9499575830069364,Time,10
INDHOTEL.NS,2018-01-05,2018-01-19,398,125.4428482055664,134.55821228027344,125.50556962966918,134.49093317413332,3490.7535855293354,85.42110516738838,6.981507171058671,Time,10
CHOLAFIN.NS,2018-01-01,2018-01-15,194,256.3350830078125,256.0044250488281,256.4632505493164,255.87642283630373,-198.1351270478142,84.29055072335427,-0.3962702540956283,Time,10
COFORGE.NS,2017-12-28,2018-01-11,420,118.78807067871094,131.2419891357422,118.84746471405029,131.17636814117432,5092.270438255324,85.869001136769,10.184540876510647,Time,10
MFSL.NS,2017-12-20,2018-01-04,86,575.0999755859375,589.5999755859375,575.3875255737304,589.3051755981446,1112.3466224228,84.57127967682335,2.2246932448456,Time,10
BAJAJFINSV.NS,2017-12-20,2018-01-01,94,529.45361328125,515.416748046875,529.7183400878906,515.1590396728516,-1452.5182423921547,83.9440033784889,-2.905036484784309,TwoRedBelow20,7
BHARTIARTL.NS,2017-12-08,2017-12-18,110,451.2103271484375,428.6498107910156,451.4359323120117,428.43548588562015,-2613.611193071154,83.56208616808527,-5.227222386142308,HSL,6
INDHOTEL.NS,2017-11-24,2017-12-08,438,114.0604019165039,114.15486907958984,114.11743211746216,114.09779164505005,-93.00477713276679,84.40225021626294,-0.1860095542655336,Time,10
TVSMOTOR.NS,2017-11-23,2017-12-07,70,706.3047485351562,718.7247924804688,706.6579009094238,718.3654300842286,735.0703560276077,84.4566862087242,1.4701407120552152,Time,10
BHARTIARTL.NS,2017-10-16,2017-10-31,128,389.4765625,427.1955871582031,389.67130078124995,426.98198936462404,4690.028267396902,85.73987127498114,9.380056534793804,Time,10
KOTAKBANK.NS,2017-10-10,2017-10-25,47,1050.1556396484375,997.6478576660156,1050.6807174682617,997.1490337371827,-2599.4573489434174,83.46821358270091,-5.198914697886835,HSL,10
SOLARINDS.NS,2017-10-09,2017-10-24,51,974.9649047851562,966.3006591796875,975.4523872375488,965.8175088500977,-575.5587853787057,84.17998761869796,-1.1511175707574115,Time,10
MFSL.NS,2017-09-18,2017-09-26,79,628.5499877929688,606.1500244140625,628.8642627868652,605.8469494018555,-1902.1423059699089,83.7745485541389,-3.804284611939818,TwoRedBelow20,6
SHREECEM.NS,2017-09-06,2017-09-20,2,17828.3203125,17912.833984375,17837.234472656248,17903.877567382813,53.92015252714046,79.36603692599019,0.10784030505428092,Time,10
INDHOTEL.NS,2017-08-02,2017-08-10,438,113.98420715332031,108.2849967956543,114.04119925689696,108.23085429725647,-2628.592539320958,83.66144699842326,-5.257185078641916,HSL,6
INDIGO.NS,2017-07-14,2017-07-28,40,1232.94140625,1238.6719970703125,1233.5578769531248,1238.0526610717775,95.56244613162687,84.2289186144759,0.19112489226325374,Time,10
BSE.NS,2017-07-14,2017-07-25,496,100.71537780761719,97.45315551757812,100.76573549652099,97.40442893981934,-1751.1323210295157,83.92426890549508,-3.502264642059031,TwoRedBelow20,7
SHREECEM.NS,2017-07-11,2017-07-21,2,17861.310546875,17187.49609375,17870.241202148438,17178.902345703125,-1461.6314750627075,78.95376217208234,-2.923262950125415,TwoRedBelow20,8
COFORGE.NS,2017-07-11,2017-07-14,476,104.97221374511719,100.37178039550781,105.02469985198974,100.32159450531006,-2322.442410819228,83.76426579970138,-4.644884821638455,TwoRedBelow20,3
BHARTIARTL.NS,2017-06-29,2017-07-13,152,327.7745361328125,346.38751220703125,327.9384234008789,346.21431845092775,2692.781465961406,85.15458164602296,5.385562931922812,Time,10
DIVISLAB.NS,2017-06-08,2017-06-22,82,608.2095947265625,598.536865234375,608.5136995239258,598.2375968017578,-926.7726962502481,84.1322730324743,-1.853545392500496,Time,10
COFORGE.NS,2017-06-05,2017-06-19,504,99.13249969482422,101.78045654296875,99.18206594467162,101.72956631469727,1199.1649168399767,84.77526965294744,2.3983298336799534,Time,10
COFORGE.NS,2017-04-26,2017-05-11,611,81.7649154663086,90.89448547363281,81.80579792404174,90.849038230896,5439.427098946695,85.99272854125732,10.87885419789339,Time,10
BEL.NS,2017-04-06,2017-04-21,1170,42.703765869140625,46.57419204711914,42.72511775207519,46.55090495109558,4390.47806460344,85.69295825041802,8.78095612920688,Time,10
MUTHOOTFIN.NS,2017-03-29,2017-04-13,155,320.6879577636719,335.634765625,320.8483017425537,335.4669482421875,2180.923648718416,84.96655872483167,4.361847297436832,Time,10
SOLARINDS.NS,2017-03-17,2017-03-31,69,714.8474731445312,764.7160034179688,715.2048968811034,764.3336454162599,3304.7297097146047,85.15393921118346,6.609459419429209,Time,10
BAJFINANCE.NS,2017-03-16,2017-03-30,441,113.17919158935547,114.88636016845703,113.23578118515015,114.82891698837281,617.9827259860976,84.5901632350942,1.2359654519721952,Time,10
BEL.NS,2017-01-10,2017-01-24,1290,38.71039581298828,38.92165756225586,38.72975101089477,38.90219673347473,137.99415049532945,84.46083163281763,0.2759883009906589,Time,10
BEL.NS,2016-11-29,2016-12-13,1386,36.03700256347656,37.73604202270508,36.0550210647583,37.71717400169373,2218.68110352313,85.06286706937632,4.4373622070462595,Time,10
SOLARINDS.NS,2016-11-08,2016-11-09,74,666.3529052734375,633.0352600097656,666.6860817260742,632.7187423797608,-2597.0352611895896,83.45214956239465,-5.19407052237918,HSL,1
ICICIBANK.NS,2016-10-24,2016-11-02,202,246.53623962402344,234.20942764282225,246.65950774383543,234.09232292900086,-2622.1903181230127,83.6189855264281,-5.244380636246025,HSL,6
BAJAJFINSV.NS,2016-10-18,2016-11-02,150,331.3230285644531,335.9601745605469,331.4886900787353,335.79219447326665,561.0277064664659,84.49795271323464,1.1220554129329319,Time,10
INDHOTEL.NS,2016-09-07,2016-09-12,419,119.0971908569336,113.1423313140869,119.15673945236206,113.08576014842987,-2627.3938251099394,83.65349676235238,-5.254787650219879,HSL,3
MFSL.NS,2016-08-31,2016-09-16,86,578.0203857421875,584.6500244140625,578.3093959350585,584.3576994018555,435.68816698422074,84.4659311603152,0.8713763339684415,Time,10
SOLARINDS.NS,2016-08-31,2016-09-14,78,637.2295532226562,605.3680755615234,637.5481679992675,605.0653915237426,-2617.2427367577575,83.58617166681763,-5.234485473515515,HSL,8
DIVISLAB.NS,2016-08-17,2016-08-31,41,1190.765625,1235.9512939453125,1191.3610078125,1235.33331829834,1718.3454993208045,84.51923059862993,3.436690998641609,Time,10
MUTHOOTFIN.NS,2016-07-28,2016-08-11,184,270.5394287109375,312.2945556640625,270.67469842529295,312.1384083862305,7542.788811589931,86.53382122257831,15.085577623179864,Time,10
BAJFINANCE.NS,2016-07-01,2016-07-18,629,79.38139343261719,85.6086196899414,79.4210841293335,85.56581538009644,3779.5301829270957,85.505773802799,7.559060365854191,Time,10
SRF.NS,2016-06-30,2016-07-15,198,251.41941833496094,256.111328125,251.5451280441284,255.9832724609375,794.1582922256448,84.59430230255843,1.5883165844512894,Time,10
ICICIBANK.NS,2016-05-25,2016-06-08,250,199.49998474121094,218.7283477783203,199.59973473358153,218.61898360443115,4669.070560882093,85.74165683031674,9.338141121764185,Time,10
SHREECEM.NS,2016-05-12,2016-05-17,3,13061.6005859375,12408.520556640624,13068.131386230469,12402.316296362304,-2077.451381349575,80.00611174507767,-4.15490276269915,HSL,3
BHARTIARTL.NS,2016-04-25,2016-05-09,163,306.4265441894531,313.12786865234375,306.57975746154784,312.9713047180176,957.1219340171343,84.70026878744407,1.9142438680342686,Time,10
PERSISTENT.NS,2016-03-21,2016-03-22,149,334.56591796875,317.8376220703125,334.73320092773434,317.6787032592773,-2624.756155538172,83.63600293806995,-5.249512311076344,HSL,1
SOLARINDS.NS,2016-03-18,2016-04-05,75,658.9124755859375,665.5208740234375,659.2419318237304,665.1881135864259,361.62243845491673,84.3411937472448,0.7232448769098334,Time,10
CHOLAFIN.NS,2016-02-04,2016-02-12,386,129.39796447753906,122.92806625366211,129.46266345977781,122.86660222053528,-2629.7487537104116,83.66911536279247,-5.259497507420823,HSL,6
TVSMOTOR.NS,2016-02-01,2016-02-04,179,278.39208984375,264.4724853515625,278.53128588867185,264.3402491088867,-2623.8254135565994,83.62982997506809,-5.247650827113199,HSL,3
MUTHOOTFIN.NS,2016-02-01,2016-02-03,301,165.98855590820312,157.68912811279296,166.07155018615722,157.61028354873656,-2630.515458243322,83.67420037970234,-5.261030916486644,HSL,2
MUTHOOTFIN.NS,2016-01-12,2016-01-13,313,159.1981201171875,151.23821411132812,159.2777191772461,151.16259500427248,-2623.6626163956844,83.6287502549404,-5.247325232791368,HSL,1
BAJAJFINSV.NS,2015-12-31,2016-01-07,252,197.81820678710938,191.76295471191406,197.9171158905029,191.6670732345581,-1658.9243704249589,83.9136211268692,-3.317848740849918,TwoRedBelow20,5
SOLARINDS.NS,2015-12-24,2016-01-08,76,655.6687622070312,691.4092407226562,655.9965965881347,691.063536102295,2579.9620256694325,85.12537740674433,5.159924051338865,Time,10
KOTAKBANK.NS,2015-12-21,2016-01-05,71,701.333984375,703.171875,701.6846513671875,702.8202890625,-3.7394928090011064,84.36976917619309,-0.007478985618002212,Time,10
BAJAJFINSV.NS,2015-12-02,2015-12-07,246,202.98779296875,192.8384033203125,203.08928686523436,192.74198411865234,-2629.1012968920536,83.66482123287868,-5.258202593784107,HSL,3
MFSL.NS,2015-11-18,2015-11-26,89,559.9260864257812,531.9297821044921,560.2060494689941,531.6638172134399,-2623.8889219261555,83.63025118182921,-5.247777843852311,HSL,5
INDHOTEL.NS,2015-10-20,2015-11-04,632,79.06596374511719,85.79403686523438,79.10549672698974,85.75113984680176,4114.430622923724,85.6158287974717,8.228861245847447,Time,10
MFSL.NS,2015-09-22,2015-09-24,95,525.8406372070312,499.54860534667966,526.1035575256348,499.29883104400636,-2630.1205972968896,83.67158154219261,-5.26024119459378,HSL,2
COFORGE.NS,2015-07-14,2015-07-28,629,79.32544708251953,82.39979553222656,79.36510980606079,82.35859563446046,1797.9789814515623,84.9236046118297,3.595957962903124,Time,10
BAJAJFINSV.NS,2015-07-02,2015-07-16,313,159.28807067871094,173.22898864746094,159.3677147140503,173.1423741531372,4225.860496759315,85.60790767489188,8.45172099351863,Time,10
