USE_RSI,USE_MACD,USE_ADX,USE_SMA,USE_BB,RSI_LEN,RSI_LONG_MIN,RSI_SHORT_MAX,MACD_FAST,MACD_SLOW,MACD_SIGNAL,MACD_MODE,ADX_LEN,ADX_MIN,SMA_FAST,SMA_SLOW,BB_LEN,BB_STD,BB_SQUEEZE_PCTL,total_net,n_trades,win_rate,avg_pnl,profit_factor,sharpe,max_drawdown,cagr,expectancy
False,True,True,True,False,21,55,45,12,26,9,line_cross,14,25,10,20,20,2.0,,115046.52397056657,567.0,55.026455026455025,202.90392234667826,1.239770510361209,0.36558649469053006,-0.32031081536991807,0.15680613800286092,202.90392234667826
False,True,True,True,False,21,55,45,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,111477.9055227215,542.0,54.4280442804428,205.67879247734595,1.2404816611989227,0.665241645118019,-0.2854852793850764,0.1545286098400156,205.67879247734595
False,True,True,True,False,21,55,45,12,26,9,line_cross,14,25,10,50,20,2.0,,111466.82942332573,542.0,54.4280442804428,205.65835686960466,1.2404520185731405,0.6651221431837544,-0.28553985972232576,0.1545189031997216,205.65835686960466
False,True,True,True,False,21,55,45,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,109218.66222865434,533.0,54.409005628517825,204.91306234269106,1.2384087560549235,0.46912603841730144,-0.28970661685162585,0.1525365010640023,204.91306234269106
False,True,True,True,False,21,55,45,12,26,9,line_cross,14,25,20,50,20,2.0,,111909.70599638516,533.0,54.59662288930581,209.96192494631362,1.2447573645974144,0.47807637251460655,-0.28745386173427806,0.15490656753962906,209.96192494631362
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,140430.63449929847,538.0,56.50557620817844,261.0234841994395,1.324441478201079,0.7043273381286264,-0.16714255831518504,0.17810359328756498,261.0234841994395
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,20,10,20,20,2.0,,128205.75554206863,525.0,57.14285714285714,244.20143912774975,1.3024953765205305,0.682432592621069,-0.16714259484940652,0.16856175961175524,244.20143912774975
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,136005.75218893457,539.0,56.029684601113175,252.32978142659474,1.3109485967132235,0.6209058271784658,-0.16714249176430823,0.17471362643487454,252.32978142659474
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,20,10,50,20,2.0,,130309.26419219977,525.0,57.14285714285714,248.2081222708567,1.3073572136439542,0.6833993542785439,-0.16714252543109434,0.17024371079834566,248.2081222708567
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,20,20,20,20,2.0,10.0,132545.1151965335,538.0,56.31970260223048,246.3663851236682,1.3028385827762243,0.622658798633602,-0.23776876778117456,0.17201271055311462,246.3663851236682
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,20,20,20,20,2.0,,128318.95871138014,525.0,56.952380952380956,244.41706421215264,1.3024146416459708,0.6738542042838697,-0.16714244386302754,0.1686527184611697,244.41706421215264
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,133647.5136368717,538.0,56.13382899628253,248.41545285663886,1.3068233776573974,0.5832854923066474,-0.16714238242539392,0.17287793804327967,248.41545285663886
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,20,20,50,20,2.0,,120850.83602508545,527.0,56.92599620493358,229.31847443090217,1.2807749021039987,0.5779251431702792,-0.19243375484043296,0.16254054420152642,229.31847443090217
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,112406.61734910608,487.0,54.20944558521561,230.81440934108025,1.2754666385960396,0.8190473263895849,-0.23550503381959523,0.15534042422071548,230.81440934108025
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,25,10,20,20,2.0,,109520.26681524656,458.0,54.366812227074234,239.12722012062568,1.2815854523398227,1.065727223017691,-0.23643043435233616,0.15280387276989282,239.12722012062568
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,116662.27771575947,486.0,54.52674897119342,240.04583892131578,1.2886500716433416,0.8625562125729294,-0.23158972947433884,0.1590091086651202,240.04583892131578
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,25,10,50,20,2.0,,109399.13151431277,458.0,54.366812227074234,238.86273256400167,1.2811863893046305,1.0572499482272404,-0.23622189078774378,0.15269653997413934,238.86273256400167
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,114245.83310679626,486.0,54.52674897119342,235.07373067242028,1.2826737138325544,0.8530072510777713,-0.23158963452422815,0.15693618760620853,235.07373067242028
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,25,20,20,20,2.0,,112938.38706993111,457.0,54.48577680525164,247.12994982479455,1.292948211299719,1.1001877788895935,-0.23507041237022974,0.1558034276967608,247.12994982479455
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,111286.42890889007,486.0,54.11522633744856,228.9844216232306,1.2709581104961953,0.77230266877557,-0.2424255812248058,0.15436072526411304,228.9844216232306
False,True,True,False,True,14,50,50,12,26,9,hist_above0,14,25,20,50,20,2.0,,117658.30109130859,457.0,54.92341356673961,257.45798925888096,1.3076427985226469,1.1665442039010578,-0.2351394775148798,0.1598558691411609,257.45798925888096
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,136418.13002270536,537.0,56.424581005586596,254.0374860758014,1.3143570774632916,0.6487175882924945,-0.16714242363849088,0.17503252777386247,254.0374860758014
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,20,10,20,20,2.0,,129901.25658766188,527.0,56.73624288425047,246.49194798417813,1.3039384453023737,0.6553730227954692,-0.167142505175388,0.16991882143020454,246.49194798417813
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,133562.10052960235,540.0,56.2962962962963,247.33722320296732,1.303273990790266,0.6020754921909895,-0.2377687496794521,0.17281106388203327,247.33722320296732
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,20,10,50,20,2.0,,128326.9077030792,525.0,56.952380952380956,244.4322051487223,1.3024390360031177,0.674609395084239,-0.16714262635611887,0.16865910357927594,244.4322051487223
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,20,20,20,20,2.0,10.0,132465.70434677156,538.0,55.94795539033457,246.21878131370178,1.3035388053959525,0.5778013160381481,-0.16714252543109434,0.1719502073492596,246.21878131370178
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,20,20,20,20,2.0,,125890.11136943055,526.0,57.22433460076045,239.3348124894117,1.2946102294081279,0.6562248517783185,-0.19243425690284183,0.1666899219119291,239.3348124894117
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,136539.58689222753,537.0,56.23836126629422,254.26366274157826,1.315116162379634,0.6498113622681442,-0.16714238576049673,0.1751263351851542,254.26366274157826
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,20,20,50,20,2.0,,129375.36815831004,527.0,56.92599620493358,245.49405722639477,1.3029867188497295,0.6561392039706899,-0.1671426343109834,0.16949911057286537,245.49405722639477
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,109894.42276690684,487.0,54.00410677618069,225.65589890535284,1.267780749863294,0.7659150326142588,-0.24129888523196702,0.15313494532396588,225.65589890535284
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,25,10,20,20,2.0,,110467.16751039131,458.0,54.14847161572053,241.19468888731728,1.2862467327431095,1.08952818635243,-0.2361873661286447,0.1536404251917205,241.19468888731728
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,110455.49522369402,486.0,54.11522633744856,227.2746815302346,1.270999714738441,0.7957065113973758,-0.23286954675818755,0.15363013954708626,227.2746815302346
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,25,10,50,20,2.0,,115541.24515199284,458.0,54.58515283842795,252.27346103055206,1.3020770007907232,1.1563418624605548,-0.23507030447618435,0.15805074508491734,252.27346103055206
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,25,20,20,20,2.0,10.0,117912.41262548845,485.0,54.63917525773196,243.11837654739887,1.2915339886434316,0.8693277051481637,-0.23158979122504875,0.16007119300773875,243.11837654739887
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,25,20,20,20,2.0,,116382.82601367196,457.0,54.92341356673961,254.66701534720343,1.304312174254599,1.162138183293269,-0.23520864814911896,0.15877073766478844,254.66701534720343
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,112521.7179430543,486.0,53.90946502057613,231.52616860710762,1.2760745664121302,0.8033918652196708,-0.23155296385366328,0.1554407531664883,231.52616860710762
False,True,True,False,True,14,50,50,12,26,9,line_cross,14,25,20,50,20,2.0,,111746.49422148141,458.0,54.14847161572053,243.98797864952272,1.2895605649328623,1.0949526107704322,-0.2362567466041109,0.15476381132356076,243.98797864952272
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,127088.10934037811,539.0,56.029684601113175,235.78498949977387,1.2890045813489521,0.5458062697929308,-0.2377694574022659,0.16766099828920034,235.78498949977387
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,20,10,20,20,2.0,,124618.08172453317,526.0,57.22433460076045,236.91650517972084,1.2916393940857924,0.6507933344285569,-0.1924338780613232,0.16565246355845287,236.91650517972084
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,135544.87013958764,537.0,56.23836126629422,252.4113037981148,1.3127972158971013,0.6444669211124345,-0.16714246188036327,0.17435648073253307,252.4113037981148
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,20,10,50,20,2.0,,127556.13797325146,526.0,56.84410646387833,242.50216344724612,1.298703659276648,0.6181819180759258,-0.16714247878983418,0.16803880894891554,242.50216344724612
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,20,20,20,20,2.0,10.0,140070.93633500696,538.0,56.31970260223048,260.3549002509423,1.3225260879405216,0.6933789503089348,-0.16714255831518504,0.1778306185330354,260.3549002509423
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,20,20,20,20,2.0,,123132.37460731521,527.0,56.92599620493358,233.64776965334954,1.286100989821545,0.5906558297185052,-0.19243433041486685,0.1644323022512446,233.64776965334954
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,134108.35952752715,539.0,56.58627087198516,248.809572407286,1.3066743372064122,0.658558353032384,-0.23776938615673865,0.17323828700855715,248.809572407286
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,20,20,50,20,2.0,,128322.05037405403,525.0,56.952380952380956,244.42295309343623,1.3024241458465449,0.6734449517816931,-0.16714251312480533,0.16865520190409788,244.42295309343623
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,111986.08203790305,486.0,54.32098765432099,230.42403711502683,1.272886154387098,0.7744571150958793,-0.24133046535087843,0.1549733279015597,230.42403711502683
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,25,10,20,20,2.0,,116120.12178306593,457.0,55.14223194748359,254.09217020364537,1.303893656078164,1.1595746097625188,-0.23510483244585445,0.15854633162221332,254.09217020364537
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,111876.97364526383,486.0,54.11522633744856,230.19953424951404,1.2724591117605988,0.7746160682759081,-0.24072783983969973,0.1548779477049702,230.19953424951404
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,25,10,50,20,2.0,,111937.77057048044,457.0,54.48577680525164,244.94041700323947,1.2903239237590474,1.094444314768408,-0.23520860470158572,0.15493110201804483,244.94041700323947
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,118587.85181262223,485.0,54.84536082474227,244.51103466520047,1.2934314300598624,0.8703763781390949,-0.23162646038724002,0.16064214599193138,244.51103466520047
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,25,20,20,20,2.0,,111495.93482426462,458.0,54.366812227074234,243.4409057298354,1.2894126498291498,1.0913449097533976,-0.23513937692981213,0.15454440873281894,243.4409057298354
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,109977.66650030541,486.0,54.11522633744856,226.29149485659548,1.2677533517896977,0.7660014569783574,-0.24246400481395344,0.15320851123624024,226.29149485659548
False,True,True,False,True,14,50,45,12,26,9,hist_above0,14,25,20,50,20,2.0,,113172.21924540708,458.0,54.80349344978166,247.10091538298488,1.2934536648250385,1.1176401812465064,-0.23513960690384744,0.15600660210038253,247.10091538298488
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,132880.37270634485,539.0,56.400742115027825,246.53130372234665,1.3042774998653492,0.6510441190264468,-0.23776900824591063,0.1722763245015686,246.53130372234665
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,20,10,20,20,2.0,,121825.48658782968,527.0,56.92599620493358,231.167906238766,1.283047404177371,0.5833465245266051,-0.19243427788038348,0.16335138007535566,231.167906238766
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,134258.68323884608,537.0,56.23836126629422,250.0161699047413,1.309825233105193,0.6379655138362237,-0.16714240906034664,0.17335565836449995,250.0161699047413
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,20,10,50,20,2.0,,124583.55822152716,526.0,56.65399239543726,236.85087114358774,1.2914917932162966,0.6032021764477423,-0.16714247874959437,0.16562421411915929,236.85087114358774
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,20,20,20,20,2.0,10.0,130130.04656286654,540.0,56.111111111111114,240.98156770901213,1.2959045269977356,0.586412663111353,-0.23776904888112674,0.17010108243841704,240.98156770901213
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,20,20,20,20,2.0,,125856.71061067212,526.0,56.65399239543726,239.27131294804585,1.2944652733475515,0.6088377264669895,-0.1671425388410001,0.16666276477577813,239.27131294804585
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,135837.87118327356,537.0,56.23836126629422,252.95692957779062,1.3128624749806692,0.65446585266026,-0.16714246188036327,0.17458362245330572,252.95692957779062
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,20,20,50,20,2.0,,129597.33262181107,525.0,56.952380952380956,246.852062136783,1.3054256315323791,0.6795706239620499,-0.16714244386302754,0.1696763916243551,246.852062136783
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,115896.40927165232,485.0,54.22680412371134,238.96166860134497,1.2843650513890896,0.8165335592204429,-0.23180983543906217,0.1583549872922163,238.96166860134497
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,25,10,20,20,2.0,,112303.68515971379,457.0,54.70459518599562,245.74110538230588,1.2912760766134939,1.0969066768542193,-0.2363955713846829,0.15525064916607745,245.74110538230588
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,115383.98720945758,486.0,54.32098765432099,237.41561154209379,1.2849656207312548,0.8566878889868492,-0.23298021936709692,0.1579158511384291,237.41561154209379
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,25,10,50,20,2.0,,114175.0051625215,457.0,54.48577680525164,249.83589751098796,1.296121777165253,1.103468042640764,-0.2352429154835566,0.15687502594253666,249.83589751098796
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,25,20,20,20,2.0,10.0,113700.69828987143,486.0,54.52674897119342,233.95205409438566,1.2788800435740058,0.8225077804923979,-0.2372191217020471,0.15646485267203225,233.95205409438566
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,25,20,20,20,2.0,,109799.80921186839,458.0,54.14847161572053,239.7375746984026,1.2847351379602903,1.0835641714037785,-0.23527743636570314,0.1530512906175927,239.7375746984026
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,112533.06515435813,487.0,54.20944558521561,231.0740557584356,1.2759814555070956,0.817538591568679,-0.23720972737306317,0.15545064073594106,231.0740557584356
False,True,True,False,True,14,50,45,12,26,9,line_cross,14,25,20,50,20,2.0,,115360.37874079902,457.0,54.92341356673961,252.42971278074182,1.3015914112320932,1.155221290660851,-0.2353121627085624,0.15789559036642697,252.42971278074182
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,136450.78445452917,537.0,56.23836126629422,254.09829507361113,1.3148466211299885,0.6463490812940053,-0.16714244712542758,0.1750577537471365,254.09829507361113
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,20,10,20,20,2.0,,131326.90301287855,526.0,57.03422053231939,249.6709182754345,1.309459867038259,0.7123616074106687,-0.1671424359662152,0.17105123676396317,249.6709182754345
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,135703.16481143216,539.0,56.21521335807051,251.76839482640474,1.3104683441345457,0.6174329264630047,-0.16714253671455,0.17447923376552232,251.76839482640474
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,20,10,50,20,2.0,,129290.96440713512,527.0,56.92599620493358,245.33389830575925,1.30272922847207,0.6510447328055888,-0.1671425120200113,0.16943164752780793,245.33389830575925
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,20,20,20,20,2.0,10.0,137243.9769984593,539.0,56.029684601113175,254.6270445240432,1.3137489762456402,0.6251648915049176,-0.16714253818369804,0.17566931772236738,254.6270445240432
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,20,20,20,20,2.0,,128274.55094850168,525.0,56.952380952380956,244.33247799714607,1.3022784102739566,0.6713829659220115,-0.16714261833519073,0.16861704282435652,244.33247799714607
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,135637.03563616972,537.0,56.23836126629422,252.58293414556744,1.3122554453511175,0.6417668104114788,-0.16714244386302754,0.17442796363388502,252.58293414556744
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,20,20,50,20,2.0,,126882.53700578318,527.0,57.1157495256167,240.76382733545194,1.2966322559326322,0.6838949205233859,-0.19243394813765877,0.1674947754276428,240.76382733545194
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,110017.38320852681,486.0,53.90946502057613,226.37321647845022,1.2698742597997603,0.7901915916867905,-0.2318100757539008,0.15324359869059623,226.37321647845022
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,25,10,20,20,2.0,,109785.97375851443,458.0,54.14847161572053,239.707366284966,1.2846889988163417,1.0828600960653496,-0.23527753387674918,0.15303905404780194,239.707366284966
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,115112.9928283541,485.0,54.43298969072165,237.34637696567853,1.2826594713897372,0.8121276119085312,-0.23166316177719293,0.1576831311604825,237.34637696567853
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,25,10,50,20,2.0,,111683.62759362794,458.0,54.58515283842795,243.85071526993,1.2875324702512192,1.0637198877118075,-0.2352776491785462,0.15470879013706784,243.85071526993
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,112601.67076071184,486.0,53.90946502057613,231.6906805775964,1.2763250101530077,0.8102183623638635,-0.23181011555584716,0.15551040840235664,231.6906805775964
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,25,20,20,20,2.0,,117227.79507029732,457.0,54.92341356673961,256.51596295469875,1.3061724899136518,1.163224515564192,-0.2364648127471827,0.15949042132160862,256.51596295469875
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,111815.84312843344,485.0,54.22680412371134,230.54813016171843,1.2740975310092295,0.8003968280145883,-0.2328696936667682,0.1548244840712416,230.54813016171843
False,True,True,False,True,14,55,50,12,26,9,hist_above0,14,25,20,50,20,2.0,,107929.58663119512,459.0,54.248366013071895,235.1407116148042,1.277585809780138,1.047705363595245,-0.2363261729600998,0.15138870631916812,235.1407116148042
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,136365.62222888204,537.0,56.424581005586596,253.93970619903547,1.3141980471327324,0.6464959046671425,-0.16714246525468257,0.17499195668942202,253.93970619903547
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,20,10,20,20,2.0,,127482.86650598154,526.0,56.84410646387833,242.36286407981282,1.2984809727887507,0.6134305793733194,-0.16714247874959437,0.16797971914608056,242.36286407981282
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,139987.4335035557,538.0,56.31970260223048,260.19969052705517,1.3222719292812772,0.6896835889964976,-0.1671425233883656,0.17776718345499276,260.19969052705517
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,20,10,50,20,2.0,,127498.41017517098,526.0,56.84410646387833,242.39241478169387,1.2985282381880856,0.6142543861469822,-0.16714244272700474,0.1679922561325371,242.39241478169387
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,20,20,20,20,2.0,10.0,133528.73703402746,540.0,56.2962962962963,247.27543895190271,1.3031752473640976,0.600721121602063,-0.23776889003221405,0.17278493452968346,247.27543895190271
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,20,20,20,20,2.0,,129539.54060530102,525.0,56.952380952380956,246.74198210533527,1.3052478985229656,0.6756007436410403,-0.16714264633676568,0.1696302521715609,246.74198210533527
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,137624.45796054107,537.0,56.424581005586596,256.28390681665,1.3170824644407784,0.6507066998637783,-0.16714247862536918,0.17596186822343474,256.28390681665
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,20,20,50,20,2.0,,124611.65976036078,528.0,57.00757575757576,236.00693136431966,1.2895148235964469,0.6537473142482613,-0.192433512451187,0.16564720904886188,236.00693136431966
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,113011.51796128858,487.0,54.20944558521561,232.05650505398066,1.277480422973036,0.8189335332101051,-0.23721119482524058,0.15586699786525426,232.05650505398066
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,25,10,20,20,2.0,,108992.67735331738,459.0,54.03050108932462,237.45681340592023,1.2804238659192004,1.060567796468136,-0.2353123509056999,0.1523358746516148,237.45681340592023
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,114418.69306378193,486.0,54.32098765432099,235.42940959625912,1.2828020030268412,0.8518323612685664,-0.2317364654262618,0.1570853593055752,235.42940959625912
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,25,10,50,20,2.0,,110709.60322335831,458.0,54.58515283842795,241.72402450514915,1.2850164003979863,1.058595670449537,-0.23524308994345422,0.15385391179339347,241.72402450514915
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,25,20,20,20,2.0,10.0,110981.39876446559,486.0,53.90946502057613,228.3567875812049,1.2722401287503484,0.7942762349932487,-0.23173658710914935,0.15409291666084202,228.3567875812049
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,25,20,20,20,2.0,,112691.86479649362,458.0,54.366812227074234,246.0521065425625,1.2924524425619779,1.0933026562426544,-0.23548476890529144,0.15558894976752402,246.0521065425625
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,109227.91726564037,487.0,53.798767967145785,224.28730444690015,1.2658447718177648,0.7591172657971466,-0.24029712016710483,0.1525447122375645,224.28730444690015
False,True,True,False,True,14,55,50,12,26,9,line_cross,14,25,20,50,20,2.0,,118290.0588247834,457.0,55.14223194748359,258.8403913014954,1.3095132071685684,1.1656866277455296,-0.23524314700983598,0.16039066755373743,258.8403913014954
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,131434.83308030735,538.0,55.94795539033457,244.3026637180434,1.3011293706373908,0.5682612640755443,-0.16714245278947712,0.17113664901153158,244.3026637180434
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,20,10,20,20,2.0,,127488.04414865132,526.0,56.84410646387833,242.37270750694165,1.2984967063292456,0.6134893621133573,-0.1671424102678124,0.16798389536074754,242.37270750694165
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,132703.90434303312,538.0,55.94795539033457,246.66153223612105,1.3040286964709003,0.5741111783457518,-0.16714238576049673,0.17213761982376696,246.66153223612105
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,20,10,50,20,2.0,,129992.08306076069,527.0,56.73624288425047,246.6642942329425,1.30421563980933,0.6637319258676054,-0.16714246523323567,0.16999120087342967,246.6642942329425
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,20,20,20,20,2.0,10.0,132390.17899624666,538.0,55.94795539033457,246.0783996212763,1.3033132625672432,0.573336032823586,-0.16714261833519073,0.17189074022054873,246.0783996212763
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,20,20,20,20,2.0,,130001.22167845159,525.0,57.14285714285714,247.62137462562208,1.3066051781433545,0.7099291204245584,-0.16714244730210434,0.1699984816458895,247.62137462562208
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,137938.334450928,539.0,56.21521335807051,255.91527727444898,1.315576197910193,0.6263011581643779,-0.16714252543109434,0.17620281520129755,255.91527727444898
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,20,20,50,20,2.0,,129262.29886956797,527.0,56.92599620493358,245.2795044963339,1.302641800544035,0.6494291787189389,-0.16714247874959437,0.1694087291209403,245.2795044963339
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,112086.62927001965,486.0,54.32098765432099,230.63092442390874,1.2730804490856757,0.7721347041574714,-0.23918588340716418,0.1550611742204997,230.63092442390874
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,25,10,20,20,2.0,,112607.51819354261,457.0,54.70459518599562,246.40594790709542,1.292294450508688,1.095232461550276,-0.23541577044301812,0.15551550153138405,246.40594790709542
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,115863.48277603163,486.0,54.32098765432099,238.40222793422146,1.286364001658732,0.8558186405264503,-0.2319198761144853,0.15832680570512903,238.40222793422146
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,25,10,50,20,2.0,,110377.32577986148,458.0,54.58515283842795,240.9985279036277,1.2841507893564175,1.0568884305594222,-0.23524305651487393,0.15356123953608258,240.9985279036277
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,114145.02233627334,486.0,54.52674897119342,234.86630110344308,1.2823537342158644,0.8490435088924752,-0.23188335394792456,0.1568491280631097,234.86630110344308
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,25,20,20,20,2.0,,117940.26823132328,457.0,55.14223194748359,258.0749851888912,1.3083157502169303,1.1651856839151746,-0.23632613671506467,0.1600947793324794,258.0749851888912
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,113802.70367774989,485.0,54.43298969072165,234.6447498510307,1.2794219448408028,0.8053331378839838,-0.23188350100159727,0.1565531532922162,234.6447498510307
False,True,True,False,True,14,55,45,12,26,9,hist_above0,14,25,20,50,20,2.0,,110726.41654502874,458.0,54.14847161572053,241.76073481447324,1.2871113389152702,1.085299459547253,-0.2352429541233171,0.1538687069653737,241.76073481447324
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,133374.55710589635,538.0,55.94795539033457,247.90809870984452,1.3050154044278204,0.5893335038685094,-0.16714251312480533,0.1726641309816892,247.90809870984452
