ticker,entry_date,exit_date,side,entry_px,exit_px,qty,days_held,gross_pnl,fees,net_pnl,ret_pct,reason,patterns,indicators_enabled,indicator_conf_true,indicator_values
RELIANCE.NS,2025-07-03,2025-07-17,long,1511.76220703125,1470.52685546875,33,14,-1449.9743710937435,40.0,-1449.9743710937435,-2.9064503069008625,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 68.57029353514085, ""SMA_FAST"": 1485.8058715820312, ""SMA_SLOW"": 1427.2656567382812, ""BB_BW"": 0.09141634893690964}"
RELIANCE.NS,2025-07-28,2025-08-11,short,1382.080078125,1380.6856689453125,36,14,39.53105297851471,40.0,39.53105297851471,0.07945160503640712,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 25.251725517726513, ""SMA_FAST"": 1431.4429321289062, ""SMA_SLOW"": 1449.7239526367186, ""BB_BW"": 0.13569359113255045}"
RELIANCE.NS,2025-08-12,2025-08-27,short,1374.9088134765625,1384.9000244140625,36,15,449.3601528320278,40.0,449.3601528320278,0.9078584954295303,TIME_EXIT,"HARAMI_BEAR,HARAMI_CROSS_BEAR,SHOOTING_STAR_BEAR","USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 30.962076208976114, ""SMA_FAST"": 1385.8450561523437, ""SMA_SLOW"": 1444.01076171875, ""BB_BW"": 0.09166963642991591}"
RELIANCE.NS,2025-08-28,2025-09-11,short,1385.9000244140625,1383.300048828125,36,14,-3.7535197753977627,40.0,-3.7535197753977627,-0.007523229408237787,TIME_EXIT,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 44.58923003304184, ""SMA_FAST"": 1399.0900024414063, ""SMA_SLOW"": 1436.3449462890626, ""BB_BW"": 0.04764171891262842}"
TCS.NS,2020-03-16,2020-03-20,short,1557.90478515625,1662.765380859375,32,4,3447.0697851562436,40.0,3447.0697851562436,6.914474607979892,HIT_SL,HARAMI_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 25.900551137052773, ""SMA_FAST"": 1796.3842529296876, ""SMA_SLOW"": 1951.8237036132812, ""BB_BW"": 0.2827089603454634}"
TCS.NS,2020-03-27,2020-04-16,short,1687.7889404296875,1587.465087890625,29,20,-2821.900540222173,40.0,-2821.900540222173,-5.765348548575152,TIME_EXIT,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 38.52230046647585, ""SMA_FAST"": 1586.0189086914063, ""SMA_SLOW"": 1872.929384765625, ""BB_BW"": 0.34448093284818027}"
TCS.NS,2020-05-11,2020-05-26,long,1790.2862548828125,1797.4093017578125,27,15,103.88837561035962,40.0,103.88837561035962,0.21492192126841558,TIME_EXIT,HARAMI_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 58.594588330167795, ""SMA_FAST"": 1767.1503173828125, ""SMA_SLOW"": 1714.3524877929688, ""BB_BW"": 0.17290039503006818}"
TCS.NS,2020-05-27,2020-06-10,long,1855.041259765625,1956.473388671875,26,14,2547.6856611328135,40.0,2547.6856611328135,5.2822496280190565,TIME_EXIT,HARAMI_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 63.24188869112905, ""SMA_FAST"": 1808.750732421875, ""SMA_SLOW"": 1692.7508911132813, ""BB_BW"": 0.08837976422917596}"
TCS.NS,2020-06-15,2020-06-29,long,1883.31787109375,1949.8865966796875,26,14,1640.9552071533299,40.0,1640.9552071533299,3.3511953973513724,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 60.801738844513906, ""SMA_FAST"": 1912.79345703125, ""SMA_SLOW"": 1767.9515014648437, ""BB_BW"": 0.10176906173856615}"
TCS.NS,2020-07-07,2020-07-21,long,2105.9873046875,2069.007080078125,23,14,-938.5576014404264,40.0,-938.5576014404264,-1.937658985204351,TIME_EXIT,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 68.54815428604084, ""SMA_FAST"": 1980.16953125, ""SMA_SLOW"": 1868.3689868164063, ""BB_BW"": 0.14182786286859192}"
TCS.NS,2020-07-24,2020-08-07,long,2006.1005859375,2134.3759765625,24,14,2988.9236562500028,40.0,2988.9236562500028,6.207988101398394,TIME_EXIT,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 61.152305239016194, ""SMA_FAST"": 2045.62197265625, ""SMA_SLOW"": 1940.041748046875, ""BB_BW"": 0.09376791885643047}"
TCS.NS,2020-08-11,2020-08-25,long,2120.009765625,2085.372314453125,23,14,-885.0232708740159,40.0,-885.0232708740159,-1.815051669601733,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 55.88377899262046, ""SMA_FAST"": 2116.9829833984377, ""SMA_SLOW"": 2007.6629931640625, ""BB_BW"": 0.0784259343903481}"
TCS.NS,2020-09-08,2020-09-22,long,2183.51953125,2346.0146484375,22,14,3485.06770214844,40.0,3485.06770214844,7.254900449128947,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 61.93438962806096, ""SMA_FAST"": 2117.5688232421876, ""SMA_SLOW"": 2086.0464990234377, ""BB_BW"": 0.05020961408344167}"
TCS.NS,2020-09-25,2020-10-12,long,2252.4228515625,2631.53076171875,22,17,8246.650533691409,40.0,8246.650533691409,16.641979603048192,TIME_EXIT,HARAMI_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 61.35863736343641, ""SMA_FAST"": 2288.120703125, ""SMA_SLOW"": 2141.93505859375, ""BB_BW"": 0.15030745988904756}"
TCS.NS,2020-10-16,2020-10-28,long,2580.463623046875,2448.69970703125,19,12,-2591.2914559326123,40.0,-2591.2914559326123,-5.285242528531513,HIT_SL,HARAMI_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 64.46302837787104, ""SMA_FAST"": 2585.0555908203123, ""SMA_SLOW"": 2260.0878955078124, ""BB_BW"": 0.25689954069280346}"
TCS.NS,2020-11-26,2020-12-11,long,2540.58935546875,2599.420654296875,19,15,1028.9645826416045,40.0,1028.9645826416045,2.131632589453071,TIME_EXIT,PIERCING_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 58.66047301028635, ""SMA_FAST"": 2501.2981689453127, ""SMA_SLOW"": 2468.04201171875, ""BB_BW"": 0.051512204105882704}"
TCS.NS,2020-12-14,2020-12-29,long,2612.588134765625,2736.600830078125,19,15,2265.423915771491,40.0,2265.423915771491,4.563782407397333,TIME_EXIT,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 62.543279562932085, ""SMA_FAST"": 2579.6935546875, ""SMA_SLOW"": 2530.9394091796876, ""BB_BW"": 0.07801203567192809}"
TCS.NS,2021-01-12,2021-01-27,long,2964.782958984375,3051.07470703125,16,15,1292.5411074218791,40.0,1292.5411074218791,2.7247802058853234,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 74.32083155920601, ""SMA_FAST"": 2837.851953125, ""SMA_SLOW"": 2617.42607421875, ""BB_BW"": 0.16254093601162853}"
TCS.NS,2021-02-03,2021-02-17,long,2994.0029296875,2875.226806640625,16,14,-1987.3718066406145,40.0,-1987.3718066406145,-4.148651181447005,TIME_EXIT,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 59.90810838026956, ""SMA_FAST"": 3020.9810546875, ""SMA_SLOW"": 2777.3697900390625, ""BB_BW"": 0.09859977423957433}"
TCS.NS,2021-02-24,2021-03-10,short,2758.275390625,2873.215576171875,18,14,2159.6067585449164,40.0,2159.6067585449164,4.349752517833594,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 28.14008212554444, ""SMA_FAST"": 2875.5543212890625, ""SMA_SLOW"": 2881.98611328125, ""BB_BW"": 0.10788490023097516}"
TCS.NS,2021-03-12,2021-03-26,short,2861.05224609375,2869.332763671875,17,14,229.47707141112824,40.0,229.47707141112824,0.471807226795949,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 40.03969772976098, ""SMA_FAST"": 2818.8562255859374, ""SMA_SLOW"": 2912.46521484375, ""BB_BW"": 0.09288240849071676}"
TCS.NS,2021-04-06,2021-04-22,long,3054.48974609375,2917.984375,16,16,-2271.865730468744,40.0,-2271.865730468744,-4.648619571759348,TIME_EXIT,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 65.34325119254221, ""SMA_FAST"": 2949.9821533203126, ""SMA_SLOW"": 2913.3979052734376, ""BB_BW"": 0.08886026187055765}"
TCS.NS,2021-05-04,2021-05-19,short,2853.38037109375,2883.5537109375,17,15,601.7107170410095,40.0,601.7107170410095,1.2404496932762048,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 41.6054722073644, ""SMA_FAST"": 2897.3447998046877, ""SMA_SLOW"": 2898.96521484375, ""BB_BW"": 0.10952355599552012}"
TCS.NS,2021-05-20,2021-06-03,short,2862.970458984375,2953.364990234375,17,14,1626.1458825683535,40.0,1626.1458825683535,3.341132628557159,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 38.898614532159876, ""SMA_FAST"": 2895.913330078125, ""SMA_SLOW"": 2919.165087890625, ""BB_BW"": 0.04225989310092585}"
TCS.NS,2021-06-08,2021-06-22,long,3008.741943359375,3103.748046875,16,14,1431.1977363281258,40.0,1431.1977363281258,2.9729986886357453,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 58.984842948786834, ""SMA_FAST"": 2970.2461669921877, ""SMA_SLOW"": 2940.5937158203124, ""BB_BW"": 0.06373792259405546}"
TCS.NS,2021-06-25,2021-07-09,long,3178.5869140625,3016.263427734375,15,14,-2521.313672485346,40.0,-2521.313672485346,-5.288122763673615,HIT_SL,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 68.97563072803531, ""SMA_FAST"": 3104.36845703125, ""SMA_SLOW"": 2966.7723876953123, ""BB_BW"": 0.09099583534180312}"
TCS.NS,2021-07-26,2021-08-09,short,3012.8583984375,3130.77978515625,16,14,1975.891292968743,40.0,1975.891292968743,4.098871884406892,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 25.45486623178047, ""SMA_FAST"": 3014.1497314453127, ""SMA_SLOW"": 3024.8173388671876, ""BB_BW"": 0.07125351141622356}"
TCS.NS,2021-08-10,2021-08-25,long,3141.33251953125,3447.65478515625,15,15,4505.416579589853,40.0,4505.416579589853,9.561582654446596,TIME_EXIT,ENGULFING_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 67.97869017579201, ""SMA_FAST"": 3070.7259765625, ""SMA_SLOW"": 3057.2112841796875, ""BB_BW"": 0.06263437569260186}"
TCS.NS,2021-08-26,2021-09-09,long,3459.762451171875,3572.407470703125,14,14,1487.8050839843763,40.0,1487.8050839843763,3.0716499532265242,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 89.3006736364496, ""SMA_FAST"": 3348.9691650390623, ""SMA_SLOW"": 3128.495615234375, ""BB_BW"": 0.18852842702805273}"
TCS.NS,2021-09-16,2021-09-30,long,3677.843994140625,3557.472900390625,13,14,-1651.8537785644457,40.0,-1651.8537785644457,-3.454895734474421,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 73.39500637661857, ""SMA_FAST"": 3627.749755859375, ""SMA_SLOW"": 3261.0619287109375, ""BB_BW"": 0.11880421437851976}"
TCS.NS,2021-10-08,2021-10-11,long,3708.324951171875,3472.71875,13,3,-3149.557399291986,40.0,-3149.557399291986,-6.5332366847415075,HIT_SL,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 60.38314623025756, ""SMA_FAST"": 3595.5675537109373, ""SMA_SLOW"": 3448.2144775390625, ""BB_BW"": 0.05787418996312227}"
TCS.NS,2021-10-25,2021-11-09,short,3297.510986328125,3309.5478515625,15,15,270.10591979979836,40.0,270.10591979979836,0.5460804041183179,TIME_EXIT,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 30.15337943147847, ""SMA_FAST"": 3398.4293701171873, ""SMA_SLOW"": 3510.996279296875, ""BB_BW"": 0.1304992945920548}"
TCS.NS,2021-11-11,2021-11-26,short,3293.0263671875,3253.990478515625,15,15,-496.43570373535795,40.0,-496.43570373535795,-1.0050242510090652,TIME_EXIT,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 31.564306260651577, ""SMA_FAST"": 3281.683984375, ""SMA_SLOW"": 3489.3281640625, ""BB_BW"": 0.07913842276840943}"
TCS.NS,2021-12-10,2021-12-24,long,3433.3125,3465.504638671875,14,14,362.39822143555375,40.0,362.39822143555375,0.753953718031688,TIME_EXIT,"ENGULFING_BULL,MORNING_STAR_BULL","USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 61.66436883467281, ""SMA_FAST"": 3387.1152587890624, ""SMA_SLOW"": 3379.47513671875, ""BB_BW"": 0.07613987402274051}"
TCS.NS,2021-12-28,2022-01-11,long,3499.15966796875,3696.796142578125,14,14,2676.5389538574254,40.0,2676.5389538574254,5.46363618662589,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 64.95359984512486, ""SMA_FAST"": 3423.919140625, ""SMA_SLOW"": 3349.8830126953126, ""BB_BW"": 0.048684384944806876}"
TCS.NS,2022-01-14,2022-01-27,long,3746.12255859375,3451.119384765625,13,13,-3921.8233323974564,40.0,-3921.8233323974564,-8.053092581946226,HIT_SL,ENGULFING_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 76.41259744899997, ""SMA_FAST"": 3657.816162109375, ""SMA_SLOW"": 3430.19974609375, ""BB_BW"": 0.12062324707489736}"
TCS.NS,2022-03-02,2022-03-16,short,3353.61669921875,3457.408203125,14,14,1540.7582290039009,40.0,1540.7582290039009,3.2816558684301125,TIME_EXIT,"HARAMI_BEAR,HARAMI_CROSS_BEAR,HANGING_MAN_BEAR","USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 40.98197435825213, ""SMA_FAST"": 3431.3586181640626, ""SMA_SLOW"": 3552.622900390625, ""BB_BW"": 0.13470975984321718}"
TCS.NS,2022-03-23,2022-04-06,short,3510.84033203125,3551.459228515625,14,14,658.1006477050742,40.0,658.1006477050742,1.3389156064125047,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 46.29138813008317, ""SMA_FAST"": 3447.8848388671877, ""SMA_SLOW"": 3521.17349609375, ""BB_BW"": 0.08159336086211841}"
TCS.NS,2022-04-11,2022-04-19,long,3495.709228515625,3283.398193359375,14,8,-3059.8082441406177,40.0,-3059.8082441406177,-6.252171374595006,HIT_SL,"MORNING_STAR_BULL,HAMMER_BULL","USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 55.71460358937398, ""SMA_FAST"": 3531.4855224609373, ""SMA_SLOW"": 3488.2429736328127, ""BB_BW"": 0.05526103476304261}"
TCS.NS,2022-04-25,2022-05-10,short,3355.555419921875,3252.04833984375,14,15,-1362.8458947754016,40.0,-1362.8458947754016,-2.9010438857054117,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 39.692402533147984, ""SMA_FAST"": 3412.2270751953124, ""SMA_SLOW"": 3459.003623046875, ""BB_BW"": 0.09509912295625864}"
TCS.NS,2022-05-11,2022-05-25,short,3226.750732421875,3015.845703125,15,14,-3076.755966186529,40.0,-3076.755966186529,-6.356768198778165,TIME_EXIT,EVENING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 32.51975603956613, ""SMA_FAST"": 3305.830517578125, ""SMA_SLOW"": 3411.0430908203125, ""BB_BW"": 0.0923450094343456}"
TCS.NS,2022-05-27,2022-06-03,short,3105.008544921875,3275.287109375,16,7,2815.499396484367,40.0,2815.499396484367,5.6672537203822895,HIT_SL,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 34.32766337051068, ""SMA_FAST"": 3136.2313720703123, ""SMA_SLOW"": 3360.2462255859373, ""BB_BW"": 0.11794122226910168}"
TCS.NS,2022-06-17,2022-06-23,short,2940.86962890625,3150.231689453125,17,6,3650.929390502923,40.0,3650.929390502923,7.302620635461398,HIT_SL,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 42.31519416210582, ""SMA_FAST"": 3127.777001953125, ""SMA_SLOW"": 3256.166982421875, ""BB_BW"": 0.1263495290136071}"
TCS.NS,2022-06-28,2022-07-12,short,3159.133544921875,2936.87109375,15,14,-3248.216732788094,40.0,-3248.216732788094,-6.854657427634264,TIME_EXIT,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 46.62410103682087, ""SMA_FAST"": 3067.5199951171876, ""SMA_SLOW"": 3203.82896484375, ""BB_BW"": 0.13048212179019056}"
TCS.NS,2022-07-21,2022-08-03,short,3033.0185546875,3187.853271484375,16,13,2567.122443359367,40.0,2567.122443359367,5.28994959368099,HIT_SL,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 47.8448728451843, ""SMA_FAST"": 2953.7861083984376, ""SMA_SLOW"": 3100.3898291015626, ""BB_BW"": 0.13491766330529775}"
TCS.NS,2022-08-04,2022-08-22,long,3202.601318359375,3202.2197265625,15,18,-93.76003479003202,40.0,-93.76003479003202,-0.19517474592198758,TIME_EXIT,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 56.30596774876866, ""SMA_FAST"": 3101.457763671875, ""SMA_SLOW"": 3090.9454150390625, ""BB_BW"": 0.1392097770544154}"
TCS.NS,2022-09-05,2022-09-19,short,2991.112060546875,2891.261962890625,16,14,-1510.5425703125075,40.0,-1510.5425703125075,-3.1563147328980588,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 37.948883390526504, ""SMA_FAST"": 3061.761181640625, ""SMA_SLOW"": 3092.8326416015625, ""BB_BW"": 0.12500787046170578}"
TCS.NS,2022-09-20,2022-10-04,short,2902.2392578125,2950.78076171875,17,14,914.9562365722554,40.0,914.9562365722554,1.8544630649456513,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 28.719235152821014, ""SMA_FAST"": 2988.9880126953126, ""SMA_SLOW"": 3062.79087890625, ""BB_BW"": 0.09518468600913772}"
TCS.NS,2022-10-06,2022-10-20,short,2961.09033203125,3021.726318359375,16,14,1058.0383144531224,40.0,1058.0383144531224,2.2332109877903674,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 48.17641130231065, ""SMA_FAST"": 2884.47001953125, ""SMA_SLOW"": 3045.6858642578127, ""BB_BW"": 0.10958512106284851}"
TCS.NS,2022-10-27,2022-11-11,long,3021.822021484375,3173.564697265625,16,15,2338.3197187500045,40.0,2338.3197187500045,4.836319987835887,TIME_EXIT,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 65.2119442852162, ""SMA_FAST"": 2999.488525390625, ""SMA_SLOW"": 2998.6961669921875, ""BB_BW"": 0.07311066766326442}"
TCS.NS,2022-11-14,2022-11-28,long,3192.275146484375,3249.459228515625,15,14,769.4482226562491,40.0,769.4482226562491,1.6068962048454913,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 73.89616461870929, ""SMA_FAST"": 3103.3211181640627, ""SMA_SLOW"": 2988.0335205078127, ""BB_BW"": 0.07834826540935523}"
TCS.NS,2022-11-30,2022-12-14,long,3245.2001953125,3220.843017578125,15,14,-453.85299011230245,40.0,-453.85299011230245,-0.9323574567507757,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 68.45302143692409, ""SMA_FAST"": 3211.16728515625, ""SMA_SLOW"": 3037.27685546875, ""BB_BW"": 0.08048178999838057}"
TCS.NS,2022-12-27,2023-01-10,short,3119.53857421875,3145.283447265625,16,14,502.0365449218734,40.0,502.0365449218734,1.0058309365664806,TIME_EXIT,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 39.758604404287965, ""SMA_FAST"": 3122.47666015625, ""SMA_SLOW"": 3138.7284619140623, ""BB_BW"": 0.09205772323071174}"
TCS.NS,2023-01-12,2023-01-27,short,3191.174560546875,3272.3388671875,15,15,1305.940950317381,40.0,1305.940950317381,2.7282346474408694,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 47.714573080551325, ""SMA_FAST"": 3152.193359375, ""SMA_SLOW"": 3166.4841650390626, ""BB_BW"": 0.045748478581494355}"
TCS.NS,2023-01-30,2023-02-13,long,3294.019775390625,3340.786865234375,15,14,611.7452978515666,40.0,611.7452978515666,1.238092744963403,TIME_EXIT,"MORNING_STAR_BULL,INVERTED_HAMMER_BULL","USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 63.51691948565114, ""SMA_FAST"": 3258.3132568359374, ""SMA_SLOW"": 3191.5239453125, ""BB_BW"": 0.07413729521725794}"
TCS.NS,2023-02-14,2023-02-28,long,3357.767822265625,3178.1318359375,14,14,-2600.6551062011686,40.0,-2600.6551062011686,-5.532278848542556,HIT_SL,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 60.86925363538754, ""SMA_FAST"": 3344.6773681640625, ""SMA_SLOW"": 3212.8363916015624, ""BB_BW"": 0.06414348520539889}"
TCS.NS,2023-03-06,2023-03-21,short,3234.73291015625,2979.78955078125,15,15,-3737.541472167975,40.0,-3737.541472167975,-7.702936792572131,TIME_EXIT,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 42.04882467131322, ""SMA_FAST"": 3236.0902587890623, ""SMA_SLOW"": 3246.7601171875, ""BB_BW"": 0.09066528136300173}"
TCS.NS,2023-03-22,2023-04-10,short,3003.4853515625,3130.692626953125,16,19,2124.3898300781148,40.0,2124.3898300781148,4.420676275674496,TIME_EXIT,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 25.035036868908648, ""SMA_FAST"": 3080.2462646484373, ""SMA_SLOW"": 3238.29791015625, ""BB_BW"": 0.119688358318964}"
TCS.NS,2023-04-11,2023-04-26,short,3083.10986328125,3068.0966796875,16,15,-151.00128515625693,40.0,-151.00128515625693,-0.3061058716935231,TIME_EXIT,ENGULFING_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 34.6327292762476, ""SMA_FAST"": 3054.6367919921877, ""SMA_SLOW"": 3199.6095947265626, ""BB_BW"": 0.07594447531457557}"
TCS.NS,2023-04-27,2023-05-12,long,3058.31103515625,3141.149658203125,16,15,1235.8222832031242,40.0,1235.8222832031242,2.5255407907276215,TIME_EXIT,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,BB","{""RSI"": 55.67104375768635, ""SMA_FAST"": 3026.8209228515625, ""SMA_SLOW"": 3138.5047412109375, ""BB_BW"": 0.060229242690696724}"
TCS.NS,2023-05-16,2023-05-30,long,3125.656005859375,3181.345703125,15,14,748.0429461669951,40.0,748.0429461669951,1.5954900235656322,TIME_EXIT,"HARAMI_BULL,HARAMI_CROSS_BULL,INVERTED_HAMMER_BULL","USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 58.04499629521521, ""SMA_FAST"": 3119.910009765625, ""SMA_SLOW"": 3088.12814453125, ""BB_BW"": 0.07132499583290851}"
TCS.NS,2023-06-01,2023-06-15,long,3188.828125,3108.45556640625,15,14,-1292.8180065917877,40.0,-1292.8180065917877,-2.702806916133781,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 66.91319319156665, ""SMA_FAST"": 3165.267236328125, ""SMA_SLOW"": 3082.945810546875, ""BB_BW"": 0.04543523372099256}"
TCS.NS,2023-06-21,2023-07-06,long,3148.950927734375,3211.481201171875,15,15,850.2508605957064,40.0,850.2508605957064,1.8000722147538613,TIME_EXIT,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","SMA,BB","{""RSI"": 48.56675040597095, ""SMA_FAST"": 3107.72099609375, ""SMA_SLOW"": 3105.6761767578123, ""BB_BW"": 0.0467347829022964}"
TCS.NS,2023-07-17,2023-07-31,long,3374.62109375,3315.325439453125,14,14,-916.9687858886682,40.0,-916.9687858886682,-1.9408925802640464,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 68.59043922801729, ""SMA_FAST"": 3231.110205078125, ""SMA_SLOW"": 3151.805888671875, ""BB_BW"": 0.10287664758856595}"
TCS.NS,2023-08-02,2023-08-17,long,3333.929931640625,3329.18212890625,14,15,-153.11102270507308,40.0,-153.11102270507308,-0.3280363368767348,TIME_EXIT,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 60.079679343287644, ""SMA_FAST"": 3302.31689453125, ""SMA_SLOW"": 3196.40064453125, ""BB_BW"": 0.08995181125683814}"
TCS.NS,2023-08-21,2023-09-04,long,3296.139404296875,3312.466796875,15,14,155.34634216308632,40.0,155.34634216308632,0.31419856809975033,TIME_EXIT,HARAMI_BULL,"USE_RSI,USE_SMA,USE_BB","SMA,BB","{""RSI"": 44.89439154481344, ""SMA_FAST"": 3335.315625, ""SMA_SLOW"": 3237.9463427734377, ""BB_BW"": 0.040528245718372616}"
TCS.NS,2023-09-05,2023-09-20,long,3322.98046875,3494.19921875,15,15,2477.152402343754,40.0,2477.152402343754,4.969740118626257,TIME_EXIT,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","SMA,BB","{""RSI"": 48.24688881865938, ""SMA_FAST"": 3284.250146484375, ""SMA_SLOW"": 3276.1255322265624, ""BB_BW"": 0.04114323734588728}"
