entry_time,exit_time,side,entry_price,exit_price,reason,bars,gross_ret_pct,pnl,equity_after,ticker
2020-07-24,2020-10-12,LONG,479.0958,519.896,MaxHold,54,8.516083839599498,8432.372415999991,108084.29881599998,DABUR.NS
2022-10-10,2022-11-30,LONG,534.1068,595.3309222045899,TP_hit,34,11.462898844311642,12307.144262184494,120196.7178621845,DABUR.NS
2023-08-10,2023-10-10,LONG,572.5645022094726,544.8410222045899,SL_hit,39,-4.841983723737753,-5851.143207840871,113814.8377539389,DABUR.NS
2024-07-05,2024-09-24,LONG,604.1208,659.868,MaxHold,54,9.227823309510285,10418.446008000004,123993.15640800001,DABUR.NS
2020-09-30,2020-12-09,LONG,783.2565955810546,1088.4822111816407,MaxHold,47,38.96878970730609,38694.534560864384,138168.12219965833,DALBHARAT.NS
2022-12-01,2023-01-27,LONG,1828.3655999999999,1736.6526000000001,SL_hit,39,-5.016119314430312,-6943.59947249998,130183.82052750001,DALBHARAT.NS
2025-05-20,2025-07-25,LONG,2075.415,2268.646277636719,MaxHold,47,9.310488631754076,11910.011178869834,140585.74117886982,DALBHARAT.NS
2022-08-22,2022-11-15,LONG,861.1722,1374.6250444091797,MaxHold,56,59.62255219213761,59480.80169888912,159376.7768988891,DATAPATTNS.NS
2024-03-15,2024-03-20,LONG,2410.6319323242187,2249.55,SL_hit,2,-6.682145464194145,-10705.642683398424,148396.06485000002,DATAPATTNS.NS
2025-06-18,2025-06-26,LONG,3010.8019911621095,2804.338922363281,SL_hit,5,-6.857411062065156,-10185.396674740488,137343.9008922029,DATAPATTNS.NS
2020-06-01,2020-08-25,LONG,102.99322788848876,177.9364057220459,MaxHold,60,72.76515103954063,72608.58334177523,172512.0143936093,DEEPAKFERT.NS
2023-12-08,2024-02-02,LONG,657.1314,574.885,ATR_trail,36,-12.515974735037771,-21623.866735,150544.560065,DEEPAKFERT.NS
2024-06-28,2024-09-25,LONG,661.4322477905273,1073.7852,MaxHold,60,62.34243243913671,93482.2455313503,243627.36577980002,DEEPAKFERT.NS
2023-07-12,2023-08-30,LONG,1940.388,2179.5139611816408,TP_hit,33,12.323615750130434,12139.84641425355,111099.63441425354,DEEPAKNTR.NS
2023-06-09,2023-08-29,LONG,357.0714,423.9152,MaxHold,54,18.720009499500676,18590.28402960001,118213.2046296,DELHIVERY.NS
2024-02-28,2024-03-01,LONG,483.09659999999997,473.85522220458984,SL_hit,1,-1.9129461468803788,-2312.706519189032,115562.86388081097,DELHIVERY.NS
2025-06-24,2025-09-10,LONG,363.02260220947267,466.0567638977051,MaxHold,54,28.382299355779296,32690.760391398173,148131.94789401046,DELHIVERY.NS
2022-08-29,2022-09-23,LONG,180.5361,197.3605138977051,TP_hit,17,9.319141101256246,9249.330703338197,109085.79400333819,DEVYANI.NS
2023-07-11,2023-09-06,LONG,190.93817389526367,217.35651389770507,TP_hit,39,13.836070317155546,15022.816856676243,124048.51415087181,DEVYANI.NS
2024-09-03,2024-09-19,LONG,175.93517389526366,198.96020000000001,TP_hit,11,13.087221614049405,16139.584387334395,139997.94680960002,DEVYANI.NS
2025-07-18,2025-08-21,LONG,175.035,169.06618610229492,DeathCross,22,-3.4100687849316302,-4836.624245614222,135016.34075438575,DEVYANI.NS
2019-10-22,2019-12-16,LONG,1732.7465044189453,1838.6322,MaxHold,37,6.110858992415746,5983.08363042012,104749.63438229999,DIVISLAB.NS
2023-06-02,2023-07-27,LONG,3525.705,3693.2612,MaxHold,37,4.752416892508027,4805.5775126,107051.0225126,DIVISLAB.NS
2024-05-08,2024-07-03,LONG,3903.7806,4576.034805273438,MaxHold,37,17.22059393587432,18089.087072511633,123491.16327251162,DIVISLAB.NS
2025-05-07,2025-06-30,LONG,6086.217,6678.664,MaxHold,37,9.734240497833046,11782.153360000002,133506.49336,DIVISLAB.NS
2023-08-03,2023-10-31,LONG,4120.824,5153.969,MaxHold,58,25.071320687318853,24733.63237200001,123633.40837199999,DIXON.NS
2023-08-14,2023-11-10,LONG,2268.553717675781,2724.404961181641,MaxHold,59,20.094355269351816,19997.517805111827,119813.8813828462,LALPATHLAB.NS
2024-06-26,2024-09-20,LONG,2711.7421911621095,3304.339,MaxHold,59,21.85299217489163,26001.56413086718,145318.220542,LALPATHLAB.NS
2019-11-25,2020-01-17,LONG,572.1143999999999,588.762228881836,MaxHold,37,2.9098776192027387,2845.499911526755,102393.40551152674,DRREDDY.NS
2021-06-21,2021-07-05,LONG,1055.211,1115.016942236328,TP_hit,9,5.667676155416124,5687.84964146015,106988.10564146016,DRREDDY.NS
2022-09-01,2022-10-27,LONG,843.3686522094727,891.8216,TP_hit,37,5.745168220752506,6048.8866608064445,112313.3368392,DRREDDY.NS
2019-12-12,2020-02-28,LONG,196.18922389526367,189.16215694885256,MaxHold,53,-3.581780286853342,-3624.9188446667386,96235.39611802246,EIDPARRY.NS
2020-06-19,2020-09-03,LONG,240.59811305236815,299.39012220458983,MaxHold,53,24.43577316810672,23398.283322356634,119396.93043025154,EIDPARRY.NS
2022-04-25,2022-07-11,LONG,516.1032,547.0905722045899,MaxHold,53,6.00410387003798,7094.8940181706275,126314.73321817063,EIDPARRY.NS
2023-10-12,2024-01-02,LONG,520.104,562.8874,MaxHold,53,8.225931736729564,10285.47342459998,136150.64142459998,EIDPARRY.NS
2025-05-16,2025-07-31,LONG,945.189,1223.8551555908202,MaxHold,53,29.48258555599148,39761.75460586255,174923.78160586255,EIDPARRY.NS
2020-11-19,2021-01-11,LONG,86.0172,98.83022847442628,MaxHold,34,14.895891140872152,14818.555111179501,114684.5243111795,EIHOTEL.NS
2021-05-25,2021-07-13,LONG,106.5213,117.87642152557373,MaxHold,34,10.659953948716105,12154.693246736582,126771.61204673658,EIHOTEL.NS
2022-08-08,2022-09-29,LONG,156.13122610473633,189.76204305114746,MaxHold,34,21.540096613249425,27197.644035082187,153820.06840602335,EIHOTEL.NS
2023-05-12,2023-07-03,LONG,189.98798694763184,211.9576,MaxHold,34,11.563685370498632,17687.680110165853,171387.9615508,EIHOTEL.NS
2025-08-04,2025-08-07,LONG,378.0756,365.12697220458983,ATR_trail,2,-3.424877933252024,-5948.429650525149,165319.81714947487,EIHOTEL.NS
2019-12-11,2020-01-01,LONG,2126.320198535156,2251.074597363281,MaxHold,13,5.867150155186862,5810.556491883837,105747.60582303617,EICHERMOT.NS
2020-08-19,2020-08-25,LONG,2155.431,2213.5572,TP_hit,3,2.6967321152938872,2793.9516486000075,108410.0706486,EICHERMOT.NS
2021-08-26,2021-09-06,LONG,2565.0128999999997,2802.0395776367186,TP_hit,6,9.240759671685051,9896.277629611823,117626.81942961182,EICHERMOT.NS
2022-07-04,2022-07-19,LONG,2794.3588088378906,3019.396,TP_hit,10,8.053267549262856,9388.154712808602,126751.22468400002,EICHERMOT.NS
2023-06-26,2023-07-05,LONG,3550.659941162109,3410.1178888183595,ATR_trail,5,-3.9581952277229604,-4978.64889508556,119294.44904558826,EICHERMOT.NS
2020-09-16,2020-12-11,LONG,14.25285,19.171164237213134,MaxHold,59,34.50758435830823,34420.00532952282,134360.9895295228,ELECON.NS
2022-06-17,2022-09-14,LONG,121.94938805236816,187.4625,MaxHold,59,53.721558585844534,72026.73814809266,206293.01439375,ELECON.NS
2023-04-24,2023-07-19,LONG,222.56949889526368,361.90261110229494,MaxHold,59,62.60206942039186,128854.90099477059,334954.25697178475,ELECON.NS
2020-09-16,2020-09-25,LONG,117.69853805236816,127.42450694885254,TP_hit,6,8.263457692360587,8203.255889915445,108129.31469637602,ELGIEQUIP.NS
2021-11-24,2021-11-26,LONG,235.49708694763183,256.9486,TP_hit,1,9.109035415431022,9765.95174858462,117623.61757059999,ELGIEQUIP.NS
2023-05-09,2023-05-23,LONG,453.99077389526366,556.3887,TP_hit,9,22.555067634118853,26346.89079272197,143476.51045769997,ELGIEQUIP.NS
2023-11-29,2024-01-29,LONG,521.2041955810547,583.8832,TP_hit,39,12.025805807082723,17156.442275209953,160487.59606,ELGIEQUIP.NS
2025-08-07,2025-08-11,LONG,545.109,510.9977861022949,SL_hit,1,-6.257686792495654,-10103.81356048234,150158.23243951768,ELGIEQUIP.NS
2020-08-17,2020-10-16,LONG,329.9659738952637,340.18195000000003,MaxHold,42,3.0960695686698347,3033.857309180375,102683.58142555,EMAMILTD.NS
2022-09-09,2022-09-20,LONG,506.65129779052734,495.85082220458986,SL_hit,6,-2.131737475663764,-2231.777001402034,100111.7851522845,EMAMILTD.NS
2023-07-24,2023-09-25,LONG,422.48447389526365,517.9463777954102,MaxHold,42,22.595363805916357,22467.89164785472,122174.22748713694,EMAMILTD.NS
2024-05-28,2024-07-30,LONG,531.2061955810547,804.839,MaxHold,42,51.51159882832972,62569.7581464385,184215.9769345,EMAMILTD.NS
2025-07-04,2025-07-23,LONG,1265.253,1425.4148111816407,TP_hit,12,12.658481045422597,12437.0300945319,111126.76409453189,EMCURE.NS
2019-11-20,2019-11-25,LONG,1111.2222,1088.5822888183593,SL_hit,2,-2.0373883082645983,-2063.394007018433,96835.38179298156,ENDURANCE.NS
2020-07-21,2020-09-08,LONG,885.177,1058.0883888183594,MaxHold,34,19.534103215329736,18789.675564010566,115273.96856401057,ENDURANCE.NS
2022-07-21,2022-09-13,LONG,1420.2839999999999,1476.4546500000001,MaxHold,34,3.9548885997448657,4490.02623667502,119533.03023667501,ENDURANCE.NS
2023-05-30,2023-07-19,LONG,1410.4819911621094,1700.7098388183595,MaxHold,34,20.576501470758135,24307.709389894637,142788.19664751182,ENDURANCE.NS
2025-05-30,2025-07-18,LONG,2455.491,2699.46,MaxHold,34,9.935650344472858,14071.917660000003,156490.39565999998,ENDURANCE.NS
2020-11-23,2020-12-29,LONG,70.91418152618408,78.38432152557374,MaxHold,23,10.534056571789407,10470.205504625263,110388.28727501862,ENGINERSIN.NS
2022-08-08,2022-08-23,LONG,68.91378152618408,65.9868,ATR_trail,8,-4.247309408020161,-4738.91985682071,105592.0443666,ENGINERSIN.NS
2022-10-31,2022-12-05,LONG,69.06381305236816,82.78344305114746,MaxHold,23,19.86514991342323,20900.348087643688,126429.85443166224,ENGINERSIN.NS
2023-04-24,2023-05-29,LONG,79.16583152618408,108.62827152557374,MaxHold,23,37.21610628146432,46935.36887834848,173284.03599413828,ENGINERSIN.NS
2025-05-19,2025-06-20,LONG,194.92897738952635,215.85681389770508,MaxHold,23,10.736134149187393,18488.07839389213,191585.01031579153,ENGINERSIN.NS
2019-12-26,2020-01-30,LONG,463.7427238952637,538.6922277954102,TP_hit,24,16.161871666815376,16056.233924043492,115760.91956152518,ERIS.NS
2020-05-06,2020-06-03,LONG,482.24642389526366,529.2941444091797,TP_hit,18,9.755950108223942,11181.154552569034,126438.04986353705,ERIS.NS
2020-08-12,2020-09-25,LONG,545.109,529.894,MaxHold,31,-2.791184882289599,-3575.8677570000073,122344.31124299999,ERIS.NS
2022-08-29,2022-10-14,LONG,684.1368,711.3577,MaxHold,31,3.9788679690962336,4782.009364700006,126558.3597647,ERIS.NS
2023-06-20,2023-07-28,LONG,688.1376,779.844,TP_hit,26,13.326753254000367,16710.915474000005,142640.096274,ERIS.NS
2024-06-05,2024-06-10,LONG,896.9793477905273,1014.797,TP_hit,2,13.134934767415274,18535.02008609669,160257.757037,ERIS.NS
2025-04-17,2025-05-26,LONG,1384.2767999999999,1502.0995444091798,TP_hit,24,8.5115017754527,13463.244883252162,172655.07688325216,ERIS.NS
2019-10-27,2019-12-05,LONG,640.6281,614.1771277954101,SL_hit,26,-4.128912266662965,-4174.257479884066,95763.72612011594,ESCORTS.NS
2020-05-08,2020-07-17,LONG,757.6514999999999,1113.6772444091798,MaxHold,48,46.99070013181257,44789.08212915889,140253.17112915887,ESCORTS.NS
2021-09-02,2021-11-15,LONG,1345.6190455810547,1588.6822,MaxHold,48,18.063296236565062,25195.95658517031,165140.33732559998,ESCORTS.NS
2022-08-22,2022-11-02,LONG,1773.3546,2007.5984,MaxHold,48,13.20907843248047,21691.320074400017,186613.2978744,ESCORTS.NS
2023-06-05,2023-08-14,LONG,2185.3869411621095,2579.433961181641,MaxHold,48,18.030995454287435,33384.370758309946,219142.26075708924,ESCORTS.NS
2024-05-06,2024-07-16,LONG,3491.6982,3989.8019776367187,MaxHold,48,14.265373153863026,30758.75035216983,247244.0387521698,ESCORTS.NS
2025-05-26,2025-05-30,LONG,3520.7039999999997,3319.3360000000002,SL_hit,3,-5.719537910599682,-14211.936759999964,232237.34324000002,ESCORTS.NS
2020-10-13,2020-11-25,LONG,159.93197389526367,175.61486389770508,TP_hit,30,9.805975390957045,9731.331523987357,109528.88323463188,EXIDEIND.NS
2022-09-30,2022-11-07,LONG,154.08081305236817,176.4647,TP_hit,23,14.527368141563546,15829.914764318593,125227.2920315,EXIDEIND.NS
2023-10-26,2023-12-15,LONG,140.5281,179.8640138977051,MaxHold,33,27.991493443450178,27903.89312432769,127819.37222432769,NYKAA.NS
2025-05-14,2025-07-01,LONG,199.73993694763183,208.18834972839355,MaxHold,33,4.229706342090589,5332.019589168513,132965.83929870525,NYKAA.NS
2020-11-17,2021-01-06,LONG,57.0114,73.08537847442628,MaxHold,33,28.194323371161346,28113.62493143643,128054.60913143643,FEDERALBNK.NS
2022-07-22,2022-09-13,LONG,107.87156847381591,120.37592152557373,MaxHold,33,11.591889529995147,14758.779797920108,142694.4600078658,FEDERALBNK.NS
2023-08-03,2023-09-22,LONG,132.77655,145.82083610229492,MaxHold,33,9.82423937231005,13931.257484877826,156533.2721848778,FEDERALBNK.NS
2025-05-07,2025-06-24,LONG,183.18662389526366,208.44830749206542,MaxHold,33,13.790135469304277,21484.47036436959,177925.84717092477,FEDERALBNK.NS
2019-10-15,2019-12-04,LONG,38.857768473815916,37.74245,MaxHold,33,-2.870258683453397,-2917.135905354542,97025.04460929999,FACT.NS
2020-05-26,2020-07-13,LONG,39.75795,49.440110762786865,MaxHold,33,24.352766585769302,23554.497885361943,120524.13793536196,FACT.NS
2022-01-27,2022-02-02,LONG,140.5281,138.97220000000002,SL_hit,3,-1.1071806990914812,-1392.955887699983,119039.6258123,FACT.NS
2022-04-18,2022-04-21,LONG,135.77715,133.77324305114746,SL_hit,2,-1.4758793720832553,-1814.0151676512326,117126.76823234877,FACT.NS
2022-11-21,2023-01-06,LONG,124.5249,382.3235138977051,MaxHold,33,207.02575460627156,242151.00501231087,359204.4110123109,FACT.NS
2024-06-21,2024-06-25,LONG,1130.2259999999999,1014.54705,ATR_trail,1,-10.23502821559581,-36831.032857424965,321450.609142575,FACT.NS
2025-06-11,2025-06-13,LONG,1065.9130911621094,1020.7958,SL_hit,1,-4.232736377495872,-13733.934407694924,307105.9060321,FACT.NS
2020-11-18,2021-02-09,LONG,278.50570220947264,368.17635,MaxHold,55,32.19705990905828,32036.1883423588,131741.22973335002,FINCABLES.NS
2022-10-12,2023-01-02,LONG,450.6400977905273,549.89,MaxHold,55,22.02420572339023,28900.68750516602,160487.59606,FINCABLES.NS
2024-06-06,2024-08-28,LONG,1410.0820088378905,1482.4034111816406,MaxHold,55,5.128879163797961,8088.562672112004,167427.82967079364,FINCABLES.NS
2020-08-06,2020-08-13,LONG,92.41848152618408,90.51189277954101,DeathCross,4,-2.0629951013671377,-2109.944113168497,97794.4344166365,FINPIPE.NS
2020-09-01,2020-11-10,LONG,101.22023694763183,115.7068573562622,MaxHold,48,14.311980336625062,13923.760135653913,111601.28879011862,FINPIPE.NS
2022-11-25,2023-02-03,LONG,156.63132610473633,177.16455694885255,MaxHold,48,13.109274724767417,14556.589778736956,126078.09396530922,FINPIPE.NS
2023-07-24,2023-10-04,LONG,189.83796305236817,227.50449305114748,MaxHold,48,19.841410744798573,24897.491649744225,150760.06115346434,FINPIPE.NS
2025-06-27,2025-07-08,LONG,218.1436261047363,205.94880749206544,ATR_trail,6,-5.590270424319355,-8485.477181327664,142033.6248309404,FINPIPE.NS
2019-09-19,2019-09-23,LONG,52.71054076309204,53.989200000000004,SL_hit,1,2.425813164495705,2373.1561515774974,102312.3414384,FSL.NS
2020-07-03,2020-09-17,LONG,36.807359236907956,71.9856,MaxHold,53,95.57393274717101,97625.16484146971,199876.00880160002,FSL.NS
2022-12-08,2022-12-12,LONG,111.27225,105.9788,SL_hit,1,-4.757205862198344,-9596.858722999987,190136.83002700002,FSL.NS
2023-02-08,2023-02-28,LONG,118.22363694763183,113.72725,SL_hit,13,-3.8032893114458566,-7317.073670219356,182668.31090462502,FSL.NS
2025-05-23,2025-07-02,LONG,374.3748477905273,358.8282138977051,SL_hit,27,-4.152691876757963,-7658.585375888517,174661.9654980983,FSL.NS
2025-08-27,2025-09-01,LONG,354.02080220947266,351.3797222045898,SL_hit,2,-0.746023959157105,-1388.6675439306705,173143.58794533936,FSL.NS
2024-06-12,2024-07-22,LONG,797.0093455810546,767.4964944091797,ATR_trail,25,-3.7029491982128238,-3737.074927384936,95889.09327024689,FIVESTAR.NS
2024-09-27,2024-10-16,LONG,806.1112022094726,894.4710944091797,TP_hit,11,10.961253479361321,10373.693484995301,105494.81534571307,FIVESTAR.NS
2025-06-04,2025-06-10,LONG,685.137,796.8905777954102,TP_hit,3,16.311128693299338,17037.33527349642,121863.29627349641,FIVESTAR.NS
2019-10-31,2019-11-13,LONG,139.72793694763183,158.56828610229493,TP_hit,7,13.48359502489771,13414.161483302547,113319.63640085931,FORTIS.NS
2020-11-17,2020-12-14,LONG,143.82876305236817,151.9696,MaxHold,17,5.660089661389733,6347.038640186258,119540.27516240001,FORTIS.NS
2022-08-25,2022-09-21,LONG,293.0586,315.53688610229494,MaxHold,17,7.67023595359253,9084.45068731222,128359.30088731222,FORTIS.NS
2023-06-20,2023-07-17,LONG,305.46107389526367,327.0845638977051,MaxHold,17,7.0789674529382784,9013.178042606882,137306.82907861762,FORTIS.NS
2020-12-07,2021-01-07,LONG,80.5161,90.28194305114746,TP_hit,21,12.129056239866888,12063.391280810774,111983.87138081077,GAIL.NS
2021-09-13,2021-10-04,LONG,97.31946305236816,109.57807847442628,TP_hit,14,12.596262903199218,14034.400340244036,125951.78285046743,GAIL.NS
2022-03-11,2022-04-12,LONG,98.68639745635986,110.27794305114746,TP_hit,20,11.745839237787049,14708.918444659088,140534.0752015179,GAIL.NS
2022-12-23,2023-02-28,LONG,93.01859999999999,104.12917152557374,TP_hit,45,11.944462210325412,16698.34547911455,157156.43147911454,GAIL.NS
2025-05-29,2025-08-19,LONG,193.78875,173.36531389770508,MaxHold,56,-10.539020506760544,-16613.196194987453,140355.69130501253,GAIL.NS
2020-12-07,2021-02-12,LONG,109.12181847381592,117.92640694885255,MaxHold,46,8.068586647636655,8002.247123479411,107848.71102702098,GVT&D.NS
2022-01-18,2022-02-03,LONG,136.72733694763184,120.9758,DeathCross,10,-11.520400601135716,-12459.875579933885,95281.26593480002,GVT&D.NS
2022-08-16,2022-10-24,LONG,125.5251,129.974,MaxHold,46,3.5442313927652735,3323.006053999996,98471.03185399999,GVT&D.NS
2023-04-10,2023-06-16,LONG,126.72533694763183,199.91000694885255,MaxHold,46,57.75062174935361,56713.73883825113,155052.60030961342,GVT&D.NS
2025-05-27,2025-07-31,LONG,2095.019017675781,2726.254688818359,MaxHold,46,30.13030744908811,45980.69569726635,198917.08398759837,GVT&D.NS
2019-10-11,2019-11-15,LONG,15.589179643821716,18.870677700424196,MaxHold,22,21.04984438936144,20977.19408350979,120919.4247800508,GMRAIRPORT.NS
2020-07-09,2020-07-14,LONG,18.923282343292236,17.87985379486084,ATR_trail,2,-5.513993447343257,-6720.42508344989,114123.65596081433,GMRAIRPORT.NS
2021-06-15,2021-07-16,LONG,24.194767948150634,27.923197660064698,MaxHold,22,15.410066010569246,17510.002685078125,131564.1387926602,GMRAIRPORT.NS
2022-11-18,2022-12-21,LONG,37.55750923690796,42.941410762786866,MaxHold,22,14.335086738361547,18773.870302561787,150262.71014097656,GMRAIRPORT.NS
2025-04-29,2025-05-08,LONG,88.1876321685791,87.0025926437378,ATR_trail,5,-1.343770657744825,-2092.205018440878,148091.33256464932,GMRAIRPORT.NS
2020-07-17,2020-07-23,LONG,204.0408,196.9606,SL_hit,3,-3.46999227605459,-3510.3746666999955,96265.5765333,GRSE.NS
2021-04-19,2021-04-27,LONG,175.035,178.26434305114748,DeathCross,4,1.8449698923915125,1723.9757729124271,97818.19077291242,GRSE.NS
2021-07-16,2021-08-11,LONG,201.94037389526366,189.96200000000002,SL_hit,16,-5.931638960654906,-5843.503769307604,91895.63719600001,GRSE.NS
2022-09-05,2022-11-22,LONG,312.66252610473634,472.9054,MaxHold,52,51.25106481151667,46881.88141021225,138492.0015589,GRSE.NS
2023-06-12,2023-08-28,LONG,510.4020477905273,799.84,MaxHold,52,56.70783521782814,78329.3067287671,216648.26168000003,GRSE.NS
2024-04-26,2024-04-30,LONG,1029.2058,1004.799,SL_hit,1,-2.3714207595798564,-5230.931894999994,210902.286105,GRSE.NS
2025-05-13,2025-07-25,LONG,1835.367,2617.3763223632814,MaxHold,52,42.607790287352955,88999.87229903937,298231.7102990393,GRSE.NS
2019-10-25,2019-10-29,LONG,247.0494,267.04658610229495,TP_hit,1,8.094407880486632,8024.919774934501,107832.8773749345,GICRE.NS
2020-12-21,2021-02-19,LONG,142.0284,193.9612,TP_hit,41,36.5650813499272,39291.551105199986,146949.0783052,GICRE.NS
2022-09-07,2022-11-10,LONG,129.0258,140.87181389770507,TP_hit,42,9.181120285791721,13400.607753480568,160231.96815348056,GICRE.NS
2023-05-05,2023-07-12,LONG,180.83616305236816,189.3621138977051,TP_hit,46,4.714737750141218,7461.6737627234415,167501.67806406927,GICRE.NS
2024-12-05,2024-12-18,LONG,414.53290220947264,439.91200000000003,TP_hit,8,6.122336165659248,10139.13414158254,177195.89373200003,GICRE.NS
2025-04-07,2025-04-09,LONG,371.67432610473634,395.4209,TP_hit,1,6.389081038804911,11209.258999945512,188126.2382258,GICRE.NS
2020-09-18,2020-11-18,LONG,5531.3062353515625,5903.819,TP_hit,41,6.734625580258835,6652.095392671883,106215.60762900002,GILLETTE.NS
2021-06-14,2021-07-20,LONG,5849.1696,6082.2833,TP_hit,25,3.9854152972415013,4141.306050299998,109426.3588503,GILLETTE.NS
2022-08-01,2022-08-23,LONG,5203.0404,5498.900000000001,TP_hit,13,5.686282966397882,6155.3131500000145,115419.16155,GILLETTE.NS
2023-07-12,2023-07-17,LONG,5336.017185351562,5858.828,TP_hit,2,9.797772317594088,10917.509413617203,122973.87030600001,GILLETTE.NS
2025-06-11,2025-06-30,LONG,10199.0394,10897.3201,TP_hit,12,6.846533998093984,8313.984479400015,130702.45727940001,GILLETTE.NS
2023-08-17,2023-09-01,LONG,1535.307,1749.40005,TP_hit,10,13.944641039218864,13859.192748374997,113654.14774837499,GLAND.NS
2024-06-05,2024-07-10,LONG,1831.3662,2028.1942555908204,TP_hit,23,10.747607747201005,12140.465424707552,125685.16982470755,GLAND.NS
2025-06-25,2025-07-15,LONG,1756.4511955810547,1899.1201,TP_hit,13,8.122565817819316,10062.073450195125,134770.10833645,GLAND.NS
2019-10-22,2019-10-30,LONG,1438.9876911621093,1608.6782,TP_hit,5,11.792353046526106,11653.145711914465,110943.29640210001,GLAXO.NS
2020-07-31,2020-08-26,LONG,1441.2882,1584.7330388183593,TP_hit,17,9.952543760391519,10841.587894720215,120379.49109472022,GLAXO.NS
2021-07-19,2021-07-27,LONG,1550.31,1739.652,TP_hit,4,12.213170269171968,14512.357398000007,133886.227398,GLAXO.NS
2023-06-23,2023-09-18,LONG,1437.2874,1593.1312611816406,TP_hit,58,10.842915702290345,14419.398486247639,148087.12668624762,GLAXO.NS
2025-04-29,2025-05-28,LONG,2849.5697999999998,3130.3738,TP_hit,19,9.854259404349385,14241.179468100005,159569.2392681,GLAXO.NS
2020-06-02,2020-06-23,LONG,373.0746,549.89,TP_hit,14,47.39411367056348,47136.301485,146747.21968500002,GLENMARK.NS
2021-04-28,2021-05-11,LONG,563.9127477905273,631.9735555908203,TP_hit,8,12.069386277746474,17613.653465849373,164230.96789138648,GLENMARK.NS
2025-06-26,2025-07-14,LONG,1719.3437999999999,2169.666077636719,TP_hit,11,26.1915201390623,42677.55723680057,206015.21823680057,GLENMARK.NS
2025-04-07,2025-05-05,LONG,1010.202,1194.761,MaxHold,15,18.269514413948883,18028.238710999995,117028.034711,MEDANTA.NS
2025-06-13,2025-07-30,LONG,332.6665261047363,362.57746389770506,TP_hit,32,8.991267664709856,8918.89471830597,108718.85254972687,GODIGIT.NS
2020-01-03,2020-01-07,LONG,64.00029673690796,60.9878,SL_hit,1,-4.707004327326336,-4750.1083842133185,95154.3548221,GPIL.NS
2020-07-20,2020-09-02,LONG,40.05800923690796,78.65926805114746,MaxHold,31,96.36339785621135,91546.01987382789,186643.73380224736,GPIL.NS
2022-03-07,2022-03-09,LONG,348.0696,352.9294,SL_hit,1,1.396215009871593,2505.5843855000035,188722.8203855,GPIL.NS
2022-12-15,2022-12-19,LONG,364.0228022094727,358.7282277954102,SL_hit,1,-1.4544622979457689,-2835.5001574833764,185728.31138702348,GPIL.NS
2024-09-19,2024-10-24,LONG,186.51729172668456,184.963,SL_hit,23,-0.8333231263952579,-1638.539360551145,183946.1659075,GPIL.NS
2024-12-09,2024-12-26,LONG,216.51329522094727,213.75724305114747,SL_hit,11,-1.2729251416118803,-2430.6282418352434,181389.159400749,GPIL.NS
2025-05-14,2025-05-22,LONG,198.14962261047364,194.241142779541,SL_hit,5,-1.9724891622004193,-3661.1187677226785,177447.63629825023,GPIL.NS
2021-02-03,2021-02-10,LONG,942.3884522094727,922.8154000000001,SL_hit,4,-2.0769622297029167,-2123.6527504040982,97769.5231838,GODFRYPHLP.NS
2021-07-06,2021-10-01,LONG,982.8465544189453,1179.7640000000001,MaxHold,59,20.035421063003223,19436.42879452443,116738.237682,GODFRYPHLP.NS
2022-04-29,2022-05-05,LONG,1211.1422044189453,1189.762,SL_hit,2,-1.7652926585282946,-2109.6082002187554,114160.043424,GODFRYPHLP.NS
2022-10-07,2023-01-03,LONG,1280.2559999999999,1994.601,MaxHold,59,55.79704371625678,63487.945255500024,177430.7292555,GODFRYPHLP.NS
2025-02-19,2025-02-21,LONG,6841.3679999999995,5987.8022,ATR_trail,1,-12.476536856371412,-21413.992527499984,149620.20747249998,GODFRYPHLP.NS
2025-03-17,2025-06-16,LONG,5681.1359999999995,8408.318,MaxHold,59,48.00416677227935,70797.42386599998,218506.959866,GODFRYPHLP.NS
2019-12-24,2020-01-10,LONG,489.5979,557.5884722045898,TP_hit,11,13.88702284151746,13813.202705571463,113691.17430557146,GODREJAGRO.NS
2020-09-09,2020-09-17,LONG,480.39604779052735,528.5942722045899,TP_hit,5,10.03301851373244,11312.40683759861,124685.87411616308,GODREJAGRO.NS
2021-06-23,2021-07-06,LONG,585.117,656.3187222045899,TP_hit,8,12.16880080472622,15025.19532281938,139069.99932281938,GODREJAGRO.NS
2022-07-20,2022-07-27,LONG,515.103,496.0507638977051,SL_hit,4,-3.698723576118723,-5191.770339261553,133370.93666073843,GODREJAGRO.NS
2023-08-04,2023-08-14,LONG,489.99797389526367,474.70502779541016,SL_hit,5,-3.121022313272326,-4224.24122294033,129055.20767657139,GODREJAGRO.NS
2025-05-27,2025-07-24,LONG,742.4484477905273,854.8290000000001,TP_hit,41,15.136478841582758,19367.892823738785,147811.47429150002,GODREJAGRO.NS
2019-10-25,2019-11-21,LONG,718.8437522094727,713.8572,SL_hit,17,-0.6936906934428722,-742.7438325166942,99176.5377246,GODREJCP.NS
2020-07-06,2020-07-08,LONG,720.0440044189453,708.2583444091797,SL_hit,1,-1.6367971870380749,-1663.1511179299152,96982.87748746558,GODREJCP.NS
2021-05-07,2021-07-23,LONG,713.5427044189453,978.8042,MaxHold,52,37.17527962072899,35744.23261994239,132072.49771650002,GODREJCP.NS
