ticker,signal_date,close,ema10,ema20,rsi,macd_hist,adx,pdi,mdi,sma50,bb_mid,confirm,sig_reason,high_52w,volar
NESTLEIND.NS,2025-10-10,1199.5,1181.2448642968636,1180.3115350078122,54.95574131408435,1.6918890825005946,16.56315884660571,25.404686335123277,24.30499442266251,1168.49900390625,1181.5200073242188,"RSI>50, MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, Close>SMA50, Close>BBmid",1243.005126953125,-0.11925798773915135
POWERGRID.NS,2025-10-10,289.1499938964844,286.28049292821396,285.76988398575725,53.00480504713348,0.41829644501753255,16.8032376234326,28.968002020223643,16.020598709960083,284.90716064453125,286.0299987792969,"RSI>50, MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, Close>SMA50, Close>BBmid",337.32940673828125,-0.1685732037406608
LICI.NS,2025-10-10,897.7999877929688,898.7690971136857,895.4732900379311,46.455017706665494,0.20571211538591072,19.355685757484064,30.504935915849142,20.624023557890485,889.18099609375,895.3374969482422,"MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: MACD>Signal, Close>SMA50, Close>BBmid",973.4424438476562,-0.19384496817460264
ONGC.NS,2025-10-10,246.33999633789062,243.00993829299068,240.87460632466414,69.4092004252432,0.5564638761500067,21.383205569097925,30.297971629098875,18.335806842798153,236.66294555664064,239.93949966430665,"RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid",278.5093078613281,-0.20059028308980803
BLUESTARCO.NS,2025-10-10,1949.0999755859375,1910.4135805063574,1909.6029244741317,47.4381148466928,-2.8108116500482545,26.572349416789343,31.073365506405604,15.704134903459863,1880.472001953125,1918.895001220703,"ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid",2326.375,-0.2704539987364147
CAMPUS.NS,2025-10-10,280.6000061035156,275.7059771952379,274.05639571535886,46.682746393841406,0.6582915576088479,24.774288991897734,24.412205347169785,13.746008796776877,268.98741271972654,274.62250061035155,"MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid",321.5542297363281,-0.3190504008723819
BHARATFORG.NS,2025-10-10,1220.0,1215.3734183575148,1213.4494361097532,41.18511052686324,-3.448847892318165,18.834012087312566,21.73958851057336,20.355271938526506,1185.6199975585937,1228.6099914550782,Close>SMA50,EMA10>EMA20 & 2xGreenStrict; confirms: Close>SMA50,1490.6651611328125,-0.38803433116154257
LTTS.NS,2025-10-10,4317.10009765625,4247.529974371333,4227.169369011692,59.23679073385173,17.195279648979785,13.255275495483115,23.771113705096493,22.394775986419642,4216.790029296875,4220.6900390625,"RSI>50, MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, Close>SMA50, Close>BBmid",5566.115234375,-0.38954483163358494
HCLTECH.NS,2025-10-10,1495.5,1444.4083654008823,1440.6910659797697,64.61618143415234,11.15415862653756,23.85850881051438,33.72539038745017,18.499988445597257,1457.1800024414063,1437.735009765625,"RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid",1937.360107421875,-0.39522833332532326
JSWENERGY.NS,2025-10-10,546.0,539.4815881508041,535.2965029030402,51.96140848055705,0.6245416144548503,22.103719358446785,28.889002945896664,16.695247429429187,526.6509979248046,537.2749969482422,"RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid",747.0975952148438,-0.415140599381618
LTIM.NS,2025-10-10,5471.5,5306.045175717552,5272.35339117369,65.40422432629279,24.83371582106142,19.35466856404515,33.017012338250495,17.124527420988503,5206.95,5283.25,"RSI>50, MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, Close>SMA50, Close>BBmid",6678.083984375,-0.42241450805227754
GAIL.NS,2025-10-10,179.2100067138672,177.66680639511102,177.31566784577086,46.6819409737458,0.2495322247866629,16.165416698514456,31.108840001669957,17.897597192935653,175.74219970703126,177.96449966430663,"MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: MACD>Signal, Close>SMA50, Close>BBmid",222.1315460205078,-0.4267846819023946
SUNPHARMA.NS,2025-10-10,1670.9000244140625,1642.9041965977112,1632.6239469141615,56.7826528570769,5.264162944995321,11.461913887616726,27.061026799604665,25.07014627021411,1617.8559887695312,1630.4849853515625,"RSI>50, MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, Close>SMA50, Close>BBmid",1892.6754150390625,-0.5518264090282895
AWL.NS,2025-10-10,268.95001220703125,265.3325725048265,263.3354482632779,47.12182690516421,0.7095378681913309,16.591528901560892,22.179270518918965,11.875795085067491,258.7559982299805,262.5124992370605,"MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: MACD>Signal, Close>SMA50, Close>BBmid",346.1000061035156,-0.5583775045231248
IOB.NS,2025-10-10,40.22999954223633,39.53545329756739,39.42080966411284,54.126689159505865,-0.023127798343914846,21.955798220522563,31.246383304925114,17.081742455893345,38.54640007019043,39.62800006866455,"RSI>50, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid",58.970001220703125,-0.5671827773562425
GSPL.NS,2025-10-10,320.3500061035156,317.89195123424236,314.98089115083036,55.3688882904757,-0.018894363322524033,19.66594646358188,24.827088636113917,18.66954067447921,305.0366687011719,316.5074996948242,"RSI>50, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, Close>SMA50, Close>BBmid",404.9051818847656,-0.5913423084106879
MOTHERSON.NS,2025-10-10,104.0999984741211,104.73613676615592,104.59617440706049,35.426012548396486,-0.8230591761290611,23.335623883207077,24.16175257227057,24.43692940650008,100.17579986572265,106.84249992370606,Close>SMA50,EMA10>EMA20 & 2xGreenStrict; confirms: Close>SMA50,141.96035766601562,-0.6024252270480124
NTPC.NS,2025-10-10,339.70001220703125,338.3056603281496,337.6321754666859,50.66312868517253,-0.5615244736488818,17.622783278014666,26.06153416645413,19.4368700640239,333.9772625732422,338.83500213623046,"RSI>50, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, Close>SMA50, Close>BBmid",416.49102783203125,-0.6158579017214382
OIL.NS,2025-10-10,418.20001220703125,415.70499301452026,412.12526761082665,58.8351402842197,1.233995597877605,29.489786856329324,26.83797949515953,14.109581361841391,408.22290405273435,410.4449981689453,"RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid",570.2203369140625,-0.6175896434308338
ADANIGREEN.NS,2025-10-10,1064.300048828125,1055.6476023208884,1041.930934526322,29.640805126101526,-3.3388782789281635,27.404759899420142,32.5378314504109,20.65437878233109,987.8869982910156,1050.6149963378907,"ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid",1792.199951171875,-0.7072243497690108
INFY.NS,2025-10-10,1514.9000244140625,1483.7483387521363,1482.967454512966,54.64415899186664,5.142832372941193,17.088264898665326,26.844546013200894,22.71919004621635,1479.2839990234374,1486.1850158691407,"RSI>50, MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, Close>SMA50, Close>BBmid",1971.954345703125,-0.7124342124965348
VOLTAS.NS,2025-10-10,1417.300048828125,1378.7972463732876,1378.1883072531607,62.44704243555258,2.2861144514898264,13.89180668003093,27.35013291179277,17.632052025515886,1366.2260034179687,1381.1549987792969,"RSI>50, MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, Close>SMA50, Close>BBmid",1870.856689453125,-0.7267583576797222
AUROPHARMA.NS,2025-10-10,1130.300048828125,1100.403381721875,1093.7966066994654,54.494785849359154,1.9421048656211761,14.35654280052672,25.574562034503934,14.96591103251633,1074.0607604980469,1099.3500061035156,"RSI>50, MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, Close>SMA50, Close>BBmid",1490.2559814453125,-0.8036367452561486
IREDA.NS,2025-10-10,150.9600067138672,150.8738687057585,150.79746478062293,36.969127465376836,-0.369338988189703,20.788629815229925,27.654663340370362,20.92747276462805,148.16380004882814,152.42949905395508,"ADX>20 & +DI>-DI, Close>SMA50","EMA10>EMA20 & 2xGreenStrict; confirms: ADX>20 & +DI>-DI, Close>SMA50",233.69000244140625,-0.8221832519661478
ACC.NS,2025-10-10,1885.5999755859375,1858.2578382683405,1852.1726302099544,51.740761033733776,3.65113392416105,14.678275590620267,22.940445213333106,14.511782418245526,1832.557998046875,1854.7249938964844,"RSI>50, MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, Close>SMA50, Close>BBmid",2350.063720703125,-0.9352468395222485
