entry_time,exit_time,direction,entry_price,exit_price,qty,gross_pnl,net_pnl,total_cost,brokerage,stt,stamp_duty,exchange,sebi,ipf,gst
2025-07-28 13:50:00+05:30,2025-07-28 15:00:00+05:30,long,409.70001220703125,410.0,1220,365.985107421875,266.56282073670656,99.42228668516844,40,0.0,14.995020446777344,29.70101024230957,1.0000340148925781,1.0000340148925781,12.726187966296385
2025-07-29 12:05:00+05:30,2025-07-29 14:30:00+05:30,long,408.95001220703125,408.8500061035156,1222,-122.20745849609375,-221.60142943815345,99.39397094205968,40,0.0,14.992107447509767,29.680743184552,0.9993516223754882,0.9993516223754882,12.722417065246947
2025-07-30 12:15:00+05:30,2025-07-30 13:25:00+05:30,long,407.6000061035156,407.70001220703125,1226,122.60748291015625,23.20641518719249,99.40106772296376,40,0.0,14.991528224487306,29.686867326727295,0.9995578224487305,0.9995578224487305,12.723556526851684
2025-07-30 13:30:00+05:30,2025-07-30 14:30:00+05:30,long,408.45001220703125,408.0,1224,-550.81494140625,-650.214463675501,99.39952226925098,40,0.0,14.998284448242188,29.680244003759768,0.9993348149414063,0.9993348149414063,12.72232418736621
2025-07-31 09:20:00+05:30,2025-07-31 09:45:00+05:30,long,408.5,407.6000061035156,1223,-1100.6925354003906,-1200.0353101860678,99.34277478567718,40,0.0,14.987865000000001,29.64328213169861,0.9980903074645995,0.9980903074645995,12.715447039049376
2025-07-31 11:20:00+05:30,2025-07-31 11:50:00+05:30,long,411.6000061035156,410.1499938964844,1214,-1760.3148193359375,-1859.6421166752275,99.32729733929003,40,0.0,14.99047222229004,29.62885365,0.9976045,0.9976045,12.712762466999997
2025-07-31 14:50:00+05:30,2025-07-31 15:00:00+05:30,short,412.95001220703125,412.1000061035156,1210,1028.5073852539062,804.2676688419513,224.23971641195496,40,124.91737869262695,14.959230221557618,29.649822508026123,0.9983105221557618,0.9983105221557618,12.716663945432739
2025-08-01 11:35:00+05:30,2025-08-01 12:45:00+05:30,short,417.5,417.1000061035156,1197,478.7926940917969,254.48838053944988,224.304313552347,40,124.936875,14.978061219177247,29.670781356985472,0.9990162073059081,0.9990162073059081,12.72056356157245
2025-08-01 14:15:00+05:30,2025-08-01 15:00:00+05:30,short,417.75,417.25,1196,598.0,373.74570284,224.25429716000002,40,124.90725,14.970930000000001,29.660201999999998,0.99866,0.99866,12.71859516
2025-08-04 11:30:00+05:30,2025-08-04 12:50:00+05:30,short,417.8999938964844,418.3999938964844,1196,-598.0,-822.3982855573696,224.39828555736963,40,124.95209817504883,15.01219178100586,29.706379126391603,1.0002147854003907,1.0002147854003907,12.727186904122556
2025-08-05 09:15:00+05:30,2025-08-05 09:20:00+05:30,long,417.5,416.6000061035156,1197,-1077.2926940917969,-1176.6522166639666,99.35952257216972,40,0.0,14.992425,29.653005906985474,0.9984177073059082,0.9984177073059082,12.717256250572447
2025-08-05 11:15:00+05:30,2025-08-05 12:30:00+05:30,long,413.70001220703125,414.1499938964844,1208,543.577880859375,444.15779886972314,99.42008198965186,40,0.0,14.992488442382813,29.70127137897949,1.000042807373047,1.000042807373047,12.726236553543458
2025-08-05 14:50:00+05:30,2025-08-05 15:00:00+05:30,long,414.1000061035156,414.0,1207,-120.70736694335938,-220.1099371128095,99.40257016945012,40,0.0,14.9945612210083,29.685646208798218,0.9995167073669433,0.9995167073669433,12.723329324909727
2025-08-06 09:15:00+05:30,2025-08-06 09:30:00+05:30,long,414.1499938964844,413.3500061035156,1207,-965.5852661132812,-1064.9626869972728,99.37742088399168,40,0.0,14.996371278991699,29.66413725,0.9987925,0.9987925,12.719327354999997
2025-08-06 11:35:00+05:30,2025-08-06 12:10:00+05:30,long,411.3999938964844,411.75,1215,425.2574157714844,325.831149261517,99.42626650996735,40,0.0,14.995529777526857,29.70377910475159,1.0001272425842285,1.0001272425842285,12.726703142520446
2025-08-06 14:15:00+05:30,2025-08-06 14:30:00+05:30,long,411.79998779296875,410.6499938964844,1214,-1396.0925903320312,-1495.4588048317542,99.366214499723,40,0.0,14.997755555419923,29.654092049798585,0.998454277770996,0.998454277770996,12.71745833896252
2025-08-07 11:40:00+05:30,2025-08-07 12:15:00+05:30,short,412.8500061035156,413.1000061035156,1211,-302.75,-527.1826557215815,224.43265572158143,40,124.99033934783935,15.007923221740723,29.70669630404663,1.000225464782715,1.000225464782715,12.727245918389281
2025-08-07 13:40:00+05:30,2025-08-07 14:20:00+05:30,long,413.6000061035156,413.1000061035156,1208,-604.0,-703.3647436837294,99.36474368372947,40,0.0,14.988864221191406,29.660012357958983,0.9986536147460937,0.9986536147460937,12.718559875086912
2025-08-08 09:15:00+05:30,2025-08-08 09:25:00+05:30,long,414.8500061035156,414.1000061035156,1205,-903.75,-1003.131311971717,99.38131197171691,40,0.0,14.99682772064209,29.666877511871338,0.9988847647094726,0.9988847647094726,12.719837209784545
2025-08-08 09:45:00+05:30,2025-08-08 11:10:00+05:30,long,414.04998779296875,414.1499938964844,1207,120.70736694335938,21.302115855701473,99.4052510876579,40,0.0,14.992750057983399,29.68923012360535,0.9996373778991698,0.9996373778991698,12.723996150270812
2025-08-08 11:35:00+05:30,2025-08-08 12:20:00+05:30,short,413.95001220703125,414.3500061035156,1207,-482.7926330566406,-707.1226588144461,224.33002575780546,40,124.90941618347168,15.003613721008302,29.692816226394655,0.99975812210083,0.99975812210083,12.724663382729187
2025-08-08 13:10:00+05:30,2025-08-08 14:25:00+05:30,long,414.3999938964844,414.1000061035156,1206,-361.7852783203125,-461.17340974548733,99.3881314251748,40,0.0,14.992991779174805,29.6753787,0.9991709999999999,0.9991709999999999,12.721418946
