Datetime,Open,High,Low,Close,Volume,VWAP,ATR,Supertrend,ST_dir,MACD,Signal
2025-06-11 09:00:00+00:00,1625.800048828125,1626.0,1625.0,1625.4000244140625,113932,1550.8969056264884,3.18572998046875,1615.9428100585938,1,3.314483223085972,3.2363545165898775
2025-06-13 04:35:00+00:00,1590.0999755859375,1591.5,1590.0,1591.5,21493,1555.114824073587,5.75714111328125,1574.4928501674108,1,-6.00832725212922,-6.276641396757796
2025-06-13 08:35:00+00:00,1603.300048828125,1605.199951171875,1602.699951171875,1605.199951171875,70054,1555.6593440785068,1.9428449358258928,1598.1214163643974,1,-0.3757534108231084,-0.6225113087376543
2025-06-16 04:35:00+00:00,1605.199951171875,1609.5,1604.5999755859375,1609.0,25626,1556.2934703149997,4.20001220703125,1601.99995640346,1,1.3831648221112118,1.359640274709142
2025-06-16 07:05:00+00:00,1623.0,1626.5999755859375,1622.4000244140625,1626.0999755859375,165962,1556.6740293465746,2.9928763253348216,1615.5213710239955,1,2.3217572313833443,2.0375920586123395
2025-06-17 08:40:00+00:00,1643.4000244140625,1645.0,1643.0,1644.9000244140625,96141,1559.177821351887,2.4142630440848216,1636.7572108677455,1,0.9997506488384715,0.8402703214805477
2025-06-18 09:35:00+00:00,1631.199951171875,1633.800048828125,1631.0,1633.699951171875,183654,1561.3125569858537,2.2571498325892856,1626.6214686802455,1,0.45122842707723976,0.42950846370964013
2025-06-19 08:25:00+00:00,1619.5999755859375,1621.9000244140625,1619.0999755859375,1621.9000244140625,31417,1562.1937799194927,1.9571620396205358,1614.6285138811384,1,0.3563868296860164,0.2902285675464494
2025-06-20 08:45:00+00:00,1619.800048828125,1621.699951171875,1619.199951171875,1620.9000244140625,57453,1563.2171363496284,2.2357264927455356,1614.0570504324776,1,0.720145936234303,0.6868390719901445
2025-06-20 09:30:00+00:00,1619.699951171875,1621.9000244140625,1617.0999755859375,1621.699951171875,972273,1563.4890125126046,2.46429443359375,1614.0570504324776,1,0.517708775174242,0.4756090006684111
2025-06-24 03:45:00+00:00,1603.0,1604.300048828125,1597.0,1598.0,0,1564.9833975867066,3.514308384486607,1590.1070992606026,1,0.2104895178888455,-0.40911990443534957
2025-06-24 06:35:00+00:00,1599.5,1600.300048828125,1598.5,1600.300048828125,100725,1565.2591610139448,2.3928658621651784,1592.221426827567,1,1.5300946550157732,1.4985062554657385
2025-06-25 05:45:00+00:00,1603.0,1604.4000244140625,1602.4000244140625,1604.0,136420,1565.8592072691017,2.750026157924107,1595.14994594029,1,2.8785672324681855,2.810014586004925
2025-06-25 06:15:00+00:00,1604.800048828125,1607.0,1604.0999755859375,1607.0,103741,1565.913242929753,2.1928885323660716,1598.9713221958705,1,2.948609503373973,2.817746991278804
2025-06-25 07:05:00+00:00,1608.9000244140625,1611.0,1608.5999755859375,1611.0,113760,1566.0060501897908,1.9714268275669642,1603.885707310268,1,2.733712349688176,2.5729573931482914
2025-06-27 03:50:00+00:00,1622.5999755859375,1623.9000244140625,1620.699951171875,1623.5,74739,1567.7697321501214,3.0571725027901784,1615.0141863141741,1,0.9826543908693566,0.664332206941917
2025-07-01 03:55:00+00:00,1603.4000244140625,1608.800048828125,1603.300048828125,1608.800048828125,70484,1569.6169888184422,2.357151576450893,1598.9785940987724,1,-0.38657236642961834,-0.7302370318322114
2025-07-02 03:45:00+00:00,1622.0,1638.9000244140625,1620.5,1637.5,0,1570.0785323219848,4.19287109375,1617.1213989257812,1,2.6083809723581908,0.6856693120801355
2025-07-04 09:05:00+00:00,1634.699951171875,1637.5,1634.699951171875,1636.5,120048,1572.4972790638642,1.4428536551339286,1631.7714146205358,1,1.6568785965798725,1.6490894764982467
2025-07-07 09:35:00+00:00,1626.9000244140625,1629.5999755859375,1626.800048828125,1629.0,178775,1573.2181203683297,1.8714250837053572,1622.585736955915,1,-0.8253984821571976,-0.8641181624351865
2025-07-08 04:20:00+00:00,1626.0999755859375,1627.9000244140625,1625.4000244140625,1626.5999755859375,49515,1573.358951858588,2.8857247488839284,1622.585736955915,1,-0.5232071847901807,-0.5473827078345382
2025-07-08 05:40:00+00:00,1625.5,1627.4000244140625,1625.5,1626.5,61519,1573.429433443346,2.0714547293526784,1622.585736955915,1,-0.5390423769006247,-0.6676345080668701
2025-07-09 09:55:00+00:00,1633.0,1633.699951171875,1632.0999755859375,1633.699951171875,0,1574.8342825566253,2.2857142857142856,1629.6714826311384,1,0.7650075138681132,0.7603348931192604
2025-07-11 04:40:00+00:00,1600.5999755859375,1607.0,1598.5999755859375,1606.199951171875,439884,1575.703501112251,8.907156808035714,1576.0785173688616,1,-4.042784580710304,-4.81627189949206
2025-07-11 05:30:00+00:00,1591.5999755859375,1593.5,1590.5999755859375,1593.4000244140625,94283,1575.7557971867136,4.421430315290179,1583.249965122768,1,-3.417899393876951,-3.481108715814973
2025-07-11 09:30:00+00:00,1594.9000244140625,1596.199951171875,1594.9000244140625,1595.0999755859375,228640,1575.9162051117441,1.8285696847098214,1592.3642752511162,1,0.3661094544788739,0.34266752654283156
2025-07-16 03:45:00+00:00,1580.5,1590.0,1580.5,1589.4000244140625,0,1576.0495829171682,2.864283970424107,1583.7999790736608,1,0.04724714417625364,-0.12937962530950692
2025-07-16 06:15:00+00:00,1592.800048828125,1597.5,1592.699951171875,1597.4000244140625,74310,1576.1290588534787,2.2142857142857144,1588.4571184430804,1,0.9256703172979996,0.7165625263482903
