skipped,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,qty,buy_turnover,sell_turnover,gross_pnl,fees,net_pnl,exit_reason,capital_per_trade,leverage
False,RELIANCE.NS,long,2025-10-29 10:05:00+05:30,1500.300048828125,2025-10-29 10:40:00+05:30,1502.300048828125,333,499599.9162597656,500265.9162597656,666.0,224.65545788395997,441.34454211604003,trail_hit,100000.0,5.0
False,RELIANCE.NS,short,2025-10-30 09:35:00+05:30,1494.4000244140625,2025-10-30 10:00:00+05:30,1493.0,334,498662.0,499129.6081542969,467.608154296875,224.26565493319384,243.34249936368116,trail_hit,100000.0,5.0
False,RELIANCE.NS,short,2025-10-31 10:00:00+05:30,1488.699951171875,2025-10-31 10:45:00+05:30,1488.0,335,498480.0,498714.4836425781,234.483642578125,224.1340777657788,10.349564812346188,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-08-05 09:50:00+05:30,3055.699951171875,2025-08-05 10:10:00+05:30,3057.800048828125,163,498421.4079589844,498079.0920410156,-342.31591796875,223.94751295202346,-566.2634309207734,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-08-06 09:40:00+05:30,3046.10009765625,2025-08-06 09:55:00+05:30,3048.300048828125,164,499921.2080078125,499560.416015625,-360.7919921875,224.47434987236133,-585.2663420598614,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-08-07 10:35:00+05:30,3016.10009765625,2025-08-07 11:00:00+05:30,3018.800048828125,165,498102.0080566406,497656.51611328125,-445.491943359375,223.80453262511963,-669.2964759844947,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-08-08 10:25:00+05:30,3040.0,2025-08-08 10:40:00+05:30,3043.10009765625,164,499068.416015625,498560.0,-508.416015625,224.12934100994923,-732.5453566349493,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-08-11 10:25:00+05:30,3036.39990234375,2025-08-11 11:25:00+05:30,3047.5,164,497969.583984375,499790.0,1820.416015625,224.40878251805077,1596.0072331069491,target_hit,100000.0,5.0
False,TCS.NS,long,2025-08-12 09:35:00+05:30,3077.699951171875,2025-08-12 10:10:00+05:30,3084.0,162,498587.39208984375,499608.0,1020.60791015625,224.39811859920803,796.209791557042,trail_hit,100000.0,5.0
False,TCS.NS,long,2025-08-13 10:10:00+05:30,3040.800048828125,2025-08-13 10:20:00+05:30,3040.10009765625,164,498691.2080078125,498576.416015625,-114.7919921875,224.10863298836134,-338.90062517586136,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-08-14 09:40:00+05:30,3041.800048828125,2025-08-14 10:35:00+05:30,3042.699951171875,164,499002.7919921875,498855.2080078125,-147.583984375,224.20976210971872,-371.7937464847187,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-08-18 10:30:00+05:30,3019.89990234375,2025-08-18 10:45:00+05:30,3020.199951171875,165,498332.9919433594,498283.48388671875,-49.508056640625,224.0002966248804,-273.50835326550543,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-08-19 09:40:00+05:30,3015.699951171875,2025-08-19 10:00:00+05:30,3016.300048828125,165,497689.5080566406,497590.4919433594,-99.01611328125,223.75775190753907,-322.77386518878905,trail_hit,100000.0,5.0
False,TCS.NS,long,2025-08-20 09:35:00+05:30,3028.0,2025-08-20 09:55:00+05:30,3032.199951171875,165,499620.0,500312.9919433594,692.991943359375,224.67034148247313,468.32160187690187,trail_hit,100000.0,5.0
False,TCS.NS,long,2025-08-21 10:10:00+05:30,3097.60009765625,2025-08-21 10:40:00+05:30,3110.60009765625,161,498713.61572265625,500806.61572265625,2093.0,224.75111617978712,1868.248883820213,target_hit,100000.0,5.0
False,TCS.NS,short,2025-08-22 09:35:00+05:30,3079.0,2025-08-22 10:05:00+05:30,3066.800048828125,162,496821.60791015625,498798.0,1976.39208984375,224.046295290792,1752.345794552958,target_hit,100000.0,5.0
False,TCS.NS,long,2025-08-25 09:40:00+05:30,3121.5,2025-08-25 10:00:00+05:30,3125.0,160,499440.0,500000.0,560.0,224.56825264,335.43174736000003,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-08-26 10:20:00+05:30,3142.800048828125,2025-08-26 10:55:00+05:30,3140.10009765625,159,499275.91552734375,499705.2077636719,429.292236328125,224.47246730456203,204.81976902356297,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-08-28 09:35:00+05:30,3114.60009765625,2025-08-28 09:40:00+05:30,3118.699951171875,160,498991.9921875,498336.015625,-655.9765625,224.05981513210938,-880.0363776321094,stop_hit,100000.0,5.0
False,TCS.NS,short,2025-08-29 09:40:00+05:30,3089.89990234375,2025-08-29 09:55:00+05:30,3083.300048828125,161,496411.3078613281,497473.88427734375,1062.576416015625,223.63807980231493,838.9383362133101,trail_hit,100000.0,5.0
False,TCS.NS,long,2025-09-01 09:35:00+05:30,3129.60009765625,2025-09-01 09:45:00+05:30,3124.199951171875,159,497606.41552734375,496747.7922363281,-858.623291015625,223.50995402051024,-1082.1332450361351,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-09-02 09:40:00+05:30,3114.39990234375,2025-09-02 10:05:00+05:30,3127.39990234375,160,498303.984375,500383.984375,2080.0,224.6020377840625,1855.3979622159375,target_hit,100000.0,5.0
False,TCS.NS,short,2025-09-03 09:50:00+05:30,3116.800048828125,2025-09-03 10:35:00+05:30,3103.89990234375,160,496623.984375,498688.0078125,2064.0234375,224.00136186414065,1840.0220756358594,target_hit,100000.0,5.0
False,TCS.NS,short,2025-09-04 10:20:00+05:30,3111.800048828125,2025-09-04 11:15:00+05:30,3099.300048828125,160,495888.0078125,497888.0078125,2000.0,223.72182782796875,1776.2781721720312,target_hit,100000.0,5.0
False,TCS.NS,short,2025-09-05 10:15:00+05:30,3049.39990234375,2025-09-05 10:20:00+05:30,3036.0,163,494868.0,497052.18408203125,2184.18408203125,223.41285242628027,1960.7712296049697,target_hit,100000.0,5.0
False,TCS.NS,short,2025-09-08 10:25:00+05:30,3023.699951171875,2025-09-08 10:30:00+05:30,3027.0,165,499455.0,498910.4919433594,-544.508056640625,224.25613257747312,-768.7641892180982,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-09-09 09:40:00+05:30,3048.5,2025-09-09 09:50:00+05:30,3048.300048828125,164,499954.0,499921.2080078125,-32.7919921875,224.58025403269338,-257.37224622019335,trail_hit,100000.0,5.0
False,TCS.NS,long,2025-09-10 09:40:00+05:30,3105.800048828125,2025-09-10 09:50:00+05:30,3103.0,160,496928.0078125,496480.0,-448.0078125,223.38726017460937,-671.3950726746093,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-09-11 10:05:00+05:30,3112.800048828125,2025-09-11 10:20:00+05:30,3117.199951171875,160,498751.9921875,498048.0078125,-703.984375,223.96086251875002,-927.94523751875,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-09-12 10:45:00+05:30,3134.699951171875,2025-09-12 10:50:00+05:30,3130.5,159,498417.2922363281,497749.5,-667.792236328125,223.85250879748196,-891.644745125607,stop_hit,100000.0,5.0
False,TCS.NS,short,2025-09-15 09:35:00+05:30,3113.10009765625,2025-09-15 09:55:00+05:30,3118.300048828125,160,498928.0078125,498096.015625,-831.9921875,223.98652476132813,-1055.9787122613282,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-09-16 10:05:00+05:30,3126.0,2025-09-16 10:25:00+05:30,3126.39990234375,159,497034.0,497097.58447265625,63.58447265625,223.57190216694823,-159.98742951069823,trail_hit,100000.0,5.0
False,TCS.NS,long,2025-09-17 09:35:00+05:30,3164.10009765625,2025-09-17 09:50:00+05:30,3163.89990234375,158,499927.8154296875,499896.1845703125,-31.630859375,224.57129714946873,-256.2021565244687,trail_hit,100000.0,5.0
False,TCS.NS,long,2025-09-18 09:35:00+05:30,3195.199951171875,2025-09-18 09:40:00+05:30,3189.0,156,498451.1923828125,497484.0,-967.1923828125,223.77848757775587,-1190.9708703902559,stop_hit,100000.0,5.0
False,TCS.NS,short,2025-09-19 09:35:00+05:30,3149.89990234375,2025-09-19 09:40:00+05:30,3155.5,158,498569.0,497684.1845703125,-884.8154296875,223.84396276461527,-1108.6593924521153,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-09-22 09:35:00+05:30,3099.0,2025-09-22 09:50:00+05:30,3100.800048828125,161,498939.0,499228.8078613281,289.807861328125,224.31283698619285,65.49502434193215,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-09-23 09:40:00+05:30,3060.300048828125,2025-09-23 10:00:00+05:30,3059.300048828125,163,498665.9079589844,498828.9079589844,163.0,224.17949531274317,-61.17949531274317,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-09-24 09:50:00+05:30,3042.199951171875,2025-09-24 10:00:00+05:30,3048.10009765625,164,499888.416015625,498920.7919921875,-967.6240234375,224.28830771325585,-1191.9123311507558,stop_hit,100000.0,5.0
False,TCS.NS,short,2025-09-25 10:15:00+05:30,3017.0,2025-09-25 10:40:00+05:30,3002.10009765625,165,495346.51611328125,497805.0,2458.48388671875,223.66147109513182,2234.8224156236183,target_hit,100000.0,5.0
False,TCS.NS,short,2025-09-26 09:45:00+05:30,2921.10009765625,2025-09-26 09:50:00+05:30,2932.800048828125,171,501508.8083496094,499508.11669921875,-2000.691650390625,224.56633252366944,-2225.2579829142946,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-09-29 09:35:00+05:30,2916.699951171875,2025-09-29 09:40:00+05:30,2911.89990234375,171,498755.6916503906,497934.88330078125,-820.808349609375,223.9285992213306,-1044.7369488307056,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-09-30 10:05:00+05:30,2908.5,2025-09-30 10:10:00+05:30,2904.699951171875,171,497353.5,496703.6916503906,-649.808349609375,223.48023122347217,-873.2885808328472,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-10-01 09:35:00+05:30,2890.89990234375,2025-10-01 09:55:00+05:30,2882.60009765625,172,497234.783203125,495807.216796875,-1427.56640625,223.21457674731252,-1650.7809829973125,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-10-03 09:40:00+05:30,2908.89990234375,2025-10-03 09:55:00+05:30,2912.60009765625,171,497421.88330078125,498054.61669921875,632.7333984375,223.87310463282813,408.86029380467187,trail_hit,100000.0,5.0
False,TCS.NS,long,2025-10-06 09:50:00+05:30,2937.0,2025-10-06 09:55:00+05:30,2931.300048828125,170,499290.0,498321.00830078125,-968.99169921875,224.07558945169433,-1193.0672886704442,stop_hit,100000.0,5.0
False,TCS.NS,short,2025-10-07 09:35:00+05:30,2964.5,2025-10-07 09:45:00+05:30,2966.5,168,498372.0,498036.0,-336.0,223.93179764799999,-559.9317976479999,trail_hit,100000.0,5.0
False,TCS.NS,long,2025-10-08 09:35:00+05:30,3022.10009765625,2025-10-08 09:45:00+05:30,3034.199951171875,165,498646.51611328125,500642.9919433594,1996.475830078125,224.69956680760498,1771.77626327052,target_hit,100000.0,5.0
False,TCS.NS,short,2025-10-09 09:35:00+05:30,3021.800048828125,2025-10-09 09:40:00+05:30,3031.699951171875,165,500230.4919433594,498597.0080566406,-1633.48388671875,224.21830823746092,-1857.7021949562109,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-10-10 10:20:00+05:30,3049.699951171875,2025-10-10 10:40:00+05:30,3045.199951171875,163,497101.0920410156,496367.5920410156,-733.5,223.36662036825683,-956.8666203682568,stop_hit,100000.0,5.0
False,TCS.NS,short,2025-10-13 10:25:00+05:30,3008.89990234375,2025-10-13 10:30:00+05:30,3013.0,166,500158.0,499477.3837890625,-680.6162109375,224.46644711327932,-905.0826580507793,stop_hit,100000.0,5.0
False,TCS.NS,short,2025-10-14 09:40:00+05:30,3011.199951171875,2025-10-14 10:15:00+05:30,2998.89990234375,166,497817.3837890625,499859.19189453125,2041.80810546875,224.4184094773252,1817.3896959914248,target_hit,100000.0,5.0
False,TCS.NS,short,2025-10-15 10:35:00+05:30,2953.199951171875,2025-10-15 10:45:00+05:30,2957.10009765625,169,499749.91650390625,499090.7917480469,-659.124755859375,224.32783096500145,-883.4525868243765,stop_hit,100000.0,5.0
False,TCS.NS,short,2025-10-16 09:45:00+05:30,2955.199951171875,2025-10-16 09:55:00+05:30,2955.89990234375,169,499547.08349609375,499428.7917480469,-118.291748046875,224.41130203127685,-342.7030500781518,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-10-17 09:40:00+05:30,2964.39990234375,2025-10-17 09:45:00+05:30,2970.39990234375,168,499027.18359375,498019.18359375,-1008.0,223.97112781726565,-1231.9711278172656,stop_hit,100000.0,5.0
False,TCS.NS,long,2025-10-20 10:15:00+05:30,3001.89990234375,2025-10-20 10:30:00+05:30,2997.5,166,498315.3837890625,497585.0,-730.3837890625,223.79836126968556,-954.1821503321855,stop_hit,100000.0,5.0
False,TCS.NS,short,2025-10-21 14:30:00+05:30,3011.89990234375,2025-10-21 14:45:00+05:30,3000.0,166,498000.0,499975.3837890625,1975.3837890625,224.4641131532793,1750.9196759092206,trail_hit,100000.0,5.0
False,TCS.NS,long,2025-10-23 10:10:00+05:30,3060.699951171875,2025-10-23 10:25:00+05:30,3073.39990234375,163,498894.0920410156,500964.18408203125,2070.092041015625,224.808567458397,1845.283473557228,target_hit,100000.0,5.0
False,TCS.NS,long,2025-10-24 09:35:00+05:30,3075.10009765625,2025-10-24 10:00:00+05:30,3089.89990234375,162,498166.2158203125,500563.7841796875,2397.568359375,224.64442689953125,2172.923932475469,target_hit,100000.0,5.0
False,TCS.NS,long,2025-10-27 09:40:00+05:30,3079.800048828125,2025-10-27 10:00:00+05:30,3086.199951171875,162,498927.60791015625,499964.39208984375,1036.7841796875,224.52348041176566,812.2606992757344,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-10-28 09:50:00+05:30,3079.89990234375,2025-10-28 10:45:00+05:30,3065.800048828125,162,496659.60791015625,498943.7841796875,2284.17626953125,224.07727476673927,2060.0989947645107,target_hit,100000.0,5.0
False,TCS.NS,short,2025-10-29 09:45:00+05:30,3050.89990234375,2025-10-29 10:05:00+05:30,3054.199951171875,163,497834.5920410156,497296.68408203125,-537.907958984375,223.683089296397,-761.5910482807719,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-10-30 09:35:00+05:30,3048.800048828125,2025-10-30 09:50:00+05:30,3049.89990234375,163,497133.68408203125,496954.4079589844,-179.276123046875,223.53747168309326,-402.81359472996826,trail_hit,100000.0,5.0
False,TCS.NS,short,2025-10-31 10:40:00+05:30,3052.699951171875,2025-10-31 10:45:00+05:30,3056.0,163,498128.0,497590.0920410156,-537.907958984375,223.78719396114013,-761.6951529455151,stop_hit,100000.0,5.0
